waic,kld,log_score,crps,cdf_mad,cdf_ci_coverage,cdf_ci_width,data_type,data_seed,model,ntrain,ntest,fit_seconds,job,run,mcmc_strategy,apply_jitter,ig_a,ig_b
911.4484968368056,0.1555763349306228,8851.723394929284,0.8244676855804441,0.1368274180285021,0.8984,0.383855083553148,ptm,1,ptm-iwls-nuts,250,5000,559.4693377017975,010j-ptm-iwls-nuts-ig1_005,20251213-101153,iwls-nuts,FALSE,0.01,0.01
1735.5016583756142,0.05954735441618259,8371.578492357083,0.7762071680281232,0.08422311633896055,0.9552,0.26749718636418074,ptm,1,ptm-iwls-nuts,500,5000,942.4642157554626,010j-ptm-iwls-nuts-ig1_005,20251213-101811,iwls-nuts,FALSE,1,0.005
873.629096914316,0.12818059446073443,8614.534800593674,0.8007655217507974,0.1168820335981802,0.9212,0.35320854069116187,ptm,2,ptm-iwls-nuts,250,5000,751.3800785541534,010j-ptm-iwls-nuts-ig1_005,20251213-101516,iwls-nuts,FALSE,1,0.005
1673.0026240193597,0.07635522650646931,8355.407960822346,0.7811713231254264,0.08918864056579137,0.886,0.250988411649139,ptm,2,ptm-iwls-nuts,500,5000,925.3272502422332,010j-ptm-iwls-nuts-ig1_005,20251213-101811,iwls-nuts,FALSE,1,0.005
734.4253801720138,0.11605742466116488,7775.784208650725,0.7580364828636699,0.12205401620118436,0.9242,0.3567723548980751,ptm,3,ptm-iwls-nuts,250,5000,702.4225771427155,010j-ptm-iwls-nuts-ig1_005,20251213-103158,iwls-nuts,FALSE,1,0.005
1456.0565475624578,0.06884945792843469,7539.744374987074,0.7368317917224227,0.08812588699224551,0.9412,0.27004565899852695,ptm,3,ptm-iwls-nuts,500,5000,958.8319773674012,010j-ptm-iwls-nuts-ig1_005,20251213-103606,iwls-nuts,FALSE,0.01,0.01
811.0692099218604,0.16424322946621628,8527.955588407081,0.851638600646631,0.1092037540812669,0.933,0.31512000350324504,ptm,4,ptm-iwls-nuts,250,5000,694.4739153385162,010j-ptm-iwls-nuts-ig1_005,20251213-103656,iwls-nuts,FALSE,0.01,0.01
1586.644941284561,0.0873596144754008,8143.537513453004,0.8279981544957673,0.07509844277498379,0.9368,0.2251726643156796,ptm,4,ptm-iwls-nuts,500,5000,991.633273601532,010j-ptm-iwls-nuts-ig1_005,20251213-104154,iwls-nuts,FALSE,0.01,0.01
749.4300597178388,0.10450567170677784,7951.160780553859,0.7745936383284039,0.12125949063841844,0.957,0.3801021791693426,ptm,5,ptm-iwls-nuts,250,5000,721.4252064228058,010j-ptm-iwls-nuts-ig1_005,20251213-104133,iwls-nuts,FALSE,0.01,0.01
1504.715469716366,0.07270613615993232,7792.163102819632,0.764331383961466,0.0935080122060202,0.9078,0.27265874810387075,ptm,5,ptm-iwls-nuts,500,5000,968.6410846710204,010j-ptm-iwls-nuts-ig1_005,20251213-104550,iwls-nuts,FALSE,0.01,0.01
826.5555249677504,0.16029248689983883,8942.430529872192,0.8331083408538025,0.13314187986282072,0.8832,0.36309339690882664,ptm,6,ptm-iwls-nuts,250,5000,765.688200712204,010j-ptm-iwls-nuts-ig1_005,20251213-104420,iwls-nuts,FALSE,0.01,0.01
1681.4719127489495,0.05490779092565134,8415.507050001257,0.7948936776488962,0.08632057815848816,0.9396,0.26745934568838,ptm,6,ptm-iwls-nuts,500,5000,926.8462905883788,010j-ptm-iwls-nuts-ig1_005,20251213-104656,iwls-nuts,FALSE,1,0.005
860.2008676258364,0.12022917019957106,8814.522654460055,0.838695060750787,0.12433769303777269,0.938,0.3764453356847156,ptm,7,ptm-iwls-nuts,250,5000,663.1284515857697,010j-ptm-iwls-nuts-ig1_005,20251213-104931,iwls-nuts,FALSE,0.01,0.01
1678.4708930566485,0.08541443414236759,8640.448974174038,0.8245742018729527,0.09706310521174508,0.8998,0.2791172892636128,ptm,7,ptm-iwls-nuts,500,5000,1237.2114641666412,010j-ptm-iwls-nuts-ig1_005,20251213-110131,iwls-nuts,FALSE,0.01,0.01
817.8750236106716,0.1515611973870065,8781.424639277331,0.8257950412738985,0.13677486462195676,0.8976,0.3832304995018266,ptm,8,ptm-iwls-nuts,250,5000,610.4307401180267,010j-ptm-iwls-nuts-ig1_005,20251213-105223,iwls-nuts,FALSE,0.01,0.01
1662.4268513686948,0.07454317017381272,8396.334503211363,0.7865209633053831,0.08899457257467033,0.9208,0.2651809250521181,ptm,8,ptm-iwls-nuts,500,5000,906.3377542495728,010j-ptm-iwls-nuts-ig1_005,20251213-105717,iwls-nuts,FALSE,1,0.005
869.9173629416674,0.11640203886956718,8645.400907787838,0.8414960525753418,0.1140619211318781,0.946,0.3445494608682836,ptm,9,ptm-iwls-nuts,250,5000,890.0992660522461,010j-ptm-iwls-nuts-ig1_005,20251213-110026,iwls-nuts,FALSE,1,0.005
1699.9054042835303,0.06595571430775148,8393.169284978758,0.8217820556070833,0.07819724961618493,0.9456,0.24052029107884343,ptm,9,ptm-iwls-nuts,500,5000,877.6022570133209,010j-ptm-iwls-nuts-ig1_005,20251213-105910,iwls-nuts,FALSE,1,0.005
825.0628593676403,0.21771413496492664,9000.969006042182,0.853366490273217,0.1453229186114878,0.8176,0.3545292912694847,ptm,10,ptm-iwls-nuts,250,5000,687.005773305893,010j-ptm-iwls-nuts-ig1_005,20251213-105730,iwls-nuts,FALSE,0.01,0.01
1634.7392192918849,0.09767678200896576,8400.78224126238,0.7916854544447048,0.09175313074384922,0.8896,0.25885387665406534,ptm,10,ptm-iwls-nuts,500,5000,894.4666290283203,010j-ptm-iwls-nuts-ig1_005,20251213-110058,iwls-nuts,FALSE,1,0.005
800.6284963365023,0.1769210629411836,9136.20828274592,0.8579522471216872,0.1285043580043658,0.8696,0.35028020178603997,ptm,11,ptm-iwls-nuts,250,5000,771.8365502357483,010j-ptm-iwls-nuts-ig1_005,20251213-110232,iwls-nuts,FALSE,0.01,0.01
1615.448173054167,0.06097187650379767,8556.462350558988,0.8192600640842862,0.08239471928547777,0.926,0.24499816670409577,ptm,11,ptm-iwls-nuts,500,5000,913.5831928253174,010j-ptm-iwls-nuts-ig1_005,20251213-110448,iwls-nuts,FALSE,1,0.005
892.2805338129587,0.12299660529223926,8911.452702741197,0.8471425455794317,0.1250504220932592,0.9398,0.3767181592202514,ptm,12,ptm-iwls-nuts,250,5000,685.6330695152283,010j-ptm-iwls-nuts-ig1_005,20251213-110458,iwls-nuts,FALSE,0.01,0.01
1796.7194958131356,0.07027568829710722,8647.848117765536,0.8157641708937441,0.08984406642625711,0.9554,0.28389485510775564,ptm,12,ptm-iwls-nuts,500,5000,1020.2263917922974,010j-ptm-iwls-nuts-ig1_005,20251213-111110,iwls-nuts,FALSE,0.01,0.01
917.9631535968632,0.14325537926096055,8875.973991324801,0.85677332473723955,0.12953559715650756,0.94,0.388919785970733,ptm,13,ptm-iwls-nuts,250,5000,789.6677479743958,010j-ptm-iwls-nuts-ig1_005,20251213-111020,iwls-nuts,FALSE,0.01,0.01
1709.7348132758293,0.07064687238772084,8512.931456958606,0.8234435906481288,0.08388584602394095,0.9258,0.2481602150688157,ptm,13,ptm-iwls-nuts,500,5000,935.6592674255372,010j-ptm-iwls-nuts-ig1_005,20251213-111405,iwls-nuts,FALSE,0.01,0.01
863.4327239257335,0.13437686721265582,8763.472999583279,0.8464949755628445,0.1227638747033351,0.9294,0.37736381921647166,ptm,14,ptm-iwls-nuts,250,5000,722.8444275856018,010j-ptm-iwls-nuts-ig1_005,20251213-111410,iwls-nuts,FALSE,0.01,0.01
1698.0009080110374,0.094868879012565,8565.933058582825,0.8259940953060007,0.09101132128664166,0.9208,0.27212713632531144,ptm,14,ptm-iwls-nuts,500,5000,883.726772069931,010j-ptm-iwls-nuts-ig1_005,20251213-111833,iwls-nuts,FALSE,0.01,0.01
857.0264355643534,0.12252887205814075,8636.299796687703,0.8034949331540384,0.12071983512856234,0.9548,0.37402123394740455,ptm,15,ptm-iwls-nuts,250,5000,708.5695290565491,010j-ptm-iwls-nuts-ig1_005,20251213-111624,iwls-nuts,FALSE,0.01,0.01
1679.5733899776806,0.09638797980494636,8505.59533542173,0.7935526214146894,0.09469258649666425,0.9076,0.27315807146122695,ptm,15,ptm-iwls-nuts,500,5000,1128.7433443069458,010j-ptm-iwls-nuts-ig1_005,20251213-112434,iwls-nuts,FALSE,0.01,0.01
887.253474681076,0.07679434860689681,8665.356853409483,0.8143401798542298,0.1090591396382389,0.9648,0.3514684008675996,ptm,16,ptm-iwls-nuts,250,5000,537.9890465736389,010j-ptm-iwls-nuts-ig1_005,20251213-111648,iwls-nuts,FALSE,1,0.005
1706.9976984150337,0.06223469706749156,8592.558595712457,0.8113083052462886,0.08956546133630619,0.8916,0.2513904405158072,ptm,16,ptm-iwls-nuts,500,5000,921.820208787918,010j-ptm-iwls-nuts-ig1_005,20251213-112420,iwls-nuts,FALSE,1,0.005
783.1155698135722,0.2216890640824084,8674.12432807064,0.7756130487428753,0.14044146139454258,0.8138,0.36545919987132,ptm,17,ptm-iwls-nuts,250,5000,645.7738842964172,010j-ptm-iwls-nuts-ig1_005,20251213-112126,iwls-nuts,FALSE,1,0.005
1617.288738538614,0.10851613902978192,8108.25970280751,0.7438767275310277,0.10070636374548216,0.8462,0.27488065144887036,ptm,17,ptm-iwls-nuts,500,5000,914.8012943267822,010j-ptm-iwls-nuts-ig1_005,20251213-112613,iwls-nuts,FALSE,1,0.005
903.1447691976564,0.10628185237243054,8831.161556472152,0.857073417625095,0.1135050807589208,0.966,0.3553926486965752,ptm,18,ptm-iwls-nuts,250,5000,1020.2884924411774,010j-ptm-iwls-nuts-ig1_005,20251213-113037,iwls-nuts,FALSE,1,0.005
1771.2198216663542,0.06486906709739995,8624.097630097,0.8363591709278987,0.07981730804502797,0.9698,0.2503132298756926,ptm,18,ptm-iwls-nuts,500,5000,1015.9860231876372,010j-ptm-iwls-nuts-ig1_005,20251213-113046,iwls-nuts,FALSE,1,0.005
821.3582068376182,0.10458136632599369,8748.271016611967,0.8139538529792951,0.11903803423483794,0.9134,0.3434527493532749,ptm,19,ptm-iwls-nuts,250,5000,591.3594107627869,010j-ptm-iwls-nuts-ig1_005,20251213-112718,iwls-nuts,FALSE,1,0.005
1673.7345298912846,0.0810653764811084,8630.691067387543,0.8014602454614377,0.0972852950432621,0.8936,0.27189854481266446,ptm,19,ptm-iwls-nuts,500,5000,1003.7017447948456,010j-ptm-iwls-nuts-ig1_005,20251213-113509,iwls-nuts,FALSE,0.01,0.01
877.5862597626563,0.15122751584188224,8848.972318059612,0.8364307806658201,0.13203585027519774,0.9338,0.3886588904205683,ptm,20,ptm-iwls-nuts,250,5000,886.5122158527374,010j-ptm-iwls-nuts-ig1_005,20251213-113654,iwls-nuts,FALSE,0.01,0.01
1698.972056561592,0.0559715308784604,8372.692393242502,0.8003414860576522,0.08212954660117865,0.937,0.24782379979201996,ptm,20,ptm-iwls-nuts,500,5000,918.2662296295166,010j-ptm-iwls-nuts-ig1_005,20251213-113732,iwls-nuts,FALSE,1,0.005
903.9731863477646,0.12664811414706198,8984.75365732531,0.8542535980188363,0.12450372769544152,0.9028,0.35382783815467445,ptm,21,ptm-iwls-nuts,250,5000,759.2460994720459,010j-ptm-iwls-nuts-ig1_005,20251213-113755,iwls-nuts,FALSE,1,0.005
1801.9806545116537,0.08319148850384617,8767.47052910923,0.8326690391534478,0.09816338952080618,0.9048,0.28242302308603046,ptm,21,ptm-iwls-nuts,500,5000,858.6645483970642,010j-ptm-iwls-nuts-ig1_005,20251213-113959,iwls-nuts,FALSE,0.01,0.01
892.968986497862,0.10722332351373956,8849.356787704699,0.8315481037458207,0.12674759634798158,0.9138,0.3620676209820535,ptm,22,ptm-iwls-nuts,250,5000,586.3963437080383,010j-ptm-iwls-nuts-ig1_005,20251213-113829,iwls-nuts,FALSE,1,0.005
1742.0706383386778,0.05422689505165719,8584.374645394286,0.804033762443148,0.08689357609946849,0.9278,0.2605895307678817,ptm,22,ptm-iwls-nuts,500,5000,912.5850632190704,010j-ptm-iwls-nuts-ig1_005,20251213-114351,iwls-nuts,FALSE,1,0.005
843.1007478441218,0.18754655749316207,8841.80091868531,0.8521313190533849,0.13014060959455562,0.9088,0.36678518153420503,ptm,23,ptm-iwls-nuts,250,5000,735.8418402671814,010j-ptm-iwls-nuts-ig1_005,20251213-114313,iwls-nuts,FALSE,0.01,0.01
1658.2884075559805,0.11190514633850226,8463.593862912012,0.8267375148916214,0.09711498040459048,0.846,0.25901677033438625,ptm,23,ptm-iwls-nuts,500,5000,914.4094150066376,010j-ptm-iwls-nuts-ig1_005,20251213-114717,iwls-nuts,FALSE,0.01,0.01
815.9092227542526,0.19138710863002464,8786.717495019724,0.7989679521703398,0.1407326913770569,0.81,0.35315640414488136,ptm,24,ptm-iwls-nuts,250,5000,683.8288140296936,010j-ptm-iwls-nuts-ig1_005,20251213-114727,iwls-nuts,FALSE,1,0.005
1591.9792961885491,0.11250112371425944,8392.287570440896,0.761359558555629,0.09767941031464782,0.8534,0.2661858830971131,ptm,24,ptm-iwls-nuts,500,5000,958.17671751976,010j-ptm-iwls-nuts-ig1_005,20251213-115158,iwls-nuts,FALSE,1,0.005
882.1981644991741,0.15477849671125196,9020.00397129626,0.870817822755736,0.12960911810743794,0.9248,0.3737312871340699,ptm,25,ptm-iwls-nuts,250,5000,647.7513086795807,010j-ptm-iwls-nuts-ig1_005,20251213-114902,iwls-nuts,FALSE,0.01,0.01
1738.2190211134164,0.09096099889583864,8700.916482219194,0.8378659680335429,0.08989736473457659,0.9282,0.26920213210449984,ptm,25,ptm-iwls-nuts,500,5000,1460.3497166633606,010j-ptm-iwls-nuts-ig1_005,20251213-120246,iwls-nuts,FALSE,0.01,0.01
810.3966479408824,0.1202299823367116,8304.328904132257,0.8125641294926551,0.11616411944664636,0.9506,0.35822167683184664,ptm,26,ptm-iwls-nuts,250,5000,584.4037017822266,010j-ptm-iwls-nuts-ig1_005,20251213-115142,iwls-nuts,FALSE,0.01,0.01
1633.7260558434125,0.07224672842759793,8064.412634586689,0.7982813698576156,0.08502287204098942,0.9262,0.2615741000847179,ptm,26,ptm-iwls-nuts,500,5000,888.8675701618195,010j-ptm-iwls-nuts-ig1_005,20251213-115745,iwls-nuts,FALSE,0.01,0.01
868.3673658796193,0.10506006723370984,8504.74798863755,0.7855524029970757,0.1250835284630604,0.963,0.399202973741451,ptm,27,ptm-iwls-nuts,250,5000,783.383092880249,010j-ptm-iwls-nuts-ig1_005,20251213-115841,iwls-nuts,FALSE,0.01,0.01
1673.0219446277445,0.07782023466463447,8368.548825792173,0.7742575925506878,0.0947603280890252,0.9048,0.2763594124461023,ptm,27,ptm-iwls-nuts,500,5000,871.7227067947388,010j-ptm-iwls-nuts-ig1_005,20251213-120021,iwls-nuts,FALSE,0.01,0.01
849.2862526218141,0.1342683127441722,8796.182929185861,0.844294894186101,0.11801754083440096,0.9332,0.35163993843359487,ptm,28,ptm-iwls-nuts,250,5000,692.663111448288,010j-ptm-iwls-nuts-ig1_005,20251213-115835,iwls-nuts,FALSE,1,0.005
1634.832260907528,0.04956058769547525,8372.644303942378,0.8101171966894583,0.08247896148779907,0.9488,0.2526243422916032,ptm,28,ptm-iwls-nuts,500,5000,907.236555337906,010j-ptm-iwls-nuts-ig1_005,20251213-120333,iwls-nuts,FALSE,1,0.005
837.7003149877181,0.1419919481628882,8697.43952533644,0.805089462001807,0.12668433356693842,0.8656,0.3515002479638877,ptm,29,ptm-iwls-nuts,250,5000,666.0695576667786,010j-ptm-iwls-nuts-ig1_005,20251213-120220,iwls-nuts,FALSE,1,0.005
1654.862682691907,0.10469357545729133,8510.947661808455,0.7864865490882776,0.1012149274709506,0.838,0.2707456668502911,ptm,29,ptm-iwls-nuts,500,5000,1015.6997065544128,010j-ptm-iwls-nuts-ig1_005,20251213-121036,iwls-nuts,FALSE,0.01,0.01
812.4822410214667,0.13928524563103906,7870.832105870554,0.7565362837417698,0.13161536095896947,0.9302,0.3891993874773293,ptm,30,ptm-iwls-nuts,250,5000,634.4320502281189,010j-ptm-iwls-nuts-ig1_005,20251213-120629,iwls-nuts,FALSE,0.01,0.01
1489.0485457913271,0.08410426531958518,7594.927204313286,0.7358388267175124,0.09492730606827364,0.8912,0.26991018645421616,ptm,30,ptm-iwls-nuts,500,5000,1005.0400233268738,010j-ptm-iwls-nuts-ig1_005,20251213-121343,iwls-nuts,FALSE,0.01,0.01
874.8522646196077,0.09041722092634707,8549.953346941737,0.8146109166585548,0.11238654246388063,0.9654,0.361221123888221,ptm,31,ptm-iwls-nuts,250,5000,928.7907464504242,010j-ptm-iwls-nuts-ig1_005,20251213-121529,iwls-nuts,FALSE,1,0.005
1645.7239768120044,0.06182067729011913,8406.970628760595,0.7990833052883551,0.07958750702344505,0.9178,0.2380136870758268,ptm,31,ptm-iwls-nuts,500,5000,967.8066306114196,010j-ptm-iwls-nuts-ig1_005,20251213-121620,iwls-nuts,FALSE,1,0.005
787.2346185352029,0.16223707304988366,8323.576316334418,0.7595786645248477,0.13279286258865997,0.8732,0.3612256074081539,ptm,32,ptm-iwls-nuts,250,5000,938.6540837287904,010j-ptm-iwls-nuts-ig1_005,20251213-122001,iwls-nuts,FALSE,1,0.005
1505.2536122276258,0.1384941215326597,8204.861558748298,0.733177952978765,0.10361343776439852,0.8756,0.2847683967509001,ptm,32,ptm-iwls-nuts,500,5000,1199.4506485462189,010j-ptm-iwls-nuts-ig1_005,20251213-122345,iwls-nuts,FALSE,0.01,0.01
917.0685509526746,0.1061186877828378,8912.148594824188,0.854966974302384,0.1136142320347032,0.952,0.3502217111309151,ptm,33,ptm-iwls-nuts,250,5000,603.8564178943634,010j-ptm-iwls-nuts-ig1_005,20251213-121513,iwls-nuts,FALSE,1,0.005
1772.009320649968,0.07488971810670807,8756.00374644354,0.8373367758522182,0.08802336574059746,0.9152,0.25967801436386617,ptm,33,ptm-iwls-nuts,500,5000,1191.637550830841,010j-ptm-iwls-nuts-ig1_005,20251213-122614,iwls-nuts,FALSE,1,0.005
809.9739255823763,0.15123517605677086,8558.862723931055,0.8437588845945164,0.1122989997027068,0.8866,0.309421299695575,ptm,34,ptm-iwls-nuts,250,5000,567.8940992355347,010j-ptm-iwls-nuts-ig1_005,20251213-121905,iwls-nuts,FALSE,1,0.005
1595.0827107220869,0.06520854543891731,8128.729570841787,0.8145810235200825,0.07788200500229343,0.9486,0.23805298558967025,ptm,34,ptm-iwls-nuts,500,5000,977.6461699008942,010j-ptm-iwls-nuts-ig1_005,20251213-122541,iwls-nuts,FALSE,0.01,0.01
879.5761619249979,0.14229802892609827,8819.745448021862,0.8074244325393227,0.13086708470541947,0.8962,0.3790057265709227,ptm,35,ptm-iwls-nuts,250,5000,796.5746293067932,010j-ptm-iwls-nuts-ig1_005,20251213-122443,iwls-nuts,FALSE,0.01,0.01
1768.01095174204,0.0476786467499581,8346.64853714116,0.7703140214034615,0.08819461109312483,0.9682,0.2802978887481114,ptm,35,ptm-iwls-nuts,500,5000,907.0485873222352,010j-ptm-iwls-nuts-ig1_005,20251213-122746,iwls-nuts,FALSE,0.01,0.01
853.5535922726712,0.10551399192394792,8628.673241145738,0.8428796602397375,0.10715630286627592,0.9806,0.35023576242171583,ptm,36,ptm-iwls-nuts,250,5000,880.0354604721069,010j-ptm-iwls-nuts-ig1_005,20251213-123102,iwls-nuts,FALSE,0.01,0.01
1653.5728254203327,0.09248673019107306,8563.536932481364,0.8370485591789361,0.08240863778059244,0.8806,0.22890131186536164,ptm,36,ptm-iwls-nuts,500,5000,913.5025646686554,010j-ptm-iwls-nuts-ig1_005,20251213-123241,iwls-nuts,FALSE,0.01,0.01
843.3944788244804,0.159459525591321,8693.280457274604,0.8462737386207965,0.12876597743525445,0.9304,0.3693513356876082,ptm,37,ptm-iwls-nuts,250,5000,595.1787583827972,010j-ptm-iwls-nuts-ig1_005,20251213-123011,iwls-nuts,FALSE,0.01,0.01
1632.6138669722657,0.093956831967972,8365.76698915786,0.8137990038736684,0.09383421039872332,0.91,0.2672151482246209,ptm,37,ptm-iwls-nuts,500,5000,947.7210323810576,010j-ptm-iwls-nuts-ig1_005,20251213-123558,iwls-nuts,FALSE,0.01,0.01
778.330911044626,0.12016199618357636,8778.672154885282,0.816133206387512,0.12804766908671458,0.9082,0.3685636722697612,ptm,38,ptm-iwls-nuts,250,5000,601.970287322998,010j-ptm-iwls-nuts-ig1_005,20251213-123333,iwls-nuts,FALSE,0.01,0.01
1600.7771408536194,0.05942782684575223,8475.001308196162,0.78625312848963,0.08825368609989961,0.9236,0.2689090042734672,ptm,38,ptm-iwls-nuts,500,5000,1094.2486369609833,010j-ptm-iwls-nuts-ig1_005,20251213-124159,iwls-nuts,FALSE,1,0.005
876.9361480490531,0.1397347483421458,8775.417859635729,0.8325933910145236,0.1278987808563174,0.8892,0.3601529020950864,ptm,39,ptm-iwls-nuts,250,5000,692.7797310352325,010j-ptm-iwls-nuts-ig1_005,20251213-124028,iwls-nuts,FALSE,1,0.005
1648.844159151732,0.06682224790373403,8410.855357443672,0.7928290656512289,0.08636642871224764,0.8988,0.2549317048582815,ptm,39,ptm-iwls-nuts,500,5000,943.3287229537964,010j-ptm-iwls-nuts-ig1_005,20251213-124351,iwls-nuts,FALSE,1,0.005
850.5038326782912,0.11100983127715004,8853.37828252975,0.8241565583086753,0.12070968311838629,0.9442,0.3597822231978349,ptm,40,ptm-iwls-nuts,250,5000,645.2014133930206,010j-ptm-iwls-nuts-ig1_005,20251213-123946,iwls-nuts,FALSE,0.01,0.01
1763.817645385696,0.06022013398393082,8599.429796063654,0.8028349100513295,0.09055701127556784,0.9388,0.2772203773054618,ptm,40,ptm-iwls-nuts,500,5000,975.5233976840972,010j-ptm-iwls-nuts-ig1_005,20251213-124517,iwls-nuts,FALSE,0.01,0.01
911.3822834052892,0.18508058644401368,9083.726491356769,0.859164373819969,0.13781883236277376,0.8094,0.34881139938071054,ptm,41,ptm-iwls-nuts,250,5000,579.0883285999298,010j-ptm-iwls-nuts-ig1_005,20251213-124207,iwls-nuts,FALSE,1,0.005
1772.4569945719495,0.07097534651060537,8513.200291689725,0.7963893073614593,0.09287774532553068,0.908,0.2734611504586305,ptm,41,ptm-iwls-nuts,500,5000,974.522562265396,010j-ptm-iwls-nuts-ig1_005,20251213-124817,iwls-nuts,FALSE,1,0.005
832.9972982720226,0.14274103004840422,8651.46684082002,0.8353299270924448,0.11976719409674136,0.9424,0.3607419098764564,ptm,42,ptm-iwls-nuts,250,5000,622.092001914978,010j-ptm-iwls-nuts-ig1_005,20251213-124552,iwls-nuts,FALSE,0.01,0.01
1627.8570554103446,0.07812707208003385,8328.397050978168,0.812787445476114,0.08304146993042487,0.9426,0.2544053743728294,ptm,42,ptm-iwls-nuts,500,5000,938.0265040397644,010j-ptm-iwls-nuts-ig1_005,20251213-125330,iwls-nuts,FALSE,0.01,0.01
871.1762822559876,0.11790558962343987,9026.0818444022,0.861244896523032,0.12744760810223385,0.91,0.3681207693477831,ptm,43,ptm-iwls-nuts,250,5000,599.421003818512,010j-ptm-iwls-nuts-ig1_005,20251213-125007,iwls-nuts,FALSE,0.01,0.01
1679.6562156024695,0.089785907412984,8885.48343334992,0.8421952256259337,0.0964374539014006,0.878,0.26918092445740993,ptm,43,ptm-iwls-nuts,500,5000,867.5050683021545,010j-ptm-iwls-nuts-ig1_005,20251213-125434,iwls-nuts,FALSE,0.01,0.01
772.1699314123218,0.13186488046477285,8219.835072346665,0.7710275264488851,0.126776921329952,0.929,0.38307997528358406,ptm,44,ptm-iwls-nuts,250,5000,591.6763362884521,010j-ptm-iwls-nuts-ig1_005,20251213-125416,iwls-nuts,FALSE,0.01,0.01
1517.8375110228512,0.08994223187019058,8010.221829373753,0.7528758653915858,0.09286699774214398,0.8988,0.2664487344766004,ptm,44,ptm-iwls-nuts,500,5000,975.2603526115416,010j-ptm-iwls-nuts-ig1_005,20251213-130043,iwls-nuts,FALSE,0.01,0.01
833.5620438341147,0.13325043264481193,8901.38131234406,0.846544104575262,0.11808789872160656,0.9022,0.3385422736818798,ptm,45,ptm-iwls-nuts,250,5000,669.7588012218475,010j-ptm-iwls-nuts-ig1_005,20251213-125811,iwls-nuts,FALSE,1,0.005
1720.004463645812,0.07268486153196695,8598.553456779837,0.82407327990854,0.08544318944832319,0.9298,0.2600511678454135,ptm,45,ptm-iwls-nuts,500,5000,894.6816101074219,010j-ptm-iwls-nuts-ig1_005,20251213-130602,iwls-nuts,FALSE,1,0.005
819.1938414373062,0.18082532570357265,8880.543139667863,0.8278480696615332,0.12023240940798582,0.9164,0.36313598638575617,ptm,46,ptm-iwls-nuts,250,5000,657.3737826347351,010j-ptm-iwls-nuts-ig1_005,20251213-130159,iwls-nuts,FALSE,0.01,0.01
1626.915994353528,0.0826140221479214,8389.486621889608,0.8001250804922185,0.080457640713326,0.9412,0.25141997343350003,ptm,46,ptm-iwls-nuts,500,5000,1030.249896526337,010j-ptm-iwls-nuts-ig1_005,20251213-130834,iwls-nuts,FALSE,1,0.005
763.4150281450467,0.12596826419630028,8450.785968811002,0.7904084714804943,0.12354848746944667,0.9294,0.3718506089098969,ptm,47,ptm-iwls-nuts,250,5000,564.1969876289368,010j-ptm-iwls-nuts-ig1_005,20251213-130442,iwls-nuts,FALSE,0.01,0.01
1538.549338169485,0.07362369036593101,8189.063099659154,0.7712530514494289,0.0916778914681463,0.8824,0.2644826204339971,ptm,47,ptm-iwls-nuts,500,5000,883.4961409568787,010j-ptm-iwls-nuts-ig1_005,20251213-131008,iwls-nuts,FALSE,1,0.005
807.6768351780014,0.15310763324501744,8686.488827819087,0.7984254751226604,0.12592354286436938,0.884,0.3588004925624115,ptm,48,ptm-iwls-nuts,250,5000,800.0519847869873,010j-ptm-iwls-nuts-ig1_005,20251213-131038,iwls-nuts,FALSE,1,0.005
1575.9690957259445,0.08120825537279039,8326.991938457952,0.7688303184586135,0.09089199355742485,0.9214,0.2687681232439906,ptm,48,ptm-iwls-nuts,500,5000,928.1661710739136,010j-ptm-iwls-nuts-ig1_005,20251213-131248,iwls-nuts,FALSE,1,0.005
838.3417086366273,0.18772923119036616,9167.291993191831,0.8805612516827521,0.12373864133619968,0.9054,0.3581619331400185,ptm,49,ptm-iwls-nuts,250,5000,607.5343630313873,010j-ptm-iwls-nuts-ig1_005,20251213-130922,iwls-nuts,FALSE,0.01,0.01
1651.6278188602068,0.09061697318298456,8681.730703154923,0.8445238740506339,0.08761280572630895,0.9112,0.2608929805318577,ptm,49,ptm-iwls-nuts,500,5000,917.7988488674164,010j-ptm-iwls-nuts-ig1_005,20251213-131706,iwls-nuts,FALSE,0.01,0.01
832.8719308086925,0.1221085392433912,8613.247496684957,0.8022754776010185,0.11937408617791904,0.926,0.3571224293048816,ptm,50,ptm-iwls-nuts,250,5000,657.2145318984985,010j-ptm-iwls-nuts-ig1_005,20251213-131419,iwls-nuts,FALSE,1,0.005
1647.8995720793005,0.07366704277921796,8371.04001436409,0.7819075607374241,0.09760636136357856,0.9134,0.28039661924946485,ptm,50,ptm-iwls-nuts,500,5000,936.9967901706696,010j-ptm-iwls-nuts-ig1_005,20251213-132158,iwls-nuts,FALSE,0.01,0.01
830.6643866145927,0.130774465305364,8658.79305517082,0.7967548651739309,0.1273477658634216,0.9002,0.3772342210683241,ptm,51,ptm-iwls-nuts,250,5000,628.4627499580383,010j-ptm-iwls-nuts-ig1_005,20251213-131827,iwls-nuts,FALSE,0.01,0.01
1641.3990828055348,0.10912669946342383,8550.554225961117,0.7774355939143083,0.09236397123105344,0.875,0.2649544262255329,ptm,51,ptm-iwls-nuts,500,5000,943.9761259555816,010j-ptm-iwls-nuts-ig1_005,20251213-132417,iwls-nuts,FALSE,1,0.005
