mcmc_duration_seconds,ess_bulk_tau,ess_tail_tau,rhat_tau,ess_bulk_tau_clipped,ess_tail_tau_clipped,rhat_tau_clipped,ess_bulk_min_delta,ess_tail_min_delta,rhat_max_delta,ess_bulk_median_delta,ess_tail_median_delta,rhat_median_delta,ess_bulk_per_minute_tau,ess_tail_per_minute_tau,ess_bulk_per_minute_tau_clipped,ess_tail_per_minute_tau_clipped,ess_bulk_min_per_minute_delta,ess_tail_min_per_minute_delta,ess_bulk_median_per_minute_delta,ess_tail_median_per_minute_delta,delta_acceptance_prob,delta_position_moved,tau_acceptance_prob,tau_position_moved,run
80.19138216972351,1645.9970885136345,2646.8431901091835,1.001667325953043,1645.9970885136345,2646.8431901091835,1.001667325953043,20099.79512189863,5078.176753193789,1.001369073570743,37530.44550636891,7387.339050194564,1.0007944090321126,1231.55160365979,1980.3947395548248,1231.55160365979,1980.3947395548248,15038.869198706016,3799.5430050919385,28080.657415483707,5527.281498572555,0.8071532473741175,99,0.8071532473741175,99,dummy-02n1rfu5
326.334007024765,6482.800451891405,10109.151382619537,1.000295616575347,6482.800451891405,10109.151382619537,1.000295616575347,14592.475118856708,11521.081319497547,1.0002879486909733,25805.287223925203,15841.16988308199,1.0000883075372415,1191.932249598388,1858.6756816648349,1191.932249598388,1858.6756816648349,2682.982736350117,2118.2741126866185,4744.578254506012,2912.568633745822,0.8406835125175302,99,0.8406835125175302,99,dummy-02ultb5e
104.90221571922302,1053.6718721597897,1691.4203100987056,1.0032022404289194,1053.6718721597897,1691.4203100987056,1.0038080709810429,6241.566622363122,3130.7683979441185,1.0021096905913625,23984.910014646182,4668.42258544458,1.001216248154998,602.6594566772573,967.4268356500068,602.6594566772573,967.4268356500068,3569.9341026708403,1790.678133810141,13718.438557395137,2670.156709333894,0.7993826861909116,99,0.7993826861909116,99,dummy-02v4nsku
53.913190603256226,2046.900685470794,2629.8897916118026,1.0036196321536757,2046.900685470794,2629.8897916118026,1.0036196321536757,8729.343910496438,4940.187307975164,1.0017031334124895,27468.894074691907,7450.741883789923,1.0009363188294915,2277.996159270714,2926.804845550688,2277.996159270714,2926.804845550688,9714.888485901489,5497.935387645326,30570.13740125355,8291.932049007595,0.8098072538982032,99,1,1,dummy-02yoxd5q
81.16586756706238,1112.6743196986354,993.0009877711072,1.0018901540398812,1112.6743196986354,993.0009877711072,1.0010765891244973,6621.804417765987,5031.182060942031,1.0005909057373985,28360.87690178544,6735.172611975193,1.0002014952119542,822.5188885803266,734.0531315954835,822.5188885803266,734.0531315954835,4895.016550370608,3719.185572766834,20965.12567553295,4978.821379376251,0.7786528367843217,99,0.7786528367843217,99,dummy-033uy5fl
84.23292756080627,1797.671017498248,2615.9272006619312,1.001736063311938,1797.671017498248,2615.9272006619312,1.001736063311938,18629.101586335513,5284.533910276809,1.001549457732005,26171.895378468027,6582.383773774263,1.0007613265394888,1280.4999680443548,1863.3524511707417,1280.4999680443548,1863.3524511707417,13269.70494256239,3764.229070486952,18642.516272208388,4688.701174981166,0.7939060192161216,99,0.7939060192161216,99,dummy-03f3t0gt
77.9548282623291,448.133543433757,220.3298573682666,1.0037976276456986,448.133543433757,220.3298573682666,1.0025332809293317,8397.312370493442,3066.4362771756146,1.0012311168485255,20651.363215406665,3903.45810854741,1.0008469677155407,344.91786083529587,169.5827152310504,344.91786083529587,169.5827152310504,6463.214062047798,2360.16396587261,15894.869125421112,3004.4000061766933,0.7326520619699349,99,0.7326520619699349,99,dummy-03fxkto6
291.7859396934509,9976.954034400163,14218.513980060829,1.0004554790555953,9976.954034400163,14218.513980060829,1.0004554790555953,20196.805241127684,15891.29022025688,1.0005812526477222,29179.800000505496,18806.93534209596,1.0002075901291632,2051.5630146295416,2923.7558180490955,2051.5630146295416,2923.7558180490955,4153.073022438236,3267.729124361277,6000.247996424023,3867.273802539172,0.8391297393696838,99,0.8391297393696838,99,dummy-03nciyz0
190.1325297355652,1448.5331737609254,1509.7120829406044,1.002061993785604,1448.5331737609254,1509.7120829406044,1.002061993785604,2371.8891698008715,1830.5979830228612,1.0016341844805443,6867.531915674897,3089.1163318591507,1.0009272840665142,457.11268106794785,476.4188700503696,457.11268106794785,476.4188700503696,748.4955382752262,577.6806269507408,2167.1826252644532,974.83045205009455,0.7694299225200617,99,1,1,dummy-03zpuky5
79.93137860298157,898.8558106200471,531.132469394892,1.0070465932626886,898.8558106200471,531.132469394892,1.0070465932626886,2141.116763451908,2122.3564801836446,1.0035050667665588,7353.474347786324,3911.024056680228,1.0020992667736093,674.7206113518865,398.6913365022931,674.7206113518865,398.6913365022931,1607.2161903425804,1593.1338985596908,5519.840500420465,2935.7862644453426,0.7723888019334797,99,0.7723888019334797,99,dummy-041jfo38
