index,variable,kernel,error_code,error_msg,phase,count,relative,run
0,trafo0_latent,kernel_00,1,divergent transition,warmup,302,0.01509999999999999,dummy-07livwzz
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-07livwzz
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,21,0.00105,dummy-07livwzz
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-07livwzz
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,302,0.01509999999999999,dummy-07livwzz
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,0,0,dummy-07livwzz
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,21,0.00105,dummy-07livwzz
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-07livwzz
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-07livwzz
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-07livwzz
0,trafo0_latent,kernel_00,1,divergent transition,warmup,193,0.00964999999999999,dummy-07t3s4x6
0,trafo0_latent,kernel_00,1,divergent transition,posterior,324,0.0081,dummy-07t3s4x6
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,3,1.5e-4,dummy-07t3s4x6
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-07t3s4x6
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,193,0.00964999999999999,dummy-07t3s4x6
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,324,0.0081,dummy-07t3s4x6
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,3,1.5e-4,dummy-07t3s4x6
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-07t3s4x6
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-07t3s4x6
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-07t3s4x6
0,trafo0_latent,kernel_00,1,divergent transition,warmup,180,0.009,dummy-07tb594p
0,trafo0_latent,kernel_00,1,divergent transition,posterior,384,0.0096,dummy-07tb594p
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,5,2.5e-4,dummy-07tb594p
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-07tb594p
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,180,0.009,dummy-07tb594p
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,384,0.0096,dummy-07tb594p
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,5,2.5e-4,dummy-07tb594p
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-07tb594p
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-07tb594p
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-07tb594p
0,trafo0_latent,kernel_00,1,divergent transition,warmup,377,0.01885,dummy-0870xn8m
0,trafo0_latent,kernel_00,1,divergent transition,posterior,887,0.022175,dummy-0870xn8m
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,4,1.9999999999999e-4,dummy-0870xn8m
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0870xn8m
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,377,0.01885,dummy-0870xn8m
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,887,0.022175,dummy-0870xn8m
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,4,1.9999999999999e-4,dummy-0870xn8m
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0870xn8m
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0870xn8m
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0870xn8m
0,trafo0_latent,kernel_00,1,divergent transition,warmup,410,0.02049999999999999,dummy-09hjmkk7
0,trafo0_latent,kernel_00,1,divergent transition,posterior,344,0.0086,dummy-09hjmkk7
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-09hjmkk7
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-09hjmkk7
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,410,0.02049999999999999,dummy-09hjmkk7
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,344,0.0086,dummy-09hjmkk7
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-09hjmkk7
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-09hjmkk7
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-09hjmkk7
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-09hjmkk7
0,trafo0_latent,kernel_00,1,divergent transition,warmup,156,0.0078,dummy-09ud5rn2
0,trafo0_latent,kernel_00,1,divergent transition,posterior,274,0.00685,dummy-09ud5rn2
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,12,6e-4,dummy-09ud5rn2
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-09ud5rn2
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,156,0.0078,dummy-09ud5rn2
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,274,0.00685,dummy-09ud5rn2
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,12,6e-4,dummy-09ud5rn2
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-09ud5rn2
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-09ud5rn2
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-09ud5rn2
0,trafo0_latent,kernel_00,1,divergent transition,warmup,307,0.01535,dummy-09vab21b
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-09vab21b
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,23,0.00115,dummy-09vab21b
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-09vab21b
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,307,0.01535,dummy-09vab21b
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,0,0,dummy-09vab21b
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,23,0.00115,dummy-09vab21b
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-09vab21b
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-09vab21b
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-09vab21b
0,trafo0_latent,kernel_00,1,divergent transition,warmup,397,0.01985,dummy-0a5uwbml
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-0a5uwbml
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,15,7.5e-4,dummy-0a5uwbml
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0a5uwbml
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,397,0.01985,dummy-0a5uwbml
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,0,0,dummy-0a5uwbml
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,15,7.5e-4,dummy-0a5uwbml
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0a5uwbml
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0a5uwbml
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0a5uwbml
0,trafo0_latent,kernel_00,1,divergent transition,warmup,67,0.00335,dummy-0adchodn
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-0adchodn
0,trafo0_scale_square,kernel_01,NA,NA,NA,NA,NA,dummy-0adchodn
0,scale_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0adchodn
0,loc_intercept,kernel_03,NA,NA,NA,NA,NA,dummy-0adchodn
0,trafo0_latent,kernel_00,1,divergent transition,warmup,244,0.0122,dummy-0avkprot
0,trafo0_latent,kernel_00,1,divergent transition,posterior,220,0.0055,dummy-0avkprot
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,3,1.5e-4,dummy-0avkprot
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0avkprot
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,244,0.0122,dummy-0avkprot
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,220,0.0055,dummy-0avkprot
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,3,1.5e-4,dummy-0avkprot
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0avkprot
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0avkprot
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0avkprot
0,trafo0_latent,kernel_00,1,divergent transition,warmup,211,0.01055,dummy-0be30l4x
0,trafo0_latent,kernel_00,1,divergent transition,posterior,326,0.00815,dummy-0be30l4x
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,8,4e-4,dummy-0be30l4x
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0be30l4x
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,211,0.01055,dummy-0be30l4x
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,326,0.00815,dummy-0be30l4x
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,8,4e-4,dummy-0be30l4x
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0be30l4x
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0be30l4x
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0be30l4x
0,trafo0_latent,kernel_00,1,divergent transition,warmup,428,0.0214,dummy-0bgb44ff
0,trafo0_latent,kernel_00,1,divergent transition,posterior,1382,0.03455,dummy-0bgb44ff
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,3,1.5e-4,dummy-0bgb44ff
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0bgb44ff
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,428,0.0214,dummy-0bgb44ff
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,1382,0.03455,dummy-0bgb44ff
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,3,1.5e-4,dummy-0bgb44ff
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0bgb44ff
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0bgb44ff
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0bgb44ff
0,trafo0_latent,kernel_00,1,divergent transition,warmup,121,0.00605,dummy-0c0yenm7
0,trafo0_latent,kernel_00,1,divergent transition,posterior,1,2.5e-5,dummy-0c0yenm7
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-0c0yenm7
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0c0yenm7
0,trafo0_scale_square,kernel_01,NA,NA,NA,NA,NA,dummy-0c0yenm7
0,scale_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0c0yenm7
0,loc_intercept,kernel_03,NA,NA,NA,NA,NA,dummy-0c0yenm7
0,trafo0_latent,kernel_00,1,divergent transition,warmup,140,0.007,dummy-0c4y0sw3
0,trafo0_latent,kernel_00,1,divergent transition,posterior,597,0.014925,dummy-0c4y0sw3
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,19,9.5e-4,dummy-0c4y0sw3
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0c4y0sw3
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,140,0.007,dummy-0c4y0sw3
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,597,0.014925,dummy-0c4y0sw3
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,19,9.5e-4,dummy-0c4y0sw3
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0c4y0sw3
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0c4y0sw3
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0c4y0sw3
0,trafo0_latent,kernel_00,1,divergent transition,warmup,257,0.01285,dummy-0c9zyocr
0,trafo0_latent,kernel_00,1,divergent transition,posterior,461,0.01152499999999999,dummy-0c9zyocr
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-0c9zyocr
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0c9zyocr
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,257,0.01285,dummy-0c9zyocr
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,461,0.01152499999999999,dummy-0c9zyocr
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-0c9zyocr
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0c9zyocr
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0c9zyocr
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0c9zyocr
0,trafo0_latent,kernel_00,1,divergent transition,warmup,335,0.01675,dummy-0cbff8b5
0,trafo0_latent,kernel_00,1,divergent transition,posterior,855,0.02137499999999999,dummy-0cbff8b5
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-0cbff8b5
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0cbff8b5
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,335,0.01675,dummy-0cbff8b5
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,855,0.02137499999999999,dummy-0cbff8b5
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-0cbff8b5
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0cbff8b5
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0cbff8b5
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0cbff8b5
0,trafo0_latent,kernel_00,1,divergent transition,warmup,137,0.00685,dummy-0cd8smwf
0,trafo0_latent,kernel_00,1,divergent transition,posterior,131,0.00327499999999999,dummy-0cd8smwf
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,21,0.00105,dummy-0cd8smwf
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0cd8smwf
0,trafo0_scale_square,kernel_01,NA,NA,NA,NA,NA,dummy-0cd8smwf
0,scale_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0cd8smwf
0,loc_intercept,kernel_03,NA,NA,NA,NA,NA,dummy-0cd8smwf
0,trafo0_latent,kernel_00,1,divergent transition,warmup,149,0.00745,dummy-0cjbtbmy
0,trafo0_latent,kernel_00,1,divergent transition,posterior,20,5e-4,dummy-0cjbtbmy
0,trafo0_scale_square,kernel_01,NA,NA,NA,NA,NA,dummy-0cjbtbmy
0,scale_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0cjbtbmy
0,loc_intercept,kernel_03,NA,NA,NA,NA,NA,dummy-0cjbtbmy
0,trafo0_latent,kernel_00,1,divergent transition,warmup,182,0.00909999999999999,dummy-0cr3e1w0
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-0cr3e1w0
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,53,0.00265,dummy-0cr3e1w0
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0cr3e1w0
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,182,0.00909999999999999,dummy-0cr3e1w0
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,0,0,dummy-0cr3e1w0
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,53,0.00265,dummy-0cr3e1w0
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0cr3e1w0
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0cr3e1w0
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0cr3e1w0
0,trafo0_latent,kernel_00,1,divergent transition,warmup,197,0.00985,dummy-0d0zbluk
0,trafo0_latent,kernel_00,1,divergent transition,posterior,11,2.75e-4,dummy-0d0zbluk
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,54,0.0027,dummy-0d0zbluk
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0d0zbluk
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,197,0.00985,dummy-0d0zbluk
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,11,2.75e-4,dummy-0d0zbluk
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,54,0.0027,dummy-0d0zbluk
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0d0zbluk
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0d0zbluk
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0d0zbluk
0,trafo0_latent,kernel_00,1,divergent transition,warmup,273,0.01365,dummy-0d1gu7ay
0,trafo0_latent,kernel_00,1,divergent transition,posterior,404,0.0101,dummy-0d1gu7ay
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,4,1.9999999999999e-4,dummy-0d1gu7ay
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0d1gu7ay
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,273,0.01365,dummy-0d1gu7ay
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,404,0.0101,dummy-0d1gu7ay
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,4,1.9999999999999e-4,dummy-0d1gu7ay
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0d1gu7ay
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0d1gu7ay
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0d1gu7ay
0,trafo0_latent,kernel_00,1,divergent transition,warmup,364,0.0182,dummy-0d3tr3te
0,trafo0_latent,kernel_00,1,divergent transition,posterior,270,0.00674999999999999,dummy-0d3tr3te
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,364,0.0182,dummy-0d3tr3te
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,270,0.00674999999999999,dummy-0d3tr3te
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0d3tr3te
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0d3tr3te
0,trafo0_latent,kernel_00,1,divergent transition,warmup,286,0.0143,dummy-0d6jw7l9
0,trafo0_latent,kernel_00,1,divergent transition,posterior,385,0.009625,dummy-0d6jw7l9
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,8,3.9999999999999e-4,dummy-0d6jw7l9
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0d6jw7l9
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,286,0.0143,dummy-0d6jw7l9
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,385,0.009625,dummy-0d6jw7l9
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,8,3.9999999999999e-4,dummy-0d6jw7l9
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0d6jw7l9
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0d6jw7l9
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0d6jw7l9
0,trafo0_latent,kernel_00,1,divergent transition,warmup,79,0.00394999999999999,dummy-0dhcu2qh
0,trafo0_latent,kernel_00,1,divergent transition,posterior,4,1e-4,dummy-0dhcu2qh
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,17,8.5e-4,dummy-0dhcu2qh
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0dhcu2qh
0,trafo0_scale_square,kernel_01,NA,NA,NA,NA,NA,dummy-0dhcu2qh
0,scale_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0dhcu2qh
0,loc_intercept,kernel_03,NA,NA,NA,NA,NA,dummy-0dhcu2qh
0,trafo0_latent,kernel_00,1,divergent transition,warmup,215,0.01075,dummy-0dk17loh
0,trafo0_latent,kernel_00,1,divergent transition,posterior,210,0.00525,dummy-0dk17loh
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,36,0.0018,dummy-0dk17loh
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0dk17loh
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,215,0.01075,dummy-0dk17loh
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,210,0.00525,dummy-0dk17loh
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,36,0.0018,dummy-0dk17loh
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0dk17loh
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0dk17loh
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0dk17loh
0,trafo0_latent,kernel_00,1,divergent transition,warmup,217,0.01085,dummy-0dth1cix
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-0dth1cix
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,2,1e-4,dummy-0dth1cix
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0dth1cix
0,trafo0_scale_square,kernel_01,NA,NA,NA,NA,NA,dummy-0dth1cix
0,scale_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0dth1cix
0,loc_intercept,kernel_03,NA,NA,NA,NA,NA,dummy-0dth1cix
0,trafo0_latent,kernel_00,1,divergent transition,warmup,363,0.01815,dummy-0e2ag4rb
0,trafo0_latent,kernel_00,1,divergent transition,posterior,804,0.0201,dummy-0e2ag4rb
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,2,1e-4,dummy-0e2ag4rb
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0e2ag4rb
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,363,0.01815,dummy-0e2ag4rb
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,804,0.0201,dummy-0e2ag4rb
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,2,1e-4,dummy-0e2ag4rb
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0e2ag4rb
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0e2ag4rb
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0e2ag4rb
0,trafo0_latent,kernel_00,1,divergent transition,warmup,311,0.01555,dummy-0e9gvesn
0,trafo0_latent,kernel_00,1,divergent transition,posterior,697,0.017425,dummy-0e9gvesn
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,7,3.4999999999999e-4,dummy-0e9gvesn
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0e9gvesn
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,311,0.01555,dummy-0e9gvesn
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,697,0.017425,dummy-0e9gvesn
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,7,3.4999999999999e-4,dummy-0e9gvesn
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0e9gvesn
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0e9gvesn
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0e9gvesn
