index,variable,var_fqn,var_index,sample_size,mean,var,sd,rhat,ess_bulk,ess_tail,mcse_mean,mcse_sd,q_0.05,q_0.5,q_0.95,hdi_low,hdi_high,y,pdf
614,prob,prob[12],"(12,)",2000,1.0903266067298014e-05,2.199975864266861e-11,4.690390030974888e-06,1.0039497620528282,1244.699159028291,928.1566806804921,1.4393028609921598e-07,1.6893030063823257e-07,4.206552970996776e-06,1.0291321443534115e-05,1.9555009237210167e-05,3.6784350726462357e-06,1.8552758882253016e-05,-4.6,1.0903266067298014e-05
615,prob,prob[13],"(13,)",2000,1.2433921773647673e-05,2.5778689634107306e-11,5.077271869233251e-06,1.0038830269639718,1244.699159028291,928.1566806804921,1.5442923481339877e-07,1.778985835114739e-07,5.050655430046813e-06,1.1832926481900682e-05,2.1717205953104826e-05,4.443548827356493e-06,2.0665792946566738e-05,-4.566666666666666,1.2433921773647673e-05
616,prob,prob[14],"(14,)",2000,1.4137770933178548e-05,2.959234595888577e-11,5.439884737647092e-06,1.003867284768791,1244.699159028291,928.1566806804921,1.6382758673365318e-07,1.850874767637181e-07,6.067929690930619e-06,1.3569145981830538e-05,2.3978770784614083e-05,5.373481389098452e-06,2.2892885020319136e-05,-4.533333333333333,1.4137770933178548e-05
617,prob,prob[15],"(15,)",2000,1.603029523134103e-05,3.3219092310244456e-11,5.763600637643491e-06,1.0038146788521591,1244.699159028291,928.1566806804921,1.7167443775925186e-07,1.9019829323646928e-07,7.294338116977844e-06,1.5519053323877078e-05,2.632307805488945e-05,6.504550998753626e-06,2.5221233641785143e-05,-4.5,1.603029523134103e-05
618,prob,prob[16],"(16,)",2000,1.8128416364805613e-05,3.637594460086934e-11,6.0312473503305554e-06,1.0037287231524643,1244.699159028291,928.1566806804921,1.7746853314917331e-07,1.930122020660311e-07,8.773333267394874e-06,1.77028488988673e-05,2.873025134826772e-05,7.88117595315192e-06,2.763497404496079e-05,-4.466666666666667,1.8128416364805613e-05
619,prob,prob[17],"(17,)",2000,2.0450765647235458e-05,3.8723751307957646e-11,6.222841096151953e-06,1.0036638802351225,1244.699159028291,928.1566806804921,1.8066148508328482e-07,1.9343416341964084e-07,1.0557407645770273e-05,2.0141834234924002e-05,3.117722921942976e-05,1.0166953819782904e-05,3.0655531254782675e-05,-4.433333333333334,2.0450765647235458e-05
620,prob,prob[18],"(18,)",2000,2.3018018027724745e-05,3.9883092519137477e-11,6.315306209451564e-06,1.003493257680134,1244.699159028291,928.1566806804921,1.8066459103333488e-07,1.923290566958811e-07,1.2709958512375202e-05,2.2858372575339873e-05,3.3637911035957425e-05,1.3657079231237712e-05,3.432404437277938e-05,-4.3999999999999995,2.3018018027724745e-05
621,prob,prob[19],"(19,)",2000,2.585330351248745e-05,3.9466435721553026e-11,6.282231746883668e-06,1.0033663229330394,1244.699159028291,928.1566806804921,1.7634519295301066e-07,1.8944424137465224e-07,1.530752982570858e-05,2.5875834966788146e-05,3.6083385496231284e-05,1.6335622715380344e-05,3.6695735444014316e-05,-4.366666666666666,2.585330351248745e-05
622,prob,prob[20],"(20,)",2000,2.898271184526149e-05,3.7134720434109914e-11,6.093826419755482e-06,1.0031449114116227,1244.699159028291,928.1566806804921,1.674597709090695e-07,1.8565224968529638e-07,1.8442504990988483e-05,2.92185310159467e-05,3.8482242141514876e-05,1.955662881941936e-05,3.900634622490949e-05,-4.333333333333333,2.898271184526149e-05
623,prob,prob[21],"(21,)",2000,3.243591002284939e-05,3.2690726105083866e-11,5.717580441505293e-06,1.0028332626021903,1244.699159028291,928.1566806804921,1.536143533967001e-07,1.816977429845229e-07,2.222633770101454e-05,3.2911623591132274e-05,4.080096382740481e-05,2.395064262488235e-05,4.165748106920531e-05,-4.300000000000001,3.243591002284939e-05
624,prob,prob[22],"(22,)",2000,3.624689706955984e-05,2.6228345152211195e-11,5.121361650207023e-06,1.002338460817881,1265.4812710687409,928.1566806804921,1.347439824690705e-07,1.7856529434617394e-07,2.6793424051598688e-05,3.698102688348584e-05,4.30043957094831e-05,2.9821875508419324e-05,4.42367615595186e-05,-4.266666666666667,3.624689706955984e-05
625,prob,prob[23],"(23,)",2000,4.045492681818059e-05,1.8368000836412145e-11,4.2857905730929205e-06,1.0012188365608274,1474.7084591963396,1134.1219673945927,1.1274963450405967e-07,1.792717854922077e-07,3.2305737622699814e-05,4.1453287398729026e-05,4.496937196455316e-05,3.522004257537337e-05,4.508919816132973e-05,-4.233333333333333,4.045492681818059e-05
626,prob,prob[24],"(24,)",2000,4.5105637697824263e-05,1.0626961977585947e-11,3.2599021423327953e-06,0.9997547258287612,1663.3686259120357,1134.1219673945927,9.144292279483666e-08,1.8231556514313355e-07,3.895837068892506e-05,4.6248676383314546e-05,4.75001642930144e-05,4.154068278848636e-05,4.751641256103129e-05,-4.2,4.5105637697824263e-05
627,prob,prob[25],"(25,)",2000,5.0252439292839036e-05,6.004528220767399e-12,2.450413887645799e-06,1.002593439868799,781.7129130340787,980.8276140112365,9.205452067569502e-08,1.6799830959978737e-07,4.5901302436914196e-05,5.1147413740902626e-05,5.173839193730323e-05,4.788625846365661e-05,5.1742681464783604e-05,-4.166666666666666,5.0252439292839036e-05
628,prob,prob[26],"(26,)",2000,5.595821945707574e-05,9.915381384450219e-12,3.148869858290466e-06,1.0037783264842068,879.1972805200327,990.8046473707633,1.2913167198973864e-07,1.8477618071271875e-07,4.95161723415578e-05,5.7205432660099444e-05,5.831049404435508e-05,5.1815148439157136e-05,5.832240397450068e-05,-4.133333333333333,5.595821945707574e-05
629,prob,prob[27],"(27,)",2000,6.229745399025185e-05,3.169659493130176e-11,5.629972906799975e-06,1.0031324881654726,1220.373646698115,928.1566806804921,1.9696153854093208e-07,2.46752483991638e-07,5.101968711562514e-05,6.384176176295044e-05,6.82399419201596e-05,5.451393672501854e-05,6.837817169143402e-05,-4.1000000000000005,6.229745399025185e-05
630,prob,prob[28],"(28,)",2000,6.935882449528248e-05,8.707511702331653e-11,9.331404879401415e-06,1.0039412004683028,1242.4955463452693,928.1566806804921,2.905182944962456e-07,3.286285062683056e-07,5.17759111187406e-05,7.081220616808452e-05,8.231130595440739e-05,5.652868741990024e-05,8.42327727787405e-05,-4.066666666666666,6.935882449528248e-05
631,prob,prob[29],"(29,)",2000,7.724848050512671e-05,2.022679882810739e-10,1.4222095073549252e-05,1.0037126999534733,1243.2495078722077,928.1566806804921,4.191447069723853e-07,4.4952551412968546e-07,5.217622326114094e-05,7.827514642735214e-05,9.942172260522705e-05,5.4758150661035934e-05,0.0001014623277519468,-4.033333333333333,7.724848050512671e-05
632,prob,prob[30],"(30,)",2000,8.609412107146808e-05,4.20897720383938e-10,2.051579197554747e-05,1.0034470708174896,1244.6991590282898,928.1566806804921,5.839937042228732e-07,6.421308520219224e-07,5.219522343801821e-05,8.633086667791282e-05,0.00011988212918093189,4.999850308586555e-05,0.0001165962748755923,-4.0,8.609412107146808e-05
633,prob,prob[31],"(31,)",2000,9.605012083468878e-05,8.158249431504697e-10,2.856264944206804e-05,1.003167740084567,1244.6991590282898,928.1566806804921,7.915968554538085e-07,9.510497158850579e-07,5.181176695365287e-05,9.500464808980646e-05,0.00014452380640957437,4.913352505398714e-05,0.00013912757545163885,-3.9666666666666663,9.605012083468878e-05
634,prob,prob[32],"(32,)",2000,0.00010730398850230418,1.5096698303563683e-09,3.8854469889014937e-05,1.0029346543144277,1244.6991590282898,928.1566806804921,1.0583168268751753e-06,1.4306286696210526e-06,5.100953264119788e-05,0.00010432059049043192,0.0001741856886549881,4.789126739659422e-05,0.0001660115606718965,-3.933333333333333,0.00010730398850230418
635,prob,prob[33],"(33,)",2000,0.00011907431129702164,2.2532024578078327e-09,4.746790976868302e-05,1.0024347325677938,1204.6637299966628,909.0886431797048,1.307085234407106e-06,1.9400849958709474e-06,5.3278559483032874e-05,0.00011425486282891505,0.00020032387244952612,4.373561859885378e-05,0.00018419257671734626,-3.9,0.00011907431129702164
636,prob,prob[34],"(34,)",2000,0.00013171189298776434,3.2285485852549455e-09,5.682031841916187e-05,1.0019880120980569,1170.6093861694176,943.3675037884213,1.583333221566757e-06,2.5884151202399825e-06,5.5486323599955755e-05,0.00012530704532004742,0.0002304765361973224,4.5911921362214017e-05,0.00021068174225670082,-3.866666666666667,0.00013171189298776434
637,prob,prob[35],"(35,)",2000,0.00014536214985810843,4.544711680434769e-09,6.741447678677606e-05,1.0015334561206641,1138.181011434971,979.6203891551065,1.8981797451514489e-06,3.4349662223727375e-06,5.7984273394813244e-05,0.0001370857534858024,0.00026327376524400777,4.5811919710415436e-05,0.0002356484053846665,-3.833333333333333,0.00014536214985810843
638,prob,prob[36],"(36,)",2000,0.00016010118807048627,6.305848036893889e-09,7.940936995653528e-05,1.0018402115163458,1113.439163234504,888.7238860180901,2.256157605600328e-06,4.5361905933781e-06,6.096511198171394e-05,0.00014986815321597078,0.00029896908873700386,4.3759094296421067e-05,0.0002616604693317742,-3.8,0.00016010118807048627
639,prob,prob[37],"(37,)",2000,0.00017601726445659518,8.649973392516879e-09,9.300523314586593e-05,1.0021867034788752,1094.2088381276596,843.4765188947246,2.6628208796241487e-06,5.9672790551742325e-06,6.26208170760081e-05,0.00016372214100622323,0.0003406036816231342,4.393766127569384e-05,0.0002914997042303383,-3.7666666666666666,0.00017601726445659518
