pdf_hat,low,high,r,data_type,data_seed,model,ntrain,ntest,fit_seconds,job,run,mcmc_strategy,apply_jitter
4.051691716750821e-5,3.0347429668705745e-5,4.612665265837146e-5,4.27950495704698,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
2.9895163659312577e-5,1.7838286565183053e-5,4.112728371450256e-5,4.355463718120806,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
2.2141126192685736e-5,1.058510036942358e-5,3.581302510099492e-5,4.431422479194632,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
1.6401370686029792e-5,6.349200140007021e-6,3.0326668871788262e-5,4.507381240268456,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
1.2111137109410774e-5,3.854316930570822e-6,2.49777389443865e-5,4.5833400013422825,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
8.887307789653563e-6,2.370550395458279e-6,2.000756066572589e-5,4.659298762416108,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
6.46288521311052e-6,1.478547239634374e-6,1.5582293415844062e-5,4.735257523489933,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
4.630946667556375e-6,9.449150839006393e-7,1.1697654919124884e-5,4.811216284563758,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
3.227760598777444e-6,6.400794493045931e-7,8.243784533927732e-6,4.8871750456375835,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
2.2370441586235245e-6,4.310912643168895e-7,5.7762860965982395e-6,4.96313380671141,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
1.5416626172578383e-6,2.886681025624521e-7,4.024065076200489e-6,5.039092567785234,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
1.056441633420688e-6,1.9218638128132013e-7,2.7872474831067157e-6,5.11505132885906,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
7.198514676059358e-7,1.2721568416880417e-7,1.9194654757976605e-6,5.191010089932886,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
4.877320989454186e-7,8.37245733356896e-8,1.31425402259952e-6,5.266968851006712,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
3.2859479369165786e-7,5.4784722324893855e-8,8.946899550148811e-7,5.342927612080537,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
2.201307686817468e-7,3.5641848771555264e-8,6.05563993670375e-7,5.418886373154363,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
1.4663626542759128e-7,2.3054474008056823e-8,4.075132782398482e-7,5.494845134228188,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
9.712755095089176e-8,1.4826698278144762e-8,2.726576708688125e-7,5.570803895302014,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
6.397108646215502e-8,9.480427427693688e-9,1.8137938017900657e-7,5.646762656375839,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
4.1895279508747224e-8,6.027061499195915e-9,1.1996438807242786e-7,5.722721417449664,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
2.7282638580678544e-8,3.809584091531535e-9,7.888801153142304e-8,5.79868017852349,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
1.7666372938906075e-8,2.3941080263962067e-9,5.1577930440323716e-8,5.874638939597315,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
1.1374910790274645e-8,1.495905494778264e-9,3.352826277643537e-8,5.950597700671141,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
7.2826261926009775e-9,9.293061448731804e-10,2.166967648980644e-8,6.026556461744967,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
4.6362546898156376e-9,5.73994454909691e-10,1.3924770318450014e-8,6.102515222818792,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
2.934848128662712e-9,3.5249326348286515e-10,8.896473507502473e-9,6.1784739838926175,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
1.8473232288965515e-9,2.1522275327857728e-10,5.651216893423207e-9,6.254432744966444,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
1.1562157829518107e-9,1.3065311870009298e-10,3.5691130023020854e-9,6.330391506040269,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
7.195706980535876e-10,7.885797405585619e-11,2.241159974624605e-9,6.406350267114094,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
4.4529359783471566e-10,4.7322282802052304e-11,1.399199539669119e-9,6.482309028187919,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
2.7400448203169056e-10,2.8234493052470688e-11,8.685217246918896e-10,6.558267789261745,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
1.6765130807889979e-10,1.6748986745574573e-11,5.360137805494426e-10,6.634226550335571,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
1.0199857824593839e-10,9.878507183069947e-12,3.2890120228195524e-10,6.710185311409395,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
6.170480875614667e-11,5.792797375349638e-12,2.0065463837672592e-10,6.786144072483221,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
3.71177336632649e-11,3.377377393102278e-12,1.2171025784026994e-10,6.8621028335570475,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
2.220144628029804e-11,1.957785388984489e-12,7.340056419317789e-11,6.938061594630873,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
1.3204388207597966e-11,1.1283525394116536e-12,4.401146756969349e-11,7.014020355704698,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
7.808944365106775e-12,6.465748010930066e-13,2.6237746959363085e-11,7.089979116778524,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
4.5920142395661126e-12,3.683723085354987e-13,1.5551828734144497e-11,7.1659378778523495,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
2.685040254335005e-12,2.0866490562807458e-13,9.164961123524884e-12,7.241896638926175,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
1.5611149320972208e-12,1.175184588371839e-13,5.369996787594027e-12,7.3178554,ptm,2,ptm-iwls-nuts,1000,5000,1700.5569381713867,010-ptm-plots,20250907-162858,iwls-nuts,FALSE
1.0534076077792e-4,3.3288584411070654e-5,1.5678304604618e-4,-4,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
1.377375732973e-4,3.675998093049814e-5,2.1821722483745e-4,-3.9240412389261743,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
1.7940765444629e-4,4.1483931390020355e-5,2.9782505560275e-4,-3.848082477852349,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
2.324414238967e-4,4.614058850806578e-5,4.0185812089702e-4,-3.772123716778524,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
2.9929712291677e-4,5.294158802814714e-5,5.3875495047246e-4,-3.696164955704698,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
3.8343887299136e-4,6.026878742931365e-5,7.1128634288001e-4,-3.620206194630873,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
4.8930565306735e-4,6.936865427391589e-5,9.3049477718824e-4,-3.544247433557047,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
6.2165675285396e-4,8.062975673604126e-5,0.00121710404544675,-3.468288672483222,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
7.8613863080616e-4,9.366089891833635e-5,0.00157213461315334,-3.3923299114093957,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
9.9098932325246e-4,1.0917933722139e-4,0.00202115472765588,-3.3163711503355704,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.00124572771372526,1.2994038718905e-4,0.00257474119160993,-3.2404123892617447,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.00156052386435387,1.5666001526985e-4,0.0032689574831809,-3.1644536281879194,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.00194792400133638,1.8881629363216e-4,0.00411850314015494,-3.088494867114094,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.00242498083384025,2.2813740838351e-4,0.00517061596692082,-3.0125361060402684,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.00301049256315769,2.8096289055068e-4,0.00644194715174914,-2.936577344966443,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.00372516632470826,3.4558514396683e-4,0.00795214685701203,-2.8606185838926175,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.00459689033415673,4.3357317878925e-4,0.00977785386112979,-2.784659822818792,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.00566104725228204,5.5188886836314e-4,0.0119753903860596,-2.7087010617449665,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.00695532890225381,7.0834442361446e-4,0.0145983924939941,-2.632742300671141,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.00852278689830208,9.1376431065799e-4,0.01769504004204251,-2.5567835395973155,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.01042572574867947,0.00119664523351842,0.02137462809507384,-2.48082477852349,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.01273695773604163,0.00161060470377314,0.02564049008789326,-2.404866017449664,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.01553572355552926,0.00219752300219891,0.03055445819767314,-2.328907256375839,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.01891619197213167,0.00298683139857578,0.03623434077293722,-2.2529484953020136,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.02301074107215012,0.00411019780577061,0.04285521011125507,-2.176989734228188,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.02796559855178244,0.00577692847322065,0.05044427304575918,-2.101030973154362,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.03394463864442876,0.00827422577020497,0.05915539163562929,-2.025072212080537,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.04115479091006297,0.011772167944213,0.06900913028086055,-1.9491134510067116,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.04987764519279611,0.016786606257905,0.07991635653510569,-1.873154689932886,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.06039686835703933,0.02398929980138813,0.09265598449075504,-1.7971959288590602,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.07300381660995447,0.03355210169768673,0.10704612899648595,-1.7212371677852352,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.0880408285973991,0.04627748915726185,0.12367885603258964,-1.6452784067114092,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.10586864369567252,0.06268536476540476,0.1439493214672087,-1.5693196456375835,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.1266484092488146,0.08269699133724483,0.16910784381564345,-1.4933608845637585,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.15030425574210415,0.10546614474885742,0.2002694905395052,-1.4174021234899328,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.1767381453764793,0.12847547508050297,0.2401419415645709,-1.3414433624161073,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.20558235973018196,0.15188736936134192,0.28616613382252964,-1.2654846013422818,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.23584667328105263,0.1768437043420932,0.33121810366500026,-1.1895258402684563,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.26616415771782825,0.2005747276226231,0.3751241556208578,-1.1135670791946306,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.2952657350449759,0.22198451340671313,0.41798312754431993,-1.0376083181208056,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.3216636844468847,0.24323156131473073,0.4530420230043267,-0.9616495570469796,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.3436783801055834,0.26370739788447006,0.47188516456743185,-0.8856907959731544,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.3604465282912673,0.2814838739490454,0.47941038467979863,-0.8097320348993287,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.3734934687624296,0.296615663405328,0.48653642536111186,-0.7337732738255038,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.3829204276771157,0.30837350363583566,0.4906044290822252,-0.6578145127516777,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.3886651856622964,0.3179367903690887,0.48425344691867866,-0.5818557516778524,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.3916246608915744,0.3201021510895023,0.48037928154194487,-0.5058969906040267,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.3934510109902768,0.31401348850717836,0.48178350353185945,-0.42993822953020144,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.39452667044450873,0.31174735683098204,0.4776807390595161,-0.35397946845637573,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.39513493493513346,0.3139448585370798,0.4725281622952899,-0.27802070738255047,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.3946871578646146,0.3102019572039743,0.4729530226579507,-0.20206194630872476,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.392735995525109,0.30833323055543016,0.4700405532064338,-0.12610318523489905,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.3893893458171229,0.30840869055358217,0.4619024249771659,-0.05014442416107378,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.3847375773018306,0.304844893462696,0.45726857515313607,0.02581433691275192,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.3784353719046296,0.2971640186789731,0.45317750797050155,0.10177309798657674,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.3704495499557761,0.29047110905921386,0.44571595744494286,0.1777318590604029,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.3609466445810978,0.2844833909998612,0.43293070599358424,0.25369062013422816,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.34992166717211903,0.2734859818934232,0.42182266833168647,0.32964938120805387,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.336772004464364,0.2598588596544765,0.4098614368743598,0.40560814228187914,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.3217505553690149,0.24746988574115455,0.3892205747657006,0.4815669033557049,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.305309515951115,0.23635291731273017,0.366896567635085,0.5575256644295301,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.2880602531755634,0.21840135627281929,0.3485488162128327,0.6334844255033558,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.27064888082617417,0.1998510264579749,0.33146376863969956,0.7094431865771815,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.25328756753332715,0.1837647611637855,0.31151015217128686,0.7854019476510068,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.2361995250358248,0.16904865557127205,0.29229940685787553,0.8613607087248325,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.21964149702236488,0.15232308053871768,0.27454791817824314,0.9373194697986572,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.20376179580965287,0.1385147959335641,0.2570822637237619,1.0132782308724837,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.1886314830190154,0.12719379624597182,0.23921233767498928,1.0892369919463087,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.174288647075553,0.11660832497852486,0.22318575778645972,1.1651957530201345,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.1605468348330676,0.10665505102115767,0.2079353378386128,1.2411545140939595,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.14740184963190836,0.0977322536127618,0.19216509936117304,1.3171132751677854,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.13494868271380578,0.09023228604885385,0.17642023678314783,1.3930720362416107,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.12321517944410015,0.08229806630913976,0.1629577032827374,1.4690307973154364,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.1121445156549082,0.0746982637924336,0.15099172639294728,1.544989558389262,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.10175420638638694,0.068224285406766,0.13868932523367197,1.6209483194630874,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.0920785248436402,0.06176022406070834,0.1270079047286398,1.6969070805369126,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.08305948470689521,0.05528513565943657,0.11676124295495743,1.7728658416107383,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.07460638906663572,0.04889416980966117,0.10684825059169188,1.848824602684564,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.06675344800224926,0.04326200269376912,0.09745264718014622,1.924783363758389,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.05952455554093674,0.03785198928802382,0.08893460947826147,2.000742124832215,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.0528834966971994,0.03276817621248159,0.08123056731111487,2.0767008859060403,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.04680242321947463,0.02816201527408455,0.07412867768162498,2.152659646979866,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.04127796513610057,0.02413267868874565,0.0669395489026389,2.2286184080536917,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.03628450506801765,0.02040850140779577,0.06090247861088459,2.3045771691275165,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.03175199525839654,0.01715164597356104,0.05539663720338041,2.3805359302013422,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.02766276021603236,0.01435399697088993,0.0504131635247811,2.456494691275168,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.02400833582469844,0.01195382943758308,0.04532600955122898,2.5324534523489928,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.0207465490340759,0.00981803429436737,0.04095976904908505,2.6084122134228185,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.0178088862697895,0.00798985614570814,0.03655887684475777,2.6843709744966446,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.01519282447479322,0.0064626585375432,0.03264453338411699,2.7603297355704703,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.01288744473985632,0.00520654469345125,0.02895869283045757,2.836288496644295,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.0108539819513814,0.00415373702520452,0.02567856970778895,2.912247257718121,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.00906390966444818,0.00327679019403345,0.02242208486597217,2.9882060187919466,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.00751646145929375,0.00260036532492479,0.0196043477755082,3.0641647798657723,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.00618837378304383,0.00202940352834619,0.0167248663823369,3.140123540939597,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.00503476695742953,0.00156948818912155,0.01422047329783001,3.216082302013423,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.00403912666463698,0.00122032504643466,0.01187047462554685,3.2920410630872485,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.00319967464284776,9.4348315365374e-4,0.00949354006865006,3.367999824161074,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
0.00249558772170454,7.1940201862747e-4,0.00744132006613968,3.443958585234899,ptm,2,ptm-iwls-nuts,250,5000,693.3506960868835,010-ptm-plots,20250907-131502,iwls-nuts,FALSE
