kernel,error_code,error_msg,phase,count,relative,data_type,data_seed,model,ntrain,ntest,job,run,index,mcmc_strategy,apply_jitter
kernel_00,1,divergent transition,warmup,12335,0.61675,ptm,29,PTM-jitter,500,5000,009-ptm-jitter,20250906-064146,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,62453,3.12265,ptm,29,PTM-jitter,500,5000,009-ptm-jitter,20250906-064146,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,warmup,26,0.0013,ptm,29,PTM-jitter,500,5000,009-ptm-jitter,20250906-064146,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,posterior,0,0,ptm,29,PTM-jitter,500,5000,009-ptm-jitter,20250906-064146,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,warmup,28,0.0014,ptm,29,PTM-jitter,500,5000,009-ptm-jitter,20250906-064146,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,ptm,29,PTM-jitter,500,5000,009-ptm-jitter,20250906-064146,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,83,0.00415,ptm,29,PTM-jitter,500,5000,009-ptm-jitter,20250906-064146,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,ptm,29,PTM-jitter,500,5000,009-ptm-jitter,20250906-064146,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,82,0.0041,ptm,29,PTM-jitter,500,5000,009-ptm-jitter,20250906-064146,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,ptm,29,PTM-jitter,500,5000,009-ptm-jitter,20250906-064146,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,85,0.00425,ptm,29,PTM-jitter,500,5000,009-ptm-jitter,20250906-064146,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,ptm,29,PTM-jitter,500,5000,009-ptm-jitter,20250906-064146,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,85,0.00425,ptm,29,PTM-jitter,500,5000,009-ptm-jitter,20250906-064146,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,ptm,29,PTM-jitter,500,5000,009-ptm-jitter,20250906-064146,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,warmup,0,0,ptm,29,PTM-jitter,500,5000,009-ptm-jitter,20250906-064146,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,posterior,22015,1.10075,ptm,29,PTM-jitter,500,5000,009-ptm-jitter,20250906-064146,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,warmup,156,0.0078,ptm,29,PTM-jitter,500,5000,009-ptm-jitter,20250906-064146,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,posterior,25186,1.2593,ptm,29,PTM-jitter,500,5000,009-ptm-jitter,20250906-064146,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,warmup,0,0,ptm,29,PTM-jitter,500,5000,009-ptm-jitter,20250906-064146,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,posterior,28196,1.4098000000000002,ptm,29,PTM-jitter,500,5000,009-ptm-jitter,20250906-064146,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,warmup,0,0,ptm,29,PTM-jitter,500,5000,009-ptm-jitter,20250906-064146,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,posterior,35895,1.79475,ptm,29,PTM-jitter,500,5000,009-ptm-jitter,20250906-064146,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,6562,0.3281,ptm,30,PTM-jitter,1000,5000,009-ptm-jitter,20250906-083121,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,31331,1.56655,ptm,30,PTM-jitter,1000,5000,009-ptm-jitter,20250906-083121,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,warmup,5863,0.29314999999999997,ptm,30,PTM-jitter,1000,5000,009-ptm-jitter,20250906-083121,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,posterior,25000,1.25,ptm,30,PTM-jitter,1000,5000,009-ptm-jitter,20250906-083121,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,warmup,7,3.5e-4,ptm,30,PTM-jitter,1000,5000,009-ptm-jitter,20250906-083121,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,ptm,30,PTM-jitter,1000,5000,009-ptm-jitter,20250906-083121,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,14,7e-4,ptm,30,PTM-jitter,1000,5000,009-ptm-jitter,20250906-083121,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,ptm,30,PTM-jitter,1000,5000,009-ptm-jitter,20250906-083121,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,14,7e-4,ptm,30,PTM-jitter,1000,5000,009-ptm-jitter,20250906-083121,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,ptm,30,PTM-jitter,1000,5000,009-ptm-jitter,20250906-083121,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,13,6.5e-4,ptm,30,PTM-jitter,1000,5000,009-ptm-jitter,20250906-083121,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,ptm,30,PTM-jitter,1000,5000,009-ptm-jitter,20250906-083121,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,13,6.5e-4,ptm,30,PTM-jitter,1000,5000,009-ptm-jitter,20250906-083121,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,ptm,30,PTM-jitter,1000,5000,009-ptm-jitter,20250906-083121,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,16569,0.8284499999999999,ptm,30,PTM-jitter,250,5000,009-ptm-jitter,20250906-043952,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,83511,4.175549999999999,ptm,30,PTM-jitter,250,5000,009-ptm-jitter,20250906-043952,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,warmup,10,5e-4,ptm,30,PTM-jitter,250,5000,009-ptm-jitter,20250906-043952,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,posterior,0,0,ptm,30,PTM-jitter,250,5000,009-ptm-jitter,20250906-043952,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,warmup,19,9.4999999999999e-4,ptm,30,PTM-jitter,250,5000,009-ptm-jitter,20250906-043952,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,ptm,30,PTM-jitter,250,5000,009-ptm-jitter,20250906-043952,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,4,2e-4,ptm,30,PTM-jitter,250,5000,009-ptm-jitter,20250906-043952,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,ptm,30,PTM-jitter,250,5000,009-ptm-jitter,20250906-043952,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,4,2e-4,ptm,30,PTM-jitter,250,5000,009-ptm-jitter,20250906-043952,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,ptm,30,PTM-jitter,250,5000,009-ptm-jitter,20250906-043952,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,6,3e-4,ptm,30,PTM-jitter,250,5000,009-ptm-jitter,20250906-043952,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,ptm,30,PTM-jitter,250,5000,009-ptm-jitter,20250906-043952,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,5,2.5e-4,ptm,30,PTM-jitter,250,5000,009-ptm-jitter,20250906-043952,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,ptm,30,PTM-jitter,250,5000,009-ptm-jitter,20250906-043952,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,7239,0.36195,ptm,30,PTM-jitter,500,5000,009-ptm-jitter,20250906-072146,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,35784,1.7892,ptm,30,PTM-jitter,500,5000,009-ptm-jitter,20250906-072146,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,warmup,5170,0.2585,ptm,30,PTM-jitter,500,5000,009-ptm-jitter,20250906-072146,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,posterior,25001,1.25005,ptm,30,PTM-jitter,500,5000,009-ptm-jitter,20250906-072146,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,warmup,24,0.0012,ptm,30,PTM-jitter,500,5000,009-ptm-jitter,20250906-072146,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,ptm,30,PTM-jitter,500,5000,009-ptm-jitter,20250906-072146,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,4,2e-4,ptm,30,PTM-jitter,500,5000,009-ptm-jitter,20250906-072146,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,ptm,30,PTM-jitter,500,5000,009-ptm-jitter,20250906-072146,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,4,2e-4,ptm,30,PTM-jitter,500,5000,009-ptm-jitter,20250906-072146,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,ptm,30,PTM-jitter,500,5000,009-ptm-jitter,20250906-072146,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,4,2e-4,ptm,30,PTM-jitter,500,5000,009-ptm-jitter,20250906-072146,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,ptm,30,PTM-jitter,500,5000,009-ptm-jitter,20250906-072146,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,4,2e-4,ptm,30,PTM-jitter,500,5000,009-ptm-jitter,20250906-072146,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,ptm,30,PTM-jitter,500,5000,009-ptm-jitter,20250906-072146,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,5481,0.27405,ptm,31,PTM-jitter,1000,5000,009-ptm-jitter,20250906-092557,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,22952,1.1476,ptm,31,PTM-jitter,1000,5000,009-ptm-jitter,20250906-092557,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,warmup,410,0.0205,ptm,31,PTM-jitter,1000,5000,009-ptm-jitter,20250906-092557,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,posterior,0,0,ptm,31,PTM-jitter,1000,5000,009-ptm-jitter,20250906-092557,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,warmup,23,0.00115,ptm,31,PTM-jitter,1000,5000,009-ptm-jitter,20250906-092557,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,posterior,1,5e-5,ptm,31,PTM-jitter,1000,5000,009-ptm-jitter,20250906-092557,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,44,0.0022,ptm,31,PTM-jitter,1000,5000,009-ptm-jitter,20250906-092557,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,ptm,31,PTM-jitter,1000,5000,009-ptm-jitter,20250906-092557,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,44,0.0022,ptm,31,PTM-jitter,1000,5000,009-ptm-jitter,20250906-092557,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,ptm,31,PTM-jitter,1000,5000,009-ptm-jitter,20250906-092557,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,43,0.00215,ptm,31,PTM-jitter,1000,5000,009-ptm-jitter,20250906-092557,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,ptm,31,PTM-jitter,1000,5000,009-ptm-jitter,20250906-092557,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,46,0.0023,ptm,31,PTM-jitter,1000,5000,009-ptm-jitter,20250906-092557,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,ptm,31,PTM-jitter,1000,5000,009-ptm-jitter,20250906-092557,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,8120,0.406,ptm,31,PTM-jitter,250,5000,009-ptm-jitter,20250906-110734,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,38178,1.9089,ptm,31,PTM-jitter,250,5000,009-ptm-jitter,20250906-110734,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,warmup,270,0.0135,ptm,31,PTM-jitter,250,5000,009-ptm-jitter,20250906-110734,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,posterior,0,0,ptm,31,PTM-jitter,250,5000,009-ptm-jitter,20250906-110734,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,warmup,23,0.00115,ptm,31,PTM-jitter,250,5000,009-ptm-jitter,20250906-110734,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,ptm,31,PTM-jitter,250,5000,009-ptm-jitter,20250906-110734,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,43,0.00215,ptm,31,PTM-jitter,250,5000,009-ptm-jitter,20250906-110734,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,ptm,31,PTM-jitter,250,5000,009-ptm-jitter,20250906-110734,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,45,0.00225,ptm,31,PTM-jitter,250,5000,009-ptm-jitter,20250906-110734,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,ptm,31,PTM-jitter,250,5000,009-ptm-jitter,20250906-110734,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,46,0.0023,ptm,31,PTM-jitter,250,5000,009-ptm-jitter,20250906-110734,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,ptm,31,PTM-jitter,250,5000,009-ptm-jitter,20250906-110734,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,46,0.0023,ptm,31,PTM-jitter,250,5000,009-ptm-jitter,20250906-110734,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,ptm,31,PTM-jitter,250,5000,009-ptm-jitter,20250906-110734,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,5512,0.2756,ptm,31,PTM-jitter,500,5000,009-ptm-jitter,20250906-161807,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,26029,1.30145,ptm,31,PTM-jitter,500,5000,009-ptm-jitter,20250906-161807,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,warmup,396,0.0198,ptm,31,PTM-jitter,500,5000,009-ptm-jitter,20250906-161807,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,posterior,0,0,ptm,31,PTM-jitter,500,5000,009-ptm-jitter,20250906-161807,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,warmup,4,2e-4,ptm,31,PTM-jitter,500,5000,009-ptm-jitter,20250906-161807,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,ptm,31,PTM-jitter,500,5000,009-ptm-jitter,20250906-161807,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,26,0.0013,ptm,31,PTM-jitter,500,5000,009-ptm-jitter,20250906-161807,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,ptm,31,PTM-jitter,500,5000,009-ptm-jitter,20250906-161807,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,26,0.0013,ptm,31,PTM-jitter,500,5000,009-ptm-jitter,20250906-161807,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,ptm,31,PTM-jitter,500,5000,009-ptm-jitter,20250906-161807,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,26,0.0013,ptm,31,PTM-jitter,500,5000,009-ptm-jitter,20250906-161807,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,ptm,31,PTM-jitter,500,5000,009-ptm-jitter,20250906-161807,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,26,0.0013,ptm,31,PTM-jitter,500,5000,009-ptm-jitter,20250906-161807,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,ptm,31,PTM-jitter,500,5000,009-ptm-jitter,20250906-161807,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,9718,0.4859,ptm,32,PTM-jitter,1000,5000,009-ptm-jitter,20250906-075216,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,44297,2.21485,ptm,32,PTM-jitter,1000,5000,009-ptm-jitter,20250906-075216,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,warmup,2,1e-4,ptm,32,PTM-jitter,1000,5000,009-ptm-jitter,20250906-075216,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,posterior,0,0,ptm,32,PTM-jitter,1000,5000,009-ptm-jitter,20250906-075216,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,warmup,15,7.5e-4,ptm,32,PTM-jitter,1000,5000,009-ptm-jitter,20250906-075216,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,ptm,32,PTM-jitter,1000,5000,009-ptm-jitter,20250906-075216,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,70,0.0035,ptm,32,PTM-jitter,1000,5000,009-ptm-jitter,20250906-075216,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,ptm,32,PTM-jitter,1000,5000,009-ptm-jitter,20250906-075216,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,73,0.00365,ptm,32,PTM-jitter,1000,5000,009-ptm-jitter,20250906-075216,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,ptm,32,PTM-jitter,1000,5000,009-ptm-jitter,20250906-075216,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,69,0.00345,ptm,32,PTM-jitter,1000,5000,009-ptm-jitter,20250906-075216,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,ptm,32,PTM-jitter,1000,5000,009-ptm-jitter,20250906-075216,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,72,0.0036,ptm,32,PTM-jitter,1000,5000,009-ptm-jitter,20250906-075216,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,ptm,32,PTM-jitter,1000,5000,009-ptm-jitter,20250906-075216,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,9661,0.48305,ptm,32,PTM-jitter,250,5000,009-ptm-jitter,20250906-085204,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,43708,2.1854,ptm,32,PTM-jitter,250,5000,009-ptm-jitter,20250906-085204,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,warmup,7,3.5e-4,ptm,32,PTM-jitter,250,5000,009-ptm-jitter,20250906-085204,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,posterior,0,0,ptm,32,PTM-jitter,250,5000,009-ptm-jitter,20250906-085204,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,warmup,6,3e-4,ptm,32,PTM-jitter,250,5000,009-ptm-jitter,20250906-085204,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,ptm,32,PTM-jitter,250,5000,009-ptm-jitter,20250906-085204,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,26,0.0013,ptm,32,PTM-jitter,250,5000,009-ptm-jitter,20250906-085204,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,ptm,32,PTM-jitter,250,5000,009-ptm-jitter,20250906-085204,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,30,0.0015,ptm,32,PTM-jitter,250,5000,009-ptm-jitter,20250906-085204,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,ptm,32,PTM-jitter,250,5000,009-ptm-jitter,20250906-085204,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,26,0.0013,ptm,32,PTM-jitter,250,5000,009-ptm-jitter,20250906-085204,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,ptm,32,PTM-jitter,250,5000,009-ptm-jitter,20250906-085204,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,28,0.0014,ptm,32,PTM-jitter,250,5000,009-ptm-jitter,20250906-085204,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,ptm,32,PTM-jitter,250,5000,009-ptm-jitter,20250906-085204,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,warmup,1631,0.08155,ptm,32,PTM-jitter,250,5000,009-ptm-jitter,20250906-085204,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,posterior,15568,0.7784,ptm,32,PTM-jitter,250,5000,009-ptm-jitter,20250906-085204,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,warmup,1461,0.07305,ptm,32,PTM-jitter,250,5000,009-ptm-jitter,20250906-085204,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,posterior,724,0.0362,ptm,32,PTM-jitter,250,5000,009-ptm-jitter,20250906-085204,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,warmup,1580,0.079,ptm,32,PTM-jitter,250,5000,009-ptm-jitter,20250906-085204,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,posterior,32851,1.64255,ptm,32,PTM-jitter,250,5000,009-ptm-jitter,20250906-085204,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,warmup,1643,0.08215,ptm,32,PTM-jitter,250,5000,009-ptm-jitter,20250906-085204,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,posterior,1351,0.06755,ptm,32,PTM-jitter,250,5000,009-ptm-jitter,20250906-085204,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,9687,0.48435,ptm,32,PTM-jitter,500,5000,009-ptm-jitter,20250906-065822,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,44259,2.21295,ptm,32,PTM-jitter,500,5000,009-ptm-jitter,20250906-065822,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,warmup,6,3e-4,ptm,32,PTM-jitter,500,5000,009-ptm-jitter,20250906-065822,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,posterior,0,0,ptm,32,PTM-jitter,500,5000,009-ptm-jitter,20250906-065822,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,warmup,19,9.5e-4,ptm,32,PTM-jitter,500,5000,009-ptm-jitter,20250906-065822,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,ptm,32,PTM-jitter,500,5000,009-ptm-jitter,20250906-065822,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,32,0.00159999999999999,ptm,32,PTM-jitter,500,5000,009-ptm-jitter,20250906-065822,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,ptm,32,PTM-jitter,500,5000,009-ptm-jitter,20250906-065822,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,32,0.00159999999999999,ptm,32,PTM-jitter,500,5000,009-ptm-jitter,20250906-065822,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,ptm,32,PTM-jitter,500,5000,009-ptm-jitter,20250906-065822,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,29,0.00145,ptm,32,PTM-jitter,500,5000,009-ptm-jitter,20250906-065822,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,ptm,32,PTM-jitter,500,5000,009-ptm-jitter,20250906-065822,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,30,0.0015,ptm,32,PTM-jitter,500,5000,009-ptm-jitter,20250906-065822,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,ptm,32,PTM-jitter,500,5000,009-ptm-jitter,20250906-065822,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,9686,0.4843,ptm,33,PTM-jitter,1000,5000,009-ptm-jitter,20250906-112924,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,44912,2.2456,ptm,33,PTM-jitter,1000,5000,009-ptm-jitter,20250906-112924,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,warmup,10,5e-4,ptm,33,PTM-jitter,1000,5000,009-ptm-jitter,20250906-112924,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,posterior,0,0,ptm,33,PTM-jitter,1000,5000,009-ptm-jitter,20250906-112924,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,warmup,26,0.0013,ptm,33,PTM-jitter,1000,5000,009-ptm-jitter,20250906-112924,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,ptm,33,PTM-jitter,1000,5000,009-ptm-jitter,20250906-112924,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,4,2e-4,ptm,33,PTM-jitter,1000,5000,009-ptm-jitter,20250906-112924,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,ptm,33,PTM-jitter,1000,5000,009-ptm-jitter,20250906-112924,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,4,2e-4,ptm,33,PTM-jitter,1000,5000,009-ptm-jitter,20250906-112924,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,ptm,33,PTM-jitter,1000,5000,009-ptm-jitter,20250906-112924,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,4,2e-4,ptm,33,PTM-jitter,1000,5000,009-ptm-jitter,20250906-112924,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,ptm,33,PTM-jitter,1000,5000,009-ptm-jitter,20250906-112924,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,4,2e-4,ptm,33,PTM-jitter,1000,5000,009-ptm-jitter,20250906-112924,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,ptm,33,PTM-jitter,1000,5000,009-ptm-jitter,20250906-112924,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,warmup,0,0,ptm,33,PTM-jitter,1000,5000,009-ptm-jitter,20250906-112924,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,posterior,138,0.0069,ptm,33,PTM-jitter,1000,5000,009-ptm-jitter,20250906-112924,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,8241,0.41205,ptm,33,PTM-jitter,250,5000,009-ptm-jitter,20250906-113648,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,39682,1.9841,ptm,33,PTM-jitter,250,5000,009-ptm-jitter,20250906-113648,NA,iwls-nuts,TRUE
