fx_hat,low,high,fx_true,x,parameter,xnum,data_type,data_seed,model,ntrain,ntest,fit_seconds,job,run,mcmc_strategy,apply_jitter
1.3931927972788876,1.3144245702581971,1.762076866748421,1.37072835665,1.4320683,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.475844543917844,-1.5447967181482651,-1.1230917402571126,-1.38971914335,-1.3283792,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.2078533910113033,-0.2575966393994589,0.11763017415021108,0.18779268665,0.24913263,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.8775201206197123,-2.0250552858097532,-1.438226189805586,-1.81501014335,-1.7536702,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.1172000608691943,-1.1583524032927954,-0.7905416324939125,-1.04354154335,-0.9822016,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.1040414719284206,-1.143861343853533,-0.7778502076211581,-1.03140649335,-0.97006655,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.24397036179132792,-0.29010341799061967,0.07915267518227903,0.13636532664999998,0.19770527,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.35088464527535973,-0.381138666536522,-0.03819196306613282,-0.05071315035000001,0.010626793,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
1.6338611917375627,1.5274124966401288,2.0246424188367085,1.55624805665,1.617588,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
0.7109641140025766,0.6514737191891338,1.0599323265327134,0.91861665665,0.9799566,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.837116064325697,-1.9653031537599757,-1.4197089285635958,-1.77199324335,-1.7106533,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
1.951978428297351,1.6970431821171978,2.4876006451299997,1.82944525665,1.8907852,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.42308875932604345,-0.444461733908612,-0.10918650657745096,-0.19567975335,-0.13433981,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.557842629357152,-1.6289976393985313,-1.2000961397665335,-1.47488894335,-1.413549,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
0.9345828063719888,0.868141596306013,1.2924005709970428,1.06017155665,1.1215115,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
1.7796550734935008,1.62957863044258,2.2151010759820076,1.67795835665,1.7392983,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.8678413846123991,-0.9608922393378366,-0.6114022052020319,-0.8534573584999999,-1.4148254,loc,1,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.6371649356907981,-0.7357836584951006,-0.3798905363601063,-0.6215489184999999,-1.6083021,loc,1,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
0.22129146913832612,0.07539078929423458,0.5303640904403071,0.13296543150000006,0.68557453,loc,1,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.4742461157066618,-1.6165275792155265,-1.1830003626066623,-1.2324418384999998,-0.59862614,loc,1,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.399078280235232,-1.5344273509245303,-1.109362904187338,-1.1710337085,-0.3836336,loc,1,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
3.1978038851817576,2.819269628370022,3.742916819370159,3.4244787315,1.8445277,loc,1,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.4952758167150318,-0.6287215962361036,-0.19297428342697284,-0.5469640684999999,0.28740025,loc,1,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.3759640560530988,-1.5097377712724305,-1.0878318917205545,-1.1544665985,-0.34821463,loc,1,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
3.496477373120612,3.0198363651496223,4.147101806872624,3.7739673315000006,1.937707,loc,1,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
0.12370835460852818,-0.02110300408090347,0.43365071217004975,0.0287778715000001,0.63237715,loc,1,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.4738959994039542,-1.6166068258949866,-1.1825062976891052,-1.2319938185,-0.59522533,loc,1,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.49520390335399006,-0.6286537053501068,-0.19289486286873317,-0.5469066184999999,0.28744078,loc,1,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.3003432565398712,-1.426202081817327,-1.0189575686577073,-1.1023628285,-0.25534582,loc,1,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.3505648127439394,-1.4810616537107777,-1.0657094452758833,-1.1366767885,-0.3139019,loc,1,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
1.4021424245470884,1.2387521792055043,1.7188031064715583,1.4459773315000004,1.2336259,loc,1,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
2.000375394872666,1.8208743319006024,2.3372491003788523,2.0941475315,1.4530511,loc,1,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.6858864392792362,-0.8114020538654011,-0.3952627265733431,-0.6924619384999999,0.17873955,loc,1,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
