xnum,bias,var,mse,ci_coverage,ci_width,parameter,data_type,data_seed,model,ntrain,ntest,job,run,mcmc_strategy,apply_jitter,ig_a,ig_b
1,1.8807178037150151e-16,0.03440946215282239,0.07596871107596086,0.91,0.5933630168549197,loc,gaussian,8,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105024,iwls-nuts,FALSE,1,0.005
2,9.63673585374636e-17,0.1276893236195853,0.19281474884459163,0.96000004,1.0235483533740315,loc,gaussian,8,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105024,iwls-nuts,FALSE,1,0.005
3,-1.7319479184152443e-16,0.0776744369259402,0.1893431542963723,0.85200006,0.8606201296910361,loc,gaussian,8,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105024,iwls-nuts,FALSE,1,0.005
0,-4.274358644806853e-18,0.01751874938151153,0.02352028027664744,1,0.4214792756240115,scale,gaussian,8,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105024,iwls-nuts,FALSE,1,0.005
1,-1.5321077739827158e-17,0.01623514081545941,0.03052355013626617,0.998,0.40952107573122554,scale,gaussian,8,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105024,iwls-nuts,FALSE,1,0.005
2,9.992007221626407e-18,0.02026235945611967,0.03753006346418188,0.95000005,0.4400700076216794,scale,gaussian,8,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105024,iwls-nuts,FALSE,1,0.005
3,-1.221245327087672e-17,0.01874265998826252,0.03094037324087866,1,0.4347391412983271,scale,gaussian,8,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105024,iwls-nuts,FALSE,1,0.005
0,4.479749904362507e-17,0.0197049885846643,0.023575522660005,1,0.45387153059320057,loc,gaussian,8,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105440,iwls-nuts,FALSE,0.01,0.01
1,1.8640644583456381e-16,0.02241442467750412,0.03668334889052241,1,0.4741880261467444,loc,gaussian,8,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105440,iwls-nuts,FALSE,0.01,0.01
2,9.37028232783632e-17,0.04831929993612711,0.08874566297582936,0.906,0.6884066614333801,loc,gaussian,8,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105440,iwls-nuts,FALSE,0.01,0.01
3,-1.6628365351323284e-16,0.03256505216139365,0.05499344934323957,0.94600004,0.5844393957865699,loc,gaussian,8,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105440,iwls-nuts,FALSE,0.01,0.01
0,-2.6645352591003758e-18,0.01011780951841312,0.02315485918726403,0.79600006,0.3239847191271667,scale,gaussian,8,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105440,iwls-nuts,FALSE,0.01,0.01
1,-1.4155343563970746e-17,0.01014181063548943,0.01137313685422639,1,0.3241622155787683,scale,gaussian,8,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105440,iwls-nuts,FALSE,0.01,0.01
2,1.1990408665951689e-17,0.010848598077533,0.01972379198841132,0.97800004,0.3318552728231856,scale,gaussian,8,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105440,iwls-nuts,FALSE,0.01,0.01
3,-1.1657341758564143e-17,0.0103198032789926,0.01263373600646563,1,0.32898015174881917,scale,gaussian,8,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105440,iwls-nuts,FALSE,0.01,0.01
0,-3.186340080674199e-17,0.03419561889505092,0.0506026137993566,0.98800004,0.5812659605625661,loc,gaussian,9,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105211,iwls-nuts,FALSE,1,0.005
1,4.9127368839663174e-18,0.0348182350418403,0.06121842852909957,0.88600004,0.5935419544468761,loc,gaussian,9,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105211,iwls-nuts,FALSE,1,0.005
2,-1.9761969838327782e-17,0.07726791641152234,0.13529767422388167,0.93600005,0.8925997425219498,loc,gaussian,9,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105211,iwls-nuts,FALSE,1,0.005
3,2.575717417130363e-17,0.05879025343858544,0.1450706906164209,0.78000003,0.7776404676984081,loc,gaussian,9,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105211,iwls-nuts,FALSE,1,0.005
0,2.1094237467877974e-18,0.01684001574723734,0.02108540131516053,1,0.4153531155688572,scale,gaussian,9,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105211,iwls-nuts,FALSE,1,0.005
1,-4.1772141301521506e-18,0.01571869367029511,0.01950016972395987,1,0.4050645485913521,scale,gaussian,9,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105211,iwls-nuts,FALSE,1,0.005
2,1.7985612998927533e-17,0.01742231750680434,0.03067658074239137,1,0.427191730192773,scale,gaussian,9,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105211,iwls-nuts,FALSE,1,0.005
3,2.9753977059954203e-17,0.0190568745247598,0.03450589294013346,0.90200007,0.4377923056231591,scale,gaussian,9,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105211,iwls-nuts,FALSE,1,0.005
0,-3.141931159689193e-17,0.02092822488755455,0.03419602349282065,0.93200004,0.46008002008120674,loc,gaussian,9,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105720,iwls-nuts,FALSE,0.01,0.01
1,5.662137425588299e-18,0.02012885341817713,0.02396675201641809,1,0.4552815629660764,loc,gaussian,9,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105720,iwls-nuts,FALSE,0.01,0.01
2,-1.6930901125533634e-17,0.03949649091754665,0.05783415776982816,1,0.6394177367007534,loc,gaussian,9,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105720,iwls-nuts,FALSE,0.01,0.01
3,2.6645352591003753e-17,0.03082493721765723,0.07383815828257524,0.91600007,0.5697863772125612,loc,gaussian,9,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105720,iwls-nuts,FALSE,0.01,0.01
0,3.3306690738754695e-18,0.00999570966299434,0.01548945935071601,1,0.32157293262069436,scale,gaussian,9,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105720,iwls-nuts,FALSE,0.01,0.01
1,-3.552713678800501e-18,0.01040662841737237,0.02190557853846983,0.804,0.3301344138821436,scale,gaussian,9,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105720,iwls-nuts,FALSE,0.01,0.01
2,1.8207657603852565e-17,0.01018550119039267,0.01583850474217041,0.97200006,0.32558009648136177,scale,gaussian,9,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105720,iwls-nuts,FALSE,0.01,0.01
3,3.2862601528904626e-17,0.01063216126627688,0.01553402307318777,1,0.33233202659455663,scale,gaussian,9,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105720,iwls-nuts,FALSE,0.01,0.01
0,-4.285460875053104e-17,0.03013016144829878,0.06164927513041091,0.91400003,0.5574323965660795,loc,gaussian,10,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105734,iwls-nuts,FALSE,0.01,0.01
1,-7.016609515630991e-17,0.0382869958431811,0.09325111070581305,0.822,0.6054328398463579,loc,gaussian,10,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105734,iwls-nuts,FALSE,0.01,0.01
2,-1.4210854715202004e-17,0.08383871695589233,0.13805509984161668,0.97800004,0.919895272748424,loc,gaussian,10,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105734,iwls-nuts,FALSE,0.01,0.01
3,-2.5535129566378602e-17,0.05640710467089128,0.1696348739492926,0.72200006,0.7574887629536005,loc,gaussian,10,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105734,iwls-nuts,FALSE,0.01,0.01
0,-5.10702591327572e-18,0.02013669874804533,0.02413828644285803,1,0.46047400105615544,scale,gaussian,10,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105734,iwls-nuts,FALSE,0.01,0.01
1,1.9095836023552694e-17,0.0227967504519346,0.02839158289031755,1,0.48346923153735905,scale,gaussian,10,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105734,iwls-nuts,FALSE,0.01,0.01
2,1.1102230246251564e-17,0.02366998355670658,0.03182576962597135,1,0.5007372491491499,scale,gaussian,10,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105734,iwls-nuts,FALSE,0.01,0.01
3,2.2593038551121934e-17,0.02194591040289975,0.02535518405572892,1,0.4749838832851027,scale,gaussian,10,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105734,iwls-nuts,FALSE,0.01,0.01
0,-3.763656053479281e-17,0.01495721745048558,0.03531455722859726,0.78800005,0.3941824321257103,loc,gaussian,10,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110135,iwls-nuts,FALSE,1,0.005
1,-7.260858581048524e-17,0.01797905007985578,0.04181619577028827,0.822,0.4200911056475394,loc,gaussian,10,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110135,iwls-nuts,FALSE,1,0.005
2,-1.1102230246251564e-17,0.04301075725049477,0.07988220824369185,0.92200005,0.6597079691038997,loc,gaussian,10,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110135,iwls-nuts,FALSE,1,0.005
3,-2.009503674571533e-17,0.02922767685865426,0.07443572628885135,0.78800005,0.546604265170687,loc,gaussian,10,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110135,iwls-nuts,FALSE,1,0.005
0,-5.9396931817445866e-18,0.00775715822467523,0.01212257341957471,0.92800003,0.2867671260801571,scale,gaussian,10,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110135,iwls-nuts,FALSE,1,0.005
1,1.609823385706477e-17,0.00820280765533776,0.01271637699486715,1,0.29060471171483265,scale,gaussian,10,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110135,iwls-nuts,FALSE,1,0.005
2,1.1352030426792225e-17,0.01011467633150612,0.01654704467098239,0.96400005,0.325128487101338,scale,gaussian,10,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110135,iwls-nuts,FALSE,1,0.005
3,2.2870594307278227e-17,0.00812854762061588,0.013022231444769451,1,0.29104729953599356,scale,gaussian,10,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110135,iwls-nuts,FALSE,1,0.005
0,9.992007221626407e-18,0.02613052177035806,0.04688232626911931,0.92800003,0.5235154785497667,loc,gaussian,11,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105633,iwls-nuts,FALSE,0.01,0.01
1,6.3837823915946496e-18,0.02637753409000029,0.03880317479176858,1,0.5193417993679993,loc,gaussian,11,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105633,iwls-nuts,FALSE,0.01,0.01
2,-3.153033389935445e-17,0.07851101783335576,0.21266785906762112,0.70400006,0.8393576946283648,loc,gaussian,11,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105633,iwls-nuts,FALSE,0.01,0.01
3,1.6953105586026142e-16,0.04923185247947061,0.08618358120749685,0.8880001,0.7098290438672258,loc,gaussian,11,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105633,iwls-nuts,FALSE,0.01,0.01
0,9.99200722162641e-19,0.02326214140613408,0.05808803920457667,0.716,0.49313842230895494,scale,gaussian,11,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105633,iwls-nuts,FALSE,0.01,0.01
1,-1.0436096431476472e-17,0.0231867584414919,0.05504862034701913,0.77800006,0.49038142612214153,scale,gaussian,11,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105633,iwls-nuts,FALSE,0.01,0.01
2,-8.63198401646059e-18,0.02562359181741948,0.05081559670599513,0.91800004,0.5121863382102935,scale,gaussian,11,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105633,iwls-nuts,FALSE,0.01,0.01
3,-6.217248937900877e-18,0.02530978188903854,0.05980232925534044,0.87600005,0.50851252336211,scale,gaussian,11,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-105633,iwls-nuts,FALSE,0.01,0.01
0,1.1768364061026659e-17,0.01593590720647926,0.02687276091264442,0.938,0.4089242191982481,loc,gaussian,11,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110214,iwls-nuts,FALSE,0.01,0.01
1,1.021405182655144e-17,0.01680006921566866,0.03116574417462191,0.92800003,0.4132537404308486,loc,gaussian,11,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110214,iwls-nuts,FALSE,0.01,0.01
2,-2.753353101070388e-17,0.04721399598154894,0.10058391978268116,0.776,0.6706643994743032,loc,gaussian,11,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110214,iwls-nuts,FALSE,0.01,0.01
3,1.7523482664927315e-16,0.02806619064895611,0.04619716171027483,0.952,0.5405083994344051,loc,gaussian,11,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110214,iwls-nuts,FALSE,0.01,0.01
0,-2.2204460492503126e-19,0.00989878603487728,0.02201469032851074,0.82600003,0.320747434240406,scale,gaussian,11,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110214,iwls-nuts,FALSE,0.01,0.01
1,-1.2490009027033011e-17,0.00967137897595635,0.0233683078825188,0.84400004,0.3203543978077477,scale,gaussian,11,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110214,iwls-nuts,FALSE,0.01,0.01
2,-8.604228440844962e-18,0.01159955554753772,0.02445203231005929,0.892,0.34603962472098443,scale,gaussian,11,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110214,iwls-nuts,FALSE,0.01,0.01
3,-7.993605777301128e-18,0.01018370143970294,0.01678067477286004,0.938,0.3274785763614935,scale,gaussian,11,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110214,iwls-nuts,FALSE,0.01,0.01
0,-1.509903313490213e-17,0.03352153414409507,0.11246452336558094,0.51000005,0.5783202698185717,loc,gaussian,12,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110151,iwls-nuts,FALSE,0.01,0.01
1,-3.5971225997855067e-17,0.03792505274364856,0.08069407802709466,0.91600007,0.6126068451738759,loc,gaussian,12,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110151,iwls-nuts,FALSE,0.01,0.01
2,1.5987211554602256e-17,0.1060666988088142,0.1983560813058608,0.82600003,0.9465340220580712,loc,gaussian,12,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110151,iwls-nuts,FALSE,0.01,0.01
3,1.3500311979441903e-16,0.04972725887533243,0.07707429422535532,0.97400004,0.7171646541530519,loc,gaussian,12,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110151,iwls-nuts,FALSE,0.01,0.01
0,-4.107825191113079e-18,0.02134124057104795,0.03102389540083591,1,0.4708291371942071,scale,gaussian,12,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110151,iwls-nuts,FALSE,0.01,0.01
1,5.10702591327572e-18,0.02685587112733621,0.05718541461625233,0.81000006,0.5092512756823899,scale,gaussian,12,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110151,iwls-nuts,FALSE,0.01,0.01
2,2.442490654175344e-18,0.02392782668627889,0.04239409485668243,0.95400006,0.4932545328131489,scale,gaussian,12,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110151,iwls-nuts,FALSE,0.01,0.01
3,-1.3253287356462807e-17,0.02239542529646694,0.03233475752350742,0.93200004,0.4764082578330382,scale,gaussian,12,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110151,iwls-nuts,FALSE,0.01,0.01
0,-1.5321077739827158e-17,0.01941052511033987,0.03949544471010986,0.934,0.4384370012215896,loc,gaussian,12,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110614,iwls-nuts,FALSE,0.01,0.01
1,-3.3306690738754695e-17,0.01885457200495726,0.05217730110134444,0.83400005,0.4396234646379868,loc,gaussian,12,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110614,iwls-nuts,FALSE,0.01,0.01
2,2.753353101070388e-17,0.04175956113925321,0.08018352768297582,0.89400005,0.6505859531371061,loc,gaussian,12,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110614,iwls-nuts,FALSE,0.01,0.01
3,1.3455903058456894e-16,0.02751706552734886,0.05182313065423877,0.952,0.5338502206487099,loc,gaussian,12,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110614,iwls-nuts,FALSE,0.01,0.01
0,-3.552713678800501e-18,0.01058067344139878,0.02033271121235728,0.91,0.3313107490674653,scale,gaussian,12,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110614,iwls-nuts,FALSE,0.01,0.01
1,4.3021142204224816e-18,0.01020171150473329,0.01477885587148527,0.96000004,0.32540919280396985,scale,gaussian,12,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110614,iwls-nuts,FALSE,0.01,0.01
2,2.442490654175344e-18,0.01125008101568454,0.01535453519086751,1,0.34156746003814015,scale,gaussian,12,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110614,iwls-nuts,FALSE,0.01,0.01
3,-1.376676550535194e-17,0.01104274063882132,0.01473191317215797,1,0.33537583794510445,scale,gaussian,12,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110614,iwls-nuts,FALSE,0.01,0.01
0,4.085620730620576e-17,0.04224891997990848,0.07439003438424864,0.87200004,0.6522695494043689,loc,gaussian,13,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110437,iwls-nuts,FALSE,0.01,0.01
1,3.186340080674199e-17,0.04378597575793405,0.06916360563227267,1,0.6609799912077201,loc,gaussian,13,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110437,iwls-nuts,FALSE,0.01,0.01
2,-2.6645352591003753e-17,0.07665133244664278,0.1270030200623517,1,0.8897942474891025,loc,gaussian,13,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110437,iwls-nuts,FALSE,0.01,0.01
3,-3.241851231905457e-17,0.07640572794774374,0.11831677957930184,1,0.8774662895915342,loc,gaussian,13,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110437,iwls-nuts,FALSE,0.01,0.01
0,4.4408920985006255e-18,0.02474913495568179,0.04575523097119187,1,0.49274845890448454,scale,gaussian,13,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110437,iwls-nuts,FALSE,0.01,0.01
1,-1.0547118733938987e-17,0.02231760386815225,0.03153155294608432,1,0.47799747736558185,scale,gaussian,13,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110437,iwls-nuts,FALSE,0.01,0.01
2,1.4654943925052067e-17,0.02363654116077444,0.04006161136170431,0.95600003,0.4916368464990945,scale,gaussian,13,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110437,iwls-nuts,FALSE,0.01,0.01
3,-3.7747582837255325e-17,0.02147961399320436,0.03492891654448506,1,0.4722203206380322,scale,gaussian,13,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110437,iwls-nuts,FALSE,0.01,0.01
0,3.7747582837255325e-17,0.02057383954940895,0.05759178654420422,0.698,0.45856094486091686,loc,gaussian,13,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110913,iwls-nuts,FALSE,0.01,0.01
1,2.775557561562891e-17,0.02570355175399932,0.04921388917592729,0.91400003,0.5013182132747263,loc,gaussian,13,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110913,iwls-nuts,FALSE,0.01,0.01
2,-3.375077994860476e-17,0.04031433483958348,0.07757413360624522,0.93600005,0.6429573631243418,loc,gaussian,13,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110913,iwls-nuts,FALSE,0.01,0.01
3,-3.219646771412954e-17,0.03161966829761129,0.07389643700995766,0.79800004,0.5748379751792638,loc,gaussian,13,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110913,iwls-nuts,FALSE,0.01,0.01
0,2.9976021664879222e-18,0.01028854516777122,0.01727306226570817,1,0.32513008844308233,scale,gaussian,13,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110913,iwls-nuts,FALSE,0.01,0.01
1,-9.436895709313831e-18,0.0101063980831792,0.01808586660418941,0.934,0.3233582799815537,scale,gaussian,13,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110913,iwls-nuts,FALSE,0.01,0.01
2,1.254552017826427e-17,0.01118494031568515,0.02543053529572062,0.8,0.34212365954590135,scale,gaussian,13,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110913,iwls-nuts,FALSE,0.01,0.01
3,-3.7525538232330294e-17,0.00986745166840165,0.01670064219249346,1,0.32091978800087406,scale,gaussian,13,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-110913,iwls-nuts,FALSE,0.01,0.01
0,-3.2862601528904626e-17,0.0412170652245743,0.1300915657419964,0.72200006,0.654515263469372,loc,gaussian,14,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-111013,iwls-nuts,FALSE,0.01,0.01
1,1.375566327510569e-16,0.04152928409110565,0.07336341962706709,0.85600007,0.6476953988697673,loc,gaussian,14,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-111013,iwls-nuts,FALSE,0.01,0.01
2,-1.7763568394002502e-17,0.08154088472398867,0.19197625424041975,0.81200004,0.9151027978733954,loc,gaussian,14,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-111013,iwls-nuts,FALSE,0.01,0.01
3,7.327471962526034e-18,0.05545094419080072,0.1217312835729744,0.836,0.7633341352405298,loc,gaussian,14,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-111013,iwls-nuts,FALSE,0.01,0.01
0,5.773159728050814e-18,0.02287114497650043,0.03153860839959886,1,0.487503399992661,scale,gaussian,14,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-111013,iwls-nuts,FALSE,0.01,0.01
1,8.881784197001253e-18,0.02239327507894025,0.03847439976494415,0.938,0.4850318445253062,scale,gaussian,14,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-111013,iwls-nuts,FALSE,0.01,0.01
2,4.4408920985006255e-18,0.02544363784844947,0.05499298738490975,0.814,0.5130190087198612,scale,gaussian,14,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-111013,iwls-nuts,FALSE,0.01,0.01
3,9.436895709313831e-18,0.02312521528778108,0.02927751971101543,1,0.488122105420602,scale,gaussian,14,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-111013,iwls-nuts,FALSE,0.01,0.01
0,-3.7303493627405256e-17,0.01743917287618117,0.02942671767368217,0.99000007,0.42572989759795704,loc,gaussian,14,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-111509,iwls-nuts,FALSE,1,0.005
1,1.3655743202889423e-16,0.01985916860703281,0.02214711954988043,1,0.4494635123755183,loc,gaussian,14,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-111509,iwls-nuts,FALSE,1,0.005
2,-2.176037128265307e-17,0.04534351708841095,0.08704333563273718,0.87200004,0.6791576206039711,loc,gaussian,14,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-111509,iwls-nuts,FALSE,1,0.005
3,-1.6653345369377348e-19,0.03247297211735776,0.08994032730277376,0.76000005,0.5835857835200061,loc,gaussian,14,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-111509,iwls-nuts,FALSE,1,0.005
0,5.329070518200751e-18,0.00816856071612189,0.01477126494114651,0.874,0.2923386260124439,scale,gaussian,14,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-111509,iwls-nuts,FALSE,1,0.005
1,1.1157741397482822e-17,0.00772510196046657,0.01255569493428708,0.952,0.2846265134221028,scale,gaussian,14,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-111509,iwls-nuts,FALSE,1,0.005
2,1.8873791418627663e-18,0.0093651611562654,0.0132171478081476,1,0.3132375420488675,scale,gaussian,14,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-111509,iwls-nuts,FALSE,1,0.005
3,9.769962616701375e-18,0.00886021523284556,0.01189350631970819,1,0.30316695566460067,scale,gaussian,14,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-111509,iwls-nuts,FALSE,1,0.005
0,-5.773159728050814e-18,0.038555972374913657,0.11394506591480232,0.81200004,0.6336022563165999,loc,gaussian,15,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-111352,iwls-nuts,FALSE,0.01,0.01
1,-4.1300296516055817e-17,0.04409423091386037,0.07792591232555092,1,0.6591168862327015,loc,gaussian,15,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-111352,iwls-nuts,FALSE,0.01,0.01
2,1.603162047558726e-16,0.07816226586577366,0.1861395246424314,0.85200006,0.8970086784677248,loc,gaussian,15,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-111352,iwls-nuts,FALSE,0.01,0.01
