variable,ess_bulk_min,ess_bulk_median,ess_tail_min,ess_tail_median,rhat_max,rhat_median,ess_bulk_min_per_minute,ess_tail_min_per_minute,ess_bulk_median_per_minute,ess_tail_median_per_minute,data_type,data_seed,model,ntrain,ntest,job,run,acceptance_prob,position_moved,kernel,mcmc_strategy,apply_jitter
s(x3)_coef,4054.4176602546313,5362.33936860892,6080.137275842045,8731.658230982415,1.00226829402374,1.000502361535618,322.465398051644,483.57965339464033,426.490076722357,694.4665999032337,skewnorm,67,PTM-jitter,500,5000,009-ptm-jitter,20250831-213200,NA,NA,NA,iwls-nuts,NA
s(x3)_variance,5458.899150560873,5458.899150560873,9427.53199046868,9427.53199046868,1.0006580786075931,1.0006580786075931,434.1698944254401,749.8124541417286,434.1698944254401,749.8124541417286,skewnorm,67,PTM-jitter,500,5000,009-ptm-jitter,20250831-213200,NA,NA,NA,iwls-nuts,NA
scale_intercept,4861.407701675889,4861.407701675889,8797.187895581113,8797.187895581113,1.0011229071930932,1.0011229071930932,386.648811487712,699.6784579676254,386.648811487712,699.6784579676254,skewnorm,67,PTM-jitter,500,5000,009-ptm-jitter,20250831-213200,NA,NA,NA,iwls-nuts,NA
trafo0_latent,9152.497409434523,12424.522032454624,7553.149504021137,12868.27395240089,1.0004396229661463,1.0001752589398862,727.9377626119034,600.7346961893381,988.1760535112904,1023.4695657965212,skewnorm,67,PTM-jitter,500,5000,009-ptm-jitter,20250831-213200,NA,NA,NA,iwls-nuts,NA
trafo0_scale_square_transformed,5572.741887219818,5572.741887219818,5849.114224037576,5849.114224037576,1.0005433442011344,1.0005433442011344,443.2243003767277,465.2053894184532,443.2243003767277,465.2053894184532,skewnorm,67,PTM-jitter,500,5000,009-ptm-jitter,20250831-213200,NA,NA,NA,iwls-nuts,NA
g(x0)_coef,5584.8476966457565,7351.39202632439,10013.351856492956,10969.00492836618,1.000850788842819,1.0003658236203463,229.870439548748,412.14617078828235,302.580805811639,451.4805275370881,skewnorm,68,PTM-jitter,1000,5000,009-ptm-jitter,20250901-082326,NA,NA,NA,iwls-nuts,NA
g(x0)_variance,5922.338955513254,5922.338955513254,8970.822175294577,8970.822175294577,1.0003069689360518,1.0003069689360518,243.76146545198364,369.236002225652,243.76146545198364,369.236002225652,skewnorm,68,PTM-jitter,1000,5000,009-ptm-jitter,20250901-082326,NA,NA,NA,iwls-nuts,NA
g(x1)_coef,5886.5918503869525,8024.555354150901,9725.530184484898,11239.533604056738,1.0006431672176117,1.0002480954665949,242.29012671289615,400.2995282565829,330.28798037765523,462.6153961976744,skewnorm,68,PTM-jitter,1000,5000,009-ptm-jitter,20250901-082326,NA,NA,NA,iwls-nuts,NA
g(x1)_variance,6215.505534677609,6215.505534677609,8641.82420253687,8641.82420253687,1.000218252324617,1.000218252324617,255.82810255186143,355.69455710193233,255.82810255186143,355.69455710193233,skewnorm,68,PTM-jitter,1000,5000,009-ptm-jitter,20250901-082326,NA,NA,NA,iwls-nuts,NA
g(x2)_coef,2879.9706307948877,5270.432229842713,4245.9551738707605,7284.507635716806,1.001716940494622,1.000371848864404,118.53861568792884,174.7620768079579,216.9292054308779,299.82786694865985,skewnorm,68,PTM-jitter,1000,5000,009-ptm-jitter,20250901-082326,NA,NA,NA,iwls-nuts,NA
g(x2)_variance,2147.644177537977,2147.644177537977,4359.170307648994,4359.170307648994,1.0018744883713715,1.0018744883713715,88.39630691835463,179.42197336714307,88.39630691835463,179.42197336714307,skewnorm,68,PTM-jitter,1000,5000,009-ptm-jitter,20250901-082326,NA,NA,NA,iwls-nuts,NA
g(x3)_coef,4596.189482247225,7178.190044107119,7273.440324537293,9879.667713788647,1.0010260280044223,1.0004883811234535,189.17760231278103,299.3723401691229,295.45187088886377,406.6437767547632,skewnorm,68,PTM-jitter,1000,5000,009-ptm-jitter,20250901-082326,NA,NA,NA,iwls-nuts,NA
g(x3)_variance,4608.41274295859,4608.41274295859,7426.110136617097,7426.110136617097,1.0006362402176945,1.0006362402176945,189.68070758351703,305.65617792349656,189.68070758351703,305.65617792349656,skewnorm,68,PTM-jitter,1000,5000,009-ptm-jitter,20250901-082326,NA,NA,NA,iwls-nuts,NA
loc_intercept,5519.303187941974,5519.303187941974,9626.63685869521,9626.63685869521,1.0003750174549229,1.0003750174549229,227.1726497710976,396.229112463263,227.1726497710976,396.229112463263,skewnorm,68,PTM-jitter,1000,5000,009-ptm-jitter,20250901-082326,NA,NA,NA,iwls-nuts,NA
s(x0)_coef,2932.002025324987,5902.52574230036,2928.322542874244,5970.943610988035,1.0019898063669592,1.000598085788252,120.68021026322076,120.52876401182664,242.94596030707945,245.76201660843032,skewnorm,68,PTM-jitter,1000,5000,009-ptm-jitter,20250901-082326,NA,NA,NA,iwls-nuts,NA
s(x0)_variance,1910.4774527156517,1910.4774527156517,2664.5541613302253,2664.5541613302253,1.0018728255877436,1.0018728255877436,78.63460485546972,109.67214676853078,78.63460485546972,109.67214676853078,skewnorm,68,PTM-jitter,1000,5000,009-ptm-jitter,20250901-082326,NA,NA,NA,iwls-nuts,NA
s(x1)_coef,5261.341150747158,6958.420573243758,7458.020709845287,10061.338505141695,1.000906892587062,1.000343748105862,216.5550196945466,306.9696063091304,286.4062339063015,414.12128499309455,skewnorm,68,PTM-jitter,1000,5000,009-ptm-jitter,20250901-082326,NA,NA,NA,iwls-nuts,NA
s(x1)_variance,3989.318616533372,3989.318616533372,7715.2928870805135,7715.2928870805135,1.0001881542636553,1.0001881542636553,164.19900303338497,317.55884198340743,164.19900303338497,317.55884198340743,skewnorm,68,PTM-jitter,1000,5000,009-ptm-jitter,20250901-082326,NA,NA,NA,iwls-nuts,NA
s(x2)_coef,4751.453848166201,5481.537743114046,8253.30013815975,9315.265721326969,1.0008238057178962,1.000366715977606,195.568231024373,339.70303820925517,225.61823685352357,383.41318191378366,skewnorm,68,PTM-jitter,1000,5000,009-ptm-jitter,20250901-082326,NA,NA,NA,iwls-nuts,NA
s(x2)_variance,11185.920645568936,11185.920645568936,17194.64619487317,17194.64619487317,1.0004041772952574,1.0004041772952574,460.4087049855754,707.7258133779704,460.4087049855754,707.7258133779704,skewnorm,68,PTM-jitter,1000,5000,009-ptm-jitter,20250901-082326,NA,NA,NA,iwls-nuts,NA
s(x3)_coef,5358.762574241693,5730.41346689194,8613.968226400159,10073.085689944628,1.0008434686986476,1.000344075985478,220.5648524879464,354.54801455925,235.86187734746164,414.6047951406912,skewnorm,68,PTM-jitter,1000,5000,009-ptm-jitter,20250901-082326,NA,NA,NA,iwls-nuts,NA
s(x3)_variance,7445.55374404971,7445.55374404971,12659.834111117823,12659.834111117823,1.0005289961574415,1.0005289961574415,306.45647021967363,521.0744839979608,306.45647021967363,521.0744839979608,skewnorm,68,PTM-jitter,1000,5000,009-ptm-jitter,20250901-082326,NA,NA,NA,iwls-nuts,NA
scale_intercept,4415.438652263728,4415.438652263728,8983.870572906277,8983.870572906277,1.001052315307615,1.001052315307615,181.73795937282017,369.7730698517235,181.73795937282017,369.7730698517235,skewnorm,68,PTM-jitter,1000,5000,009-ptm-jitter,20250901-082326,NA,NA,NA,iwls-nuts,NA
trafo0_latent,6769.600370292589,12735.9163631592,10187.156671590885,14437.297187472595,1.0008533711933596,1.0001955526456994,278.6344583081706,419.29991810823975,524.2060037221448,594.2342621757501,skewnorm,68,PTM-jitter,1000,5000,009-ptm-jitter,20250901-082326,NA,NA,NA,iwls-nuts,NA
trafo0_scale_square_transformed,4679.047852094315,4679.047852094315,8641.890776046292,8641.890776046292,1.0005511197138468,1.0005511197138468,192.58802475070763,355.69729724503094,192.58802475070763,355.69729724503094,skewnorm,68,PTM-jitter,1000,5000,009-ptm-jitter,20250901-082326,NA,NA,NA,iwls-nuts,NA
g(x0)_coef,4420.438971620759,8604.280272807591,7620.826102883573,10066.335375462337,1.0013297503687026,1.0004178340259513,463.424303141379,798.9423785202848,902.0444836040742,1055.3215385418212,skewnorm,68,PTM-jitter,250,5000,009-ptm-jitter,20250831-231109,NA,NA,NA,iwls-nuts,NA
g(x0)_variance,4307.331968401593,4307.331968401593,6016.492365023343,6016.492365023343,1.000600482491368,1.000600482491368,451.5665364164528,630.7492987724877,451.5665364164528,630.7492987724877,skewnorm,68,PTM-jitter,250,5000,009-ptm-jitter,20250831-231109,NA,NA,NA,iwls-nuts,NA
g(x1)_coef,4946.258179796522,8792.270945714805,7357.55776511103,10456.70564265145,1.0007874308483935,1.000429723639348,518.5494619076497,771.342190675887,921.7528083085688,1096.2466752082594,skewnorm,68,PTM-jitter,250,5000,009-ptm-jitter,20250831-231109,NA,NA,NA,iwls-nuts,NA
g(x1)_variance,3731.985474614375,3731.985474614375,5831.845028124442,5831.845028124442,1.0007441963683177,1.0007441963683177,391.2490996958148,611.3914784341356,391.2490996958148,611.3914784341356,skewnorm,68,PTM-jitter,250,5000,009-ptm-jitter,20250831-231109,NA,NA,NA,iwls-nuts,NA
g(x2)_coef,3544.3657071601087,8168.337573956611,4913.0827600702905,8331.43344557552,1.0009524591629884,1.000336052699401,371.5796595007924,515.0714598660528,856.3416828818839,873.4401183846629,skewnorm,68,PTM-jitter,250,5000,009-ptm-jitter,20250831-231109,NA,NA,NA,iwls-nuts,NA
g(x2)_variance,2582.419065566364,2582.419065566364,4787.688460021455,4787.688460021455,1.0010807737678875,1.0010807737678875,270.73233304707554,501.9255332983287,270.73233304707554,501.9255332983287,skewnorm,68,PTM-jitter,250,5000,009-ptm-jitter,20250831-231109,NA,NA,NA,iwls-nuts,NA
g(x3)_coef,4320.693465887914,8617.650618815742,7589.090079957583,9641.315462336755,1.00127380039762,1.0004704772950213,452.9673119279521,795.6152781116203,903.4461867655398,1010.7638467999049,skewnorm,68,PTM-jitter,250,5000,009-ptm-jitter,20250831-231109,NA,NA,NA,iwls-nuts,NA
g(x3)_variance,3958.533611324233,3958.533611324233,5336.195675381436,5336.195675381436,1.0019254355300309,1.0019254355300309,414.999662265905,559.4292282205137,414.999662265905,559.4292282205137,skewnorm,68,PTM-jitter,250,5000,009-ptm-jitter,20250831-231109,NA,NA,NA,iwls-nuts,NA
loc_intercept,3773.711246210032,3773.711246210032,8286.356410483679,8286.356410483679,1.0003104381451562,1.0003104381451562,395.6234925443295,868.7143900782146,395.6234925443295,868.7143900782146,skewnorm,68,PTM-jitter,250,5000,009-ptm-jitter,20250831-231109,NA,NA,NA,iwls-nuts,NA
s(x0)_coef,5053.042511587493,8326.183555486401,7207.796364433226,9408.374472965566,1.0012358521877482,1.0003624306930816,529.7443805264458,755.6416973103736,872.8897371506412,986.343078553708,skewnorm,68,PTM-jitter,250,5000,009-ptm-jitter,20250831-231109,NA,NA,NA,iwls-nuts,NA
s(x0)_variance,3602.0160706647707,3602.0160706647707,5372.4827959965905,5372.4827959965905,1.0006257095214557,1.0006257095214557,377.62353426176423,563.2334507631268,377.62353426176423,563.2334507631268,skewnorm,68,PTM-jitter,250,5000,009-ptm-jitter,20250831-231109,NA,NA,NA,iwls-nuts,NA
s(x1)_coef,3826.743646433178,6764.47302216694,5345.703381769487,7641.409895818038,1.0020693294154268,1.0004954479463033,401.1832352022664,560.4259849307958,709.1651341737643,801.1003157654095,skewnorm,68,PTM-jitter,250,5000,009-ptm-jitter,20250831-231109,NA,NA,NA,iwls-nuts,NA
s(x1)_variance,2912.1924303768956,2912.1924303768956,3790.6062996155906,3790.6062996155906,1.001208532488812,1.001208532488812,305.3046894947147,397.3947144526678,305.3046894947147,397.3947144526678,skewnorm,68,PTM-jitter,250,5000,009-ptm-jitter,20250831-231109,NA,NA,NA,iwls-nuts,NA
s(x2)_coef,3143.704389357275,4310.336672801213,5758.312718958207,7960.2502018012865,1.002114057262434,1.0006334025689243,329.575642888296,603.6825926532185,451.8815397569535,834.5264862345146,skewnorm,68,PTM-jitter,250,5000,009-ptm-jitter,20250831-231109,NA,NA,NA,iwls-nuts,NA
s(x2)_variance,5522.569611179785,5522.569611179785,10052.501424243546,10052.501424243546,1.0012061097113638,1.0012061097113638,578.9680595165826,1053.8712325327533,578.9680595165826,1053.8712325327533,skewnorm,68,PTM-jitter,250,5000,009-ptm-jitter,20250831-231109,NA,NA,NA,iwls-nuts,NA
s(x3)_coef,3795.216754616722,4748.699159702421,5860.429723192436,8652.45801072565,1.0015101683079186,1.0004494784231774,397.8780594122479,614.3882039804984,497.8380231106937,907.0952794107671,skewnorm,68,PTM-jitter,250,5000,009-ptm-jitter,20250831-231109,NA,NA,NA,iwls-nuts,NA
s(x3)_variance,5032.308653020303,5032.308653020303,8384.482779201957,8384.482779201957,1.0001985131836677,1.0001985131836677,527.5707108932669,879.0016362849841,527.5707108932669,879.0016362849841,skewnorm,68,PTM-jitter,250,5000,009-ptm-jitter,20250831-231109,NA,NA,NA,iwls-nuts,NA
scale_intercept,3929.4191241059407,3929.4191241059407,6921.640121879683,6921.640121879683,1.001490045403105,1.001490045403105,411.94739505057254,725.6420167025653,411.94739505057254,725.6420167025653,skewnorm,68,PTM-jitter,250,5000,009-ptm-jitter,20250831-231109,NA,NA,NA,iwls-nuts,NA
trafo0_latent,2238.0790103040044,8853.707505940965,1765.3310995782676,5720.675916507184,1.003131102025515,1.001596349954235,234.63285261581095,185.07151436498776,928.1936154983066,599.7368738998749,skewnorm,68,PTM-jitter,250,5000,009-ptm-jitter,20250831-231109,NA,NA,NA,iwls-nuts,NA
trafo0_scale_square_transformed,954.7336224099156,954.7336224099156,747.5912594262967,747.5912594262967,1.0046809378891095,1.0046809378891095,100.091137213175,78.3750122235463,100.091137213175,78.3750122235463,skewnorm,68,PTM-jitter,250,5000,009-ptm-jitter,20250831-231109,NA,NA,NA,iwls-nuts,NA
g(x0)_coef,4426.931570723013,8168.437643657207,8804.13167777932,10309.646401255271,1.0020712382824508,1.000429564623622,313.08252549894735,622.6479303935234,577.6902231265327,729.1213068782471,skewnorm,68,PTM-jitter,500,5000,009-ptm-jitter,20250831-213249,NA,NA,NA,iwls-nuts,NA
g(x0)_variance,4666.906597202179,4666.906597202179,7303.349555277686,7303.349555277686,1.000231237812042,1.000231237812042,330.05409737587684,516.5092540598067,330.05409737587684,516.5092540598067,skewnorm,68,PTM-jitter,500,5000,009-ptm-jitter,20250831-213249,NA,NA,NA,iwls-nuts,NA
g(x1)_coef,5234.913307805953,7916.562463015861,9765.54080661116,10720.368260160443,1.0009829086944229,1.0003890290730753,370.2248053742242,690.6409393849084,559.8770456680843,758.1684775447349,skewnorm,68,PTM-jitter,500,5000,009-ptm-jitter,20250831-213249,NA,NA,NA,iwls-nuts,NA
g(x1)_variance,5128.220786462764,5128.220786462764,7763.2224206019055,7763.2224206019055,1.0002736214391146,1.0002736214391146,362.67927106895365,549.0324940927736,362.67927106895365,549.0324940927736,skewnorm,68,PTM-jitter,500,5000,009-ptm-jitter,20250831-213249,NA,NA,NA,iwls-nuts,NA
g(x2)_coef,3606.04380410864,6383.842265743331,6303.748372272596,8722.927911555857,1.0009985139943556,1.0005522316547508,255.02750228094817,445.8152173738373,451.47963708402625,616.9050179940178,skewnorm,68,PTM-jitter,500,5000,009-ptm-jitter,20250831-213249,NA,NA,NA,iwls-nuts,NA
g(x2)_variance,2935.744951618098,2935.744951618098,5959.191098016124,5959.191098016124,1.0020004973093315,1.0020004973093315,207.62246467777803,421.4473544692766,207.62246467777803,421.4473544692766,skewnorm,68,PTM-jitter,500,5000,009-ptm-jitter,20250831-213249,NA,NA,NA,iwls-nuts,NA
g(x3)_coef,4195.281785948624,7681.108272131578,7862.883898260186,9482.871278399278,1.0013823783370972,1.0005642929445244,296.6997333798886,556.0807772256244,543.2251974197675,670.6499166278707,skewnorm,68,PTM-jitter,500,5000,009-ptm-jitter,20250831-213249,NA,NA,NA,iwls-nuts,NA
g(x3)_variance,3871.809924203229,3871.809924203229,5824.271439910282,5824.271439910282,1.001920986467017,1.001920986467017,273.8230781198764,411.9055337692262,273.8230781198764,411.9055337692262,skewnorm,68,PTM-jitter,500,5000,009-ptm-jitter,20250831-213249,NA,NA,NA,iwls-nuts,NA
loc_intercept,3615.026692892946,3615.026692892946,6068.094725861769,6068.094725861769,1.0012988879817024,1.0012988879817024,255.66279231467396,429.1492631835203,255.66279231467396,429.1492631835203,skewnorm,68,PTM-jitter,500,5000,009-ptm-jitter,20250831-213249,NA,NA,NA,iwls-nuts,NA
s(x0)_coef,4484.036156073774,7420.693584600223,6128.095537414261,9345.266321193436,1.0020536432456897,1.0003768714982355,317.1210897987489,433.3926550934098,524.8080868891839,660.918185555248,skewnorm,68,PTM-jitter,500,5000,009-ptm-jitter,20250831-213249,NA,NA,NA,iwls-nuts,NA
s(x0)_variance,3821.438369560651,3821.438369560651,5229.107212615732,5229.107212615732,1.0007170138406718,1.0007170138406718,270.2606888466601,369.8141853055826,270.2606888466601,369.8141853055826,skewnorm,68,PTM-jitter,500,5000,009-ptm-jitter,20250831-213249,NA,NA,NA,iwls-nuts,NA
s(x1)_coef,4306.902494697175,6042.785856420685,5612.449643030166,7682.719443592614,1.0015153503287966,1.0005158715390017,304.5938001470583,396.9250214067727,427.35936319623784,543.3391430776062,skewnorm,68,PTM-jitter,500,5000,009-ptm-jitter,20250831-213249,NA,NA,NA,iwls-nuts,NA
s(x1)_variance,2863.0000473545183,2863.0000473545183,4045.230408363762,4045.230408363762,1.001624590276343,1.001624590276343,202.47778196014997,286.08776355420815,202.47778196014997,286.08776355420815,skewnorm,68,PTM-jitter,500,5000,009-ptm-jitter,20250831-213249,NA,NA,NA,iwls-nuts,NA
s(x2)_coef,3969.357005699677,4473.746769391171,6633.434939489582,7946.548469376877,1.0014568960863752,1.0006381795995565,280.7218264158596,469.1313905376602,316.3934013045944,561.9977232641018,skewnorm,68,PTM-jitter,500,5000,009-ptm-jitter,20250831-213249,NA,NA,NA,iwls-nuts,NA
s(x2)_variance,6978.514515359327,6978.514515359327,11214.924044680454,11214.924044680454,1.0006966750532809,1.0006966750532809,493.53619178326886,793.1445713794876,493.53619178326886,793.1445713794876,skewnorm,68,PTM-jitter,500,5000,009-ptm-jitter,20250831-213249,NA,NA,NA,iwls-nuts,NA
s(x3)_coef,4782.538427454021,5368.0112418324115,7242.016077418389,9013.63547912812,1.0009241353364946,1.000475997535486,338.23183964836466,512.1716130009713,379.6377896632247,637.4645089152464,skewnorm,68,PTM-jitter,500,5000,009-ptm-jitter,20250831-213249,NA,NA,NA,iwls-nuts,NA
s(x3)_variance,6898.0149702439885,6898.0149702439885,12197.371899686636,12197.371899686636,1.000333851866269,1.000333851866269,487.8430834793358,862.6254862530201,487.8430834793358,862.6254862530201,skewnorm,68,PTM-jitter,500,5000,009-ptm-jitter,20250831-213249,NA,NA,NA,iwls-nuts,NA
scale_intercept,4644.9129294107825,4644.9129294107825,10144.439917600248,10144.439917600248,1.0007385816109666,1.0007385816109666,328.49865588167035,717.4375339747803,328.49865588167035,717.4375339747803,skewnorm,68,PTM-jitter,500,5000,009-ptm-jitter,20250831-213249,NA,NA,NA,iwls-nuts,NA
trafo0_latent,5799.01893330458,10638.019115479749,5475.13282977229,10286.4986835434,1.0011890689387453,1.0005566827749692,410.1196198880228,387.2136685201453,752.344561412889,727.4842483863792,skewnorm,68,PTM-jitter,500,5000,009-ptm-jitter,20250831-213249,NA,NA,NA,iwls-nuts,NA
trafo0_scale_square_transformed,3059.7456751929185,3059.7456751929185,3771.169109738103,3771.169109738103,1.002040492498287,1.002040492498287,216.3920738484391,266.70553409245287,216.3920738484391,266.70553409245287,skewnorm,68,PTM-jitter,500,5000,009-ptm-jitter,20250831-213249,NA,NA,NA,iwls-nuts,NA
g(x0)_coef,6308.2486234135195,8828.96321511651,9355.210570442645,11436.439010720596,1.0010275567632936,1.0004012809080356,251.91597052704992,373.5944936587967,352.5791340608517,456.70705210729545,skewnorm,69,PTM-jitter,1000,5000,009-ptm-jitter,20250831-223546,NA,NA,NA,iwls-nuts,NA
g(x0)_variance,5363.493420880954,5363.493420880954,7705.36786196648,7705.36786196648,1.0003759850064942,1.0003759850064942,214.18776132598563,307.7090550950502,214.18776132598563,307.7090550950502,skewnorm,69,PTM-jitter,1000,5000,009-ptm-jitter,20250831-223546,NA,NA,NA,iwls-nuts,NA
