xnum,bias,var,mse,ci_coverage,ci_width,parameter,data_type,data_seed,model,ntrain,ntest,run,job,mcmc_strategy,apply_jitter
3,-7.163447804410297e-18,0.00419231683056396,0.02229575281306142,0.519,0.20279103291252196,scale,gaussian,7,ddpstar,1000,1000,20250815-095953,001-ddpstar,NA,NA
0,3.689906886983341e-17,0.03321519655822218,0.07535969786624586,0.875,0.5539546047575323,loc,gaussian,7,ddpstar,250,1000,20250815-082723,001-ddpstar,NA,NA
1,-3.46317348713307e-17,0.04018385911542621,0.0605361485138737,1,0.6200720190719323,loc,gaussian,7,ddpstar,250,1000,20250815-082723,001-ddpstar,NA,NA
2,-6.936436053722277e-17,0.1135134127121748,0.1557393665469995,1,1.0782293354213544,loc,gaussian,7,ddpstar,250,1000,20250815-082723,001-ddpstar,NA,NA
3,-7.251332274800053e-17,0.08300572792611798,0.16072226565060158,0.91,0.9077045723643076,loc,gaussian,7,ddpstar,250,1000,20250815-082723,001-ddpstar,NA,NA
0,7.851750617231834e-18,6.422887581670454e-4,0.014124355286536,0.063,0.0357431417487471,scale,gaussian,7,ddpstar,250,1000,20250815-082723,001-ddpstar,NA,NA
1,2.6653905139141048e-18,0.00376201359700109,0.0261674479188385,0.154,0.11068865570203876,scale,gaussian,7,ddpstar,250,1000,20250815-082723,001-ddpstar,NA,NA
2,1.3999005224705578e-18,0.00236080321134098,0.08838259415394734,0.078,0.09575637510124184,scale,gaussian,7,ddpstar,250,1000,20250815-082723,001-ddpstar,NA,NA
3,-7.109816117645043e-18,0.00129398926088662,0.05498528583817607,0.027,0.06650887174217399,scale,gaussian,7,ddpstar,250,1000,20250815-082723,001-ddpstar,NA,NA
0,3.93743949482032e-17,0.01174610327041512,0.01857587809105008,1,0.326669555842709,loc,gaussian,7,ddpstar,500,1000,20250815-084922,001-ddpstar,NA,NA
1,-3.137855291357114e-17,0.016645875421775,0.03882247463873471,0.885,0.4011243901433229,loc,gaussian,7,ddpstar,500,1000,20250815-084922,001-ddpstar,NA,NA
2,-6.822357710596176e-17,0.04581086072920549,0.14867517069441136,0.862,0.6784195165846121,loc,gaussian,7,ddpstar,500,1000,20250815-084922,001-ddpstar,NA,NA
3,-7.058300707687808e-17,0.03334923558215253,0.07852999547199405,0.801,0.5920041039904895,loc,gaussian,7,ddpstar,500,1000,20250815-084922,001-ddpstar,NA,NA
0,1.8551442301466038e-18,0.00221720826082223,0.00387991955522459,1,0.14802323259806027,scale,gaussian,7,ddpstar,500,1000,20250815-084922,001-ddpstar,NA,NA
1,-1.1317615365207556e-18,0.00331091693235782,0.00650187032505774,1,0.18020475989726928,scale,gaussian,7,ddpstar,500,1000,20250815-084922,001-ddpstar,NA,NA
2,1.0115272335020631e-17,0.00957642113976039,0.03544191870333407,0.616,0.30944158619682366,scale,gaussian,7,ddpstar,500,1000,20250815-084922,001-ddpstar,NA,NA
3,-6.5736325334501935e-18,0.00665947382941665,0.02435731555245054,0.561,0.2540388966740972,scale,gaussian,7,ddpstar,500,1000,20250815-084922,001-ddpstar,NA,NA
0,4.280051971114936e-17,0.0062036110646637,0.01348568204028146,0.875,0.24444222557732265,loc,gaussian,8,ddpstar,1000,1000,20250815-091047,001-ddpstar,NA,NA
1,-1.35513830065512e-17,0.01049619139510821,0.02019419431653576,0.967,0.31358041257985575,loc,gaussian,8,ddpstar,1000,1000,20250815-091047,001-ddpstar,NA,NA
2,1.479161682461233e-17,0.02471025631652934,0.05458970078266283,0.807,0.5009151354707291,loc,gaussian,8,ddpstar,1000,1000,20250815-091047,001-ddpstar,NA,NA
3,8.047557997144904e-17,0.01911133181730449,0.03790884343079349,0.832,0.4416537530527397,loc,gaussian,8,ddpstar,1000,1000,20250815-091047,001-ddpstar,NA,NA
0,5.171174948390259e-18,0.00208337591125114,0.00367821568250123,0.973,0.1406491368308063,scale,gaussian,8,ddpstar,1000,1000,20250815-091047,001-ddpstar,NA,NA
1,-1.1232362605856127e-17,0.00298210389283686,0.00805584780598103,0.69,0.17114380504674667,scale,gaussian,8,ddpstar,1000,1000,20250815-091047,001-ddpstar,NA,NA
2,-7.66884309057828e-18,0.00563487847749734,0.01715131321073062,0.65,0.2353154757783883,scale,gaussian,8,ddpstar,1000,1000,20250815-091047,001-ddpstar,NA,NA
3,3.8485653466174826e-19,0.00540994519522048,0.02941557330767585,0.22,0.22397455965784252,scale,gaussian,8,ddpstar,1000,1000,20250815-091047,001-ddpstar,NA,NA
0,1.7508809795526343e-17,0.02673528278756213,0.06613135050929449,0.84,0.5044597246933353,loc,gaussian,8,ddpstar,250,1000,20250815-082021,001-ddpstar,NA,NA
1,-2.9855258844924e-17,0.03634139132063688,0.07575785453779942,0.876,0.5972596990392303,loc,gaussian,8,ddpstar,250,1000,20250815-082021,001-ddpstar,NA,NA
2,2.733099698527345e-17,0.11572621237725995,0.19382944899816903,0.881,1.04626843996862,loc,gaussian,8,ddpstar,250,1000,20250815-082021,001-ddpstar,NA,NA
3,8.036783911979928e-17,0.09277603289363125,0.20809254661882048,0.799,0.9421045098840174,loc,gaussian,8,ddpstar,250,1000,20250815-082021,001-ddpstar,NA,NA
0,2.4560930546313467e-18,0.00552622072606355,0.02217266681702578,0.351,0.22154229210077547,scale,gaussian,8,ddpstar,250,1000,20250815-082021,001-ddpstar,NA,NA
1,-7.599823638604573e-18,0.00497822207713172,0.01718365539433848,0.538,0.20723350111744204,scale,gaussian,8,ddpstar,250,1000,20250815-082021,001-ddpstar,NA,NA
2,-8.997889058548016e-18,0.00729790255597574,0.03058320147411161,0.512,0.26689765557611017,scale,gaussian,8,ddpstar,250,1000,20250815-082021,001-ddpstar,NA,NA
3,1.0627432816869471e-18,0.00783960745225532,0.05693184355846186,0.2,0.26023514488411625,scale,gaussian,8,ddpstar,250,1000,20250815-082021,001-ddpstar,NA,NA
0,3.284020254447235e-17,0.01485201792398871,0.0267997877483736,1,0.3824671887053595,loc,gaussian,8,ddpstar,500,1000,20250815-083807,001-ddpstar,NA,NA
1,-4.433136845535928e-17,0.01870628663589364,0.05526684312345938,0.703,0.4210783676424448,loc,gaussian,8,ddpstar,500,1000,20250815-083807,001-ddpstar,NA,NA
2,4.263581566792129e-17,0.05803581386458122,0.10249337167003292,0.902,0.7684861769826213,loc,gaussian,8,ddpstar,500,1000,20250815-083807,001-ddpstar,NA,NA
3,8.471743344456068e-17,0.04257341442826729,0.07893177279864697,0.887,0.6549963695573087,loc,gaussian,8,ddpstar,500,1000,20250815-083807,001-ddpstar,NA,NA
0,4.656209274120476e-18,0.00216361083855113,0.02580812096487669,0.182,0.14098807768940197,scale,gaussian,8,ddpstar,500,1000,20250815-083807,001-ddpstar,NA,NA
1,-6.5391075439296296e-18,0.00320553957379221,0.03585278110026126,0.21,0.1637864246211937,scale,gaussian,8,ddpstar,500,1000,20250815-083807,001-ddpstar,NA,NA
2,-9.92867806922972e-18,0.0053204321581503,0.057365678734708,0.394,0.22509547778078356,scale,gaussian,8,ddpstar,500,1000,20250815-083807,001-ddpstar,NA,NA
3,1.798816810204736e-18,0.00570194967939182,0.06461680358579355,0.127,0.21825481250857243,scale,gaussian,8,ddpstar,500,1000,20250815-083807,001-ddpstar,NA,NA
0,-1.843266863109661e-17,0.00607827977829922,0.00683812815400228,1,0.24237460822240572,loc,gaussian,9,ddpstar,1000,1000,20250815-093542,001-ddpstar,NA,NA
1,1.2132852773676095e-17,0.00898291075130048,0.01029804199434669,1,0.3009296023924301,loc,gaussian,9,ddpstar,1000,1000,20250815-093542,001-ddpstar,NA,NA
2,-9.179215321508092e-17,0.02512837111147875,0.03316896630193401,1,0.501828426656107,loc,gaussian,9,ddpstar,1000,1000,20250815-093542,001-ddpstar,NA,NA
3,-6.110197444579927e-17,0.01976318497997626,0.03270405128216106,0.958,0.4447443386610645,loc,gaussian,9,ddpstar,1000,1000,20250815-093542,001-ddpstar,NA,NA
0,-2.9747786491424755e-18,0.00152550610830536,0.0068152114724371,0.403,0.1226651087753083,scale,gaussian,9,ddpstar,1000,1000,20250815-093542,001-ddpstar,NA,NA
1,4.071066400657131e-18,0.0019735294776922,0.00611773834438056,0.677,0.13932207271175684,scale,gaussian,9,ddpstar,1000,1000,20250815-093542,001-ddpstar,NA,NA
2,9.430503795405942e-18,0.00488014592937744,0.02370165364415609,0.597,0.22148300409625404,scale,gaussian,9,ddpstar,1000,1000,20250815-093542,001-ddpstar,NA,NA
3,5.9497749066959846e-18,0.00222238094698331,0.0155718573747955,0.434,0.14187989710914525,scale,gaussian,9,ddpstar,1000,1000,20250815-093542,001-ddpstar,NA,NA
0,-4.257120294438388e-17,0.02864127685909319,0.03353644680833748,1,0.5194931329917002,loc,gaussian,9,ddpstar,250,1000,20250815-093508,001-ddpstar,NA,NA
1,-4.551222499276734e-18,0.04093353450329663,0.07593583864687051,0.925,0.6218438836129433,loc,gaussian,9,ddpstar,250,1000,20250815-093508,001-ddpstar,NA,NA
2,-7.232150064003422e-17,0.09376497445374515,0.1623091784095843,1,0.9876803244292692,loc,gaussian,9,ddpstar,250,1000,20250815-093508,001-ddpstar,NA,NA
3,-5.102340795602849e-17,0.07447930292628258,0.14066429493149335,0.96,0.8548634810746565,loc,gaussian,9,ddpstar,250,1000,20250815-093508,001-ddpstar,NA,NA
0,-9.460366879344522e-19,6.97704085799933e-32,0.01373525072294902,0,8.160722098082827e-16,scale,gaussian,9,ddpstar,250,1000,20250815-093508,001-ddpstar,NA,NA
1,1.4903700561001707e-18,1.5865462391086035e-31,0.01965919475031813,0,1.0876938238979501e-15,scale,gaussian,9,ddpstar,250,1000,20250815-093508,001-ddpstar,NA,NA
2,1.2980865116892871e-17,1.9696386016771816e-31,0.08437009546625804,0,1.1941420074990105e-15,scale,gaussian,9,ddpstar,250,1000,20250815-093508,001-ddpstar,NA,NA
3,9.092713561253963e-18,1.3124528542726146e-32,0.04463117242429366,0,3.015143690276999e-16,scale,gaussian,9,ddpstar,250,1000,20250815-093508,001-ddpstar,NA,NA
0,-3.206678267827131e-17,0.01437753895412301,0.02693909816651662,1,0.3761542263475776,loc,gaussian,9,ddpstar,500,1000,20250815-083547,001-ddpstar,NA,NA
1,-4.799552908247318e-18,0.01684754984594077,0.01996315601474632,1,0.4072225183146352,loc,gaussian,9,ddpstar,500,1000,20250815-083547,001-ddpstar,NA,NA
2,-9.203652018748471e-17,0.04795476664021809,0.06287463944894675,1,0.6939044536507665,loc,gaussian,9,ddpstar,500,1000,20250815-083547,001-ddpstar,NA,NA
3,-5.289212712582295e-17,0.03742344525669645,0.06676811815670174,0.987,0.6120504657893995,loc,gaussian,9,ddpstar,500,1000,20250815-083547,001-ddpstar,NA,NA
0,-1.7851793538784887e-18,0.00102251878972148,0.01139375119744838,0.19,0.09342533136199371,scale,gaussian,9,ddpstar,500,1000,20250815-083547,001-ddpstar,NA,NA
1,2.580690381445011e-18,0.00160976538742722,0.0178185184118748,0.267,0.1195814847989232,scale,gaussian,9,ddpstar,500,1000,20250815-083547,001-ddpstar,NA,NA
2,1.023464425911382e-17,0.0052602722635636,0.0676767439065168,0.264,0.2172712823050434,scale,gaussian,9,ddpstar,500,1000,20250815-083547,001-ddpstar,NA,NA
3,9.146409125597211e-18,0.0028775333572454,0.051688813781271,0.168,0.15765953423053647,scale,gaussian,9,ddpstar,500,1000,20250815-083547,001-ddpstar,NA,NA
0,2.2168814454876865e-17,0.00766730520692207,0.01211666005148841,1,0.2717946373226469,loc,gaussian,10,ddpstar,1000,1000,20250815-090152,001-ddpstar,NA,NA
1,-1.1686256377924724e-16,0.01082169084580956,0.0152717684036611,1,0.329365494616347,loc,gaussian,10,ddpstar,1000,1000,20250815-090152,001-ddpstar,NA,NA
2,2.639345926781892e-17,0.02436284630215142,0.05634278905050582,0.847,0.49831400198755055,loc,gaussian,10,ddpstar,1000,1000,20250815-090152,001-ddpstar,NA,NA
3,1.9867310740706115e-17,0.0179154333434705,0.03610150128278319,0.914,0.4274453085539086,loc,gaussian,10,ddpstar,1000,1000,20250815-090152,001-ddpstar,NA,NA
0,1.0643432026928116e-20,0.00159284519323838,0.00525466802237656,0.71,0.1275339739992327,scale,gaussian,10,ddpstar,1000,1000,20250815-090152,001-ddpstar,NA,NA
1,1.5155915350130676e-20,0.00213749312387905,0.00606146557770989,0.823,0.14782846778228745,scale,gaussian,10,ddpstar,1000,1000,20250815-090152,001-ddpstar,NA,NA
2,-9.397080552933644e-18,0.00577935242646338,0.02777665683510725,0.447,0.2375820571265747,scale,gaussian,10,ddpstar,1000,1000,20250815-090152,001-ddpstar,NA,NA
3,6.8709505677648005e-18,0.0039749713531013,0.02585325321506125,0.32,0.18862270491677127,scale,gaussian,10,ddpstar,1000,1000,20250815-090152,001-ddpstar,NA,NA
0,1.881157944621953e-17,0.02452489447491165,0.0303064091121379,1,0.4978884164477828,loc,gaussian,10,ddpstar,250,1000,20250815-121129,001-ddpstar,NA,NA
1,-1.0951346257065627e-16,0.04060501043364752,0.08147579369410744,0.763,0.6303594184550847,loc,gaussian,10,ddpstar,250,1000,20250815-121129,001-ddpstar,NA,NA
2,4.235673580585481e-17,0.09296060824982896,0.1493237668390648,0.942,0.9794263872366764,loc,gaussian,10,ddpstar,250,1000,20250815-121129,001-ddpstar,NA,NA
3,2.128646795866255e-17,0.06659058777179488,0.1994982510010338,0.737,0.8140535122661394,loc,gaussian,10,ddpstar,250,1000,20250815-121129,001-ddpstar,NA,NA
0,-7.626711762132032e-20,1.1135446371385497e-31,0.01344496732938507,0,1.0088097024407713e-15,scale,gaussian,10,ddpstar,250,1000,20250815-121129,001-ddpstar,NA,NA
1,-3.4637462169306855e-18,2.1119710902594838e-31,0.02205735872567102,0,1.3168521828532672e-15,scale,gaussian,10,ddpstar,250,1000,20250815-121129,001-ddpstar,NA,NA
2,-7.702129949452295e-18,2.328803996844201e-31,0.08291921904532427,0,1.2952347527850348e-15,scale,gaussian,10,ddpstar,250,1000,20250815-121129,001-ddpstar,NA,NA
3,1.126440195460543e-17,2.347175008452388e-32,0.05085589529972663,0,3.8367503618630383e-16,scale,gaussian,10,ddpstar,250,1000,20250815-121129,001-ddpstar,NA,NA
0,2.750383895965801e-17,0.01155499006258839,0.01997019846623805,0.885,0.3317608254601423,loc,gaussian,10,ddpstar,500,1000,20250815-085534,001-ddpstar,NA,NA
1,-1.0679985345402267e-16,0.01817975242164006,0.03350057668150435,0.959,0.4242793609400448,loc,gaussian,10,ddpstar,500,1000,20250815-085534,001-ddpstar,NA,NA
2,3.2564744177418726e-17,0.05145155024899194,0.13023748234341342,0.776,0.7166728124644678,loc,gaussian,10,ddpstar,500,1000,20250815-085534,001-ddpstar,NA,NA
3,2.637855790281011e-17,0.03347012428017554,0.08713158992625687,0.801,0.5863004426541979,loc,gaussian,10,ddpstar,500,1000,20250815-085534,001-ddpstar,NA,NA
0,-2.4357281238248276e-18,0.003135077060673,0.00725912175033081,0.886,0.17385991778412663,scale,gaussian,10,ddpstar,500,1000,20250815-085534,001-ddpstar,NA,NA
1,-1.9344705823104087e-18,0.00501550885603228,0.00825946621581342,0.931,0.2146018852611184,scale,gaussian,10,ddpstar,500,1000,20250815-085534,001-ddpstar,NA,NA
2,-8.724196969771106e-18,0.01264441967926534,0.03112949854204767,0.759,0.35379313067279633,scale,gaussian,10,ddpstar,500,1000,20250815-085534,001-ddpstar,NA,NA
3,7.295732666727969e-18,0.01062111764248456,0.03211094652256194,0.565,0.31944234010052847,scale,gaussian,10,ddpstar,500,1000,20250815-085534,001-ddpstar,NA,NA
0,-3.4799476035894444e-17,0.00786646896581408,0.02393463853769825,0.723,0.27420448192043084,loc,gaussian,11,ddpstar,1000,1000,20250815-090856,001-ddpstar,NA,NA
1,8.052787142621628e-17,0.00835305604232583,0.01738847602111783,1,0.2815672113426056,loc,gaussian,11,ddpstar,1000,1000,20250815-090856,001-ddpstar,NA,NA
2,5.0015350295968615e-18,0.02323930316205194,0.0417129360722099,0.97,0.48384963697604455,loc,gaussian,11,ddpstar,1000,1000,20250815-090856,001-ddpstar,NA,NA
3,1.4131227225884792e-16,0.01777417642537265,0.02970500671519948,0.951,0.42193534068528904,loc,gaussian,11,ddpstar,1000,1000,20250815-090856,001-ddpstar,NA,NA
0,-2.765158244431361e-18,0.00177197149976269,0.00674460849174652,0.542,0.13159710997829924,scale,gaussian,11,ddpstar,1000,1000,20250815-090856,001-ddpstar,NA,NA
1,-7.949256713311059e-19,0.00238574375855078,0.00977129029959957,0.738,0.15123217307816306,scale,gaussian,11,ddpstar,1000,1000,20250815-090856,001-ddpstar,NA,NA
2,4.55222129794059e-18,0.00495810745494427,0.01649359978075387,0.707,0.22623879274614672,scale,gaussian,11,ddpstar,1000,1000,20250815-090856,001-ddpstar,NA,NA
3,6.261564753024321e-18,0.00354905080820977,0.016830515273482,0.376,0.18714103163824705,scale,gaussian,11,ddpstar,1000,1000,20250815-090856,001-ddpstar,NA,NA
0,-3.428903538103548e-17,0.02970458658013626,0.04911642974842758,1,0.5369013688808206,loc,gaussian,11,ddpstar,250,1000,20250815-091021,001-ddpstar,NA,NA
1,8.412521832032622e-17,0.04402863899646206,0.05272519640927575,1,0.6531806091044751,loc,gaussian,11,ddpstar,250,1000,20250815-091021,001-ddpstar,NA,NA
2,2.3449084109635375e-17,0.10894015978805796,0.2296867110160807,0.873,1.0379845445125364,loc,gaussian,11,ddpstar,250,1000,20250815-091021,001-ddpstar,NA,NA
3,1.4410367385403352e-16,0.06713292747500507,0.14815067821282624,0.838,0.8281812838214101,loc,gaussian,11,ddpstar,250,1000,20250815-091021,001-ddpstar,NA,NA
0,-4.545994679688915e-18,1.0941403106027828e-31,0.01342141728129378,0,1.0636033720423652e-15,scale,gaussian,11,ddpstar,250,1000,20250815-091021,001-ddpstar,NA,NA
1,4.151204571785127e-18,2.598660048679559e-31,0.02104667754968542,0,1.4900733424916264e-15,scale,gaussian,11,ddpstar,250,1000,20250815-091021,001-ddpstar,NA,NA
2,1.3492283462354647e-18,2.745901524672436e-31,0.08371520112239428,0,1.4495682432169585e-15,scale,gaussian,11,ddpstar,250,1000,20250815-091021,001-ddpstar,NA,NA
3,9.01446556108842e-18,3.491593806462078e-32,0.04647506280352246,0,4.71046812666742e-16,scale,gaussian,11,ddpstar,250,1000,20250815-091021,001-ddpstar,NA,NA
0,-3.5950594443664303e-17,0.01319061149646786,0.02213512554932283,1,0.3547669579922724,loc,gaussian,11,ddpstar,500,1000,20250815-122849,001-ddpstar,NA,NA
1,6.293714685877705e-17,0.01634270697779371,0.02403329062522711,0.957,0.39674171330795505,loc,gaussian,11,ddpstar,500,1000,20250815-122849,001-ddpstar,NA,NA
2,3.399083197706242e-17,0.05134275302198045,0.07894291984785158,0.967,0.7142720975746503,loc,gaussian,11,ddpstar,500,1000,20250815-122849,001-ddpstar,NA,NA
3,1.4962334395190088e-16,0.03252700793704935,0.06934855263477041,0.872,0.573008139544399,loc,gaussian,11,ddpstar,500,1000,20250815-122849,001-ddpstar,NA,NA
0,1.277719927474455e-18,0.0026083685424107,0.00835062765070958,0.692,0.16066748875062006,scale,gaussian,11,ddpstar,500,1000,20250815-122849,001-ddpstar,NA,NA
1,-9.037093899455276e-20,0.00337041081228752,0.00750906093016548,0.826,0.18440071042877632,scale,gaussian,11,ddpstar,500,1000,20250815-122849,001-ddpstar,NA,NA
2,8.38461949610042e-18,0.00927109186742963,0.02062647647375822,0.781,0.3031021166050441,scale,gaussian,11,ddpstar,500,1000,20250815-122849,001-ddpstar,NA,NA
3,4.8568876310638336e-18,0.00516662140985536,0.01996343442089527,0.584,0.2313966259208627,scale,gaussian,11,ddpstar,500,1000,20250815-122849,001-ddpstar,NA,NA
0,4.101529003222003e-17,0.00694439121262779,0.01717248769682405,0.718,0.261337278915604,loc,gaussian,12,ddpstar,1000,1000,20250815-102418,001-ddpstar,NA,NA
1,6.120463064901684e-17,0.01007771607585198,0.01435427019665665,1,0.3123185016583473,loc,gaussian,12,ddpstar,1000,1000,20250815-102418,001-ddpstar,NA,NA
2,-5.919856636866829e-17,0.02316711790864591,0.03994665775713477,0.951,0.4854198462658893,loc,gaussian,12,ddpstar,1000,1000,20250815-102418,001-ddpstar,NA,NA
3,-5.749695307178648e-17,0.01855309592047413,0.05295988631858707,0.851,0.44070134902050634,loc,gaussian,12,ddpstar,1000,1000,20250815-102418,001-ddpstar,NA,NA
0,4.065639742908386e-18,0.00170252664648706,0.00450208083454411,0.852,0.13080006000817185,scale,gaussian,12,ddpstar,1000,1000,20250815-102418,001-ddpstar,NA,NA
1,-2.8814669472803275e-18,0.00251368857499762,0.00513283084912622,0.901,0.15650318932929633,scale,gaussian,12,ddpstar,1000,1000,20250815-102418,001-ddpstar,NA,NA
2,8.632662546320205e-18,0.0055994069277742,0.03244540957547428,0.412,0.23560777151264395,scale,gaussian,12,ddpstar,1000,1000,20250815-102418,001-ddpstar,NA,NA
3,3.9860587895812974e-18,0.00377238702184063,0.01963590568076508,0.474,0.18933918102346076,scale,gaussian,12,ddpstar,1000,1000,20250815-102418,001-ddpstar,NA,NA
0,2.26512249712138e-17,0.02681447669062099,0.05440260225506668,0.825,0.5131315329730493,loc,gaussian,12,ddpstar,250,1000,20250815-092456,001-ddpstar,NA,NA
1,2.1068178318555335e-17,0.03837350151768148,0.05470634765574907,1,0.6001727636800379,loc,gaussian,12,ddpstar,250,1000,20250815-092456,001-ddpstar,NA,NA
2,-5.850615221603361e-17,0.08992728968413596,0.1405959085547441,0.951,0.9436540447552564,loc,gaussian,12,ddpstar,250,1000,20250815-092456,001-ddpstar,NA,NA
3,-6.08255622518844e-17,0.07700680030190157,0.12412793466625135,0.955,0.8646089301414445,loc,gaussian,12,ddpstar,250,1000,20250815-092456,001-ddpstar,NA,NA
0,3.829626028730056e-18,1.4464075300178747e-31,0.01323501997708811,0,1.1536785415877657e-15,scale,gaussian,12,ddpstar,250,1000,20250815-092456,001-ddpstar,NA,NA
1,-1.901440882639179e-18,3.6460522446803007e-31,0.02075203141669159,0,1.7759529957750429e-15,scale,gaussian,12,ddpstar,250,1000,20250815-092456,001-ddpstar,NA,NA
2,-6.49073243069731e-18,3.2608214473838992e-31,0.08491594380667844,0,1.7119819450961413e-15,scale,gaussian,12,ddpstar,250,1000,20250815-092456,001-ddpstar,NA,NA
3,2.9406330343852147e-18,5.056017659188511e-32,0.05080139328606096,0,5.623460030967918e-16,scale,gaussian,12,ddpstar,250,1000,20250815-092456,001-ddpstar,NA,NA
0,4.770912668834032e-17,0.01362619125110781,0.01590479661475878,1,0.3556482230680765,loc,gaussian,12,ddpstar,500,1000,20250815-092227,001-ddpstar,NA,NA
1,7.210653686914754e-17,0.02078001490250466,0.03406592416813685,0.988,0.46032847483337275,loc,gaussian,12,ddpstar,500,1000,20250815-092227,001-ddpstar,NA,NA
2,-4.430896495341793e-17,0.04725328678082158,0.08162356376841738,0.934,0.6908473099362099,loc,gaussian,12,ddpstar,500,1000,20250815-092227,001-ddpstar,NA,NA
3,-6.103444653978925e-17,0.03688181179211652,0.0856906336763091,0.846,0.6017185995998305,loc,gaussian,12,ddpstar,500,1000,20250815-092227,001-ddpstar,NA,NA
0,2.111435190280755e-18,6.053574480793982e-4,0.01561044050901581,0.12,0.07413141920596826,scale,gaussian,12,ddpstar,500,1000,20250815-092227,001-ddpstar,NA,NA
1,-1.5645958017310631e-18,0.00316703177039178,0.03006855604232761,0.17,0.1645484547710958,scale,gaussian,12,ddpstar,500,1000,20250815-092227,001-ddpstar,NA,NA
2,1.455151103779695e-18,0.00347549722832172,0.08276376535214928,0.099,0.15069262531370267,scale,gaussian,12,ddpstar,500,1000,20250815-092227,001-ddpstar,NA,NA
