index,variable,kernel,error_code,error_msg,phase,count,relative,run,model
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-d6ot1ezr,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-d6ot1ezr,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,91,0.00455,dummy-d7ktokdw,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,71,0.001775,dummy-d7ktokdw,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,15,7.5e-4,dummy-d7ktokdw,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-d7ktokdw,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,91,0.00455,dummy-d7ktokdw,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,71,0.001775,dummy-d7ktokdw,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,15,7.5e-4,dummy-d7ktokdw,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-d7ktokdw,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-d7ktokdw,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-d7ktokdw,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,36,0.0018,dummy-d7q6g3qc,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,58,0.00145,dummy-d7q6g3qc,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,23,0.00115,dummy-d7q6g3qc,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-d7q6g3qc,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,36,0.0018,dummy-d7q6g3qc,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,58,0.00145,dummy-d7q6g3qc,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,23,0.00115,dummy-d7q6g3qc,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-d7q6g3qc,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-d7q6g3qc,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-d7q6g3qc,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,40,0.002,dummy-d81wjh2w,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,109,0.002725,dummy-d81wjh2w,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,19,9.5e-4,dummy-d81wjh2w,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-d81wjh2w,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,40,0.002,dummy-d81wjh2w,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,109,0.002725,dummy-d81wjh2w,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,19,9.5e-4,dummy-d81wjh2w,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-d81wjh2w,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-d81wjh2w,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-d81wjh2w,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,68,0.0034,dummy-d8653hme,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,34,8.4999999999999e-4,dummy-d8653hme,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,2504,0.1252,dummy-d8653hme,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-d8653hme,ptm-J30
0,trafo0_latent,kernel_00,3,divergent transition + maximum tree depth,warmup,2,1e-4,dummy-d8653hme,ptm-J30
0,trafo0_latent,kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,dummy-d8653hme,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,68,0.0034,dummy-d8653hme,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,34,8.4999999999999e-4,dummy-d8653hme,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,2504,0.1252,dummy-d8653hme,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-d8653hme,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,3,divergent transition + maximum tree depth,warmup,2,1e-4,dummy-d8653hme,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,dummy-d8653hme,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-d8653hme,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-d8653hme,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,65,0.00325,dummy-d8af36u4,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,70,0.00175,dummy-d8af36u4,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,17,8.5e-4,dummy-d8af36u4,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-d8af36u4,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,65,0.00325,dummy-d8af36u4,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,70,0.00175,dummy-d8af36u4,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,17,8.5e-4,dummy-d8af36u4,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-d8af36u4,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-d8af36u4,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-d8af36u4,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,49,0.00245,dummy-d8sf57n9,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,3,7.500000000000001e-5,dummy-d8sf57n9,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,21,0.00105,dummy-d8sf57n9,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-d8sf57n9,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,49,0.00245,dummy-d8sf57n9,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,3,7.500000000000001e-5,dummy-d8sf57n9,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,21,0.00105,dummy-d8sf57n9,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-d8sf57n9,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-d8sf57n9,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-d8sf57n9,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,38,0.00189999999999999,dummy-d91qicjn,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-d91qicjn,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,24,0.0012,dummy-d91qicjn,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-d91qicjn,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,38,0.00189999999999999,dummy-d91qicjn,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,0,0,dummy-d91qicjn,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,24,0.0012,dummy-d91qicjn,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-d91qicjn,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-d91qicjn,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-d91qicjn,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,83,0.00415,dummy-daejzibt,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,58,0.00145,dummy-daejzibt,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,79,0.00394999999999999,dummy-daejzibt,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-daejzibt,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,83,0.00415,dummy-daejzibt,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,58,0.00145,dummy-daejzibt,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,79,0.00394999999999999,dummy-daejzibt,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-daejzibt,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-daejzibt,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-daejzibt,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,37,0.00185,dummy-dag4wwh6,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,57,0.001425,dummy-dag4wwh6,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,16,8e-4,dummy-dag4wwh6,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-dag4wwh6,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,37,0.00185,dummy-dag4wwh6,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,57,0.001425,dummy-dag4wwh6,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,16,8e-4,dummy-dag4wwh6,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-dag4wwh6,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-dag4wwh6,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-dag4wwh6,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,77,0.00385,dummy-dahxp958,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,58,0.00145,dummy-dahxp958,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,484,0.0242,dummy-dahxp958,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-dahxp958,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,77,0.00385,dummy-dahxp958,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,58,0.00145,dummy-dahxp958,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,484,0.0242,dummy-dahxp958,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-dahxp958,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-dahxp958,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-dahxp958,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,68,0.0034,dummy-dc8z2raz,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,1443,0.036075,dummy-dc8z2raz,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,20,0.001,dummy-dc8z2raz,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-dc8z2raz,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,68,0.0034,dummy-dc8z2raz,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,1443,0.036075,dummy-dc8z2raz,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,20,0.001,dummy-dc8z2raz,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-dc8z2raz,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-dc8z2raz,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-dc8z2raz,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,37,0.00184999999999999,dummy-dddyojh7,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,4,1e-4,dummy-dddyojh7,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,45,0.00225,dummy-dddyojh7,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-dddyojh7,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,37,0.00184999999999999,dummy-dddyojh7,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,4,1e-4,dummy-dddyojh7,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,45,0.00225,dummy-dddyojh7,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-dddyojh7,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-dddyojh7,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-dddyojh7,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,44,0.00219999999999999,dummy-ddurx02s,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-ddurx02s,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,69,0.00345,dummy-ddurx02s,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-ddurx02s,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,44,0.00219999999999999,dummy-ddurx02s,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,0,0,dummy-ddurx02s,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,69,0.00345,dummy-ddurx02s,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-ddurx02s,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-ddurx02s,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-ddurx02s,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,67,0.00334999999999999,dummy-dehiw18d,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,26,6.5e-4,dummy-dehiw18d,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,302,0.0151,dummy-dehiw18d,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,1,2.5e-5,dummy-dehiw18d,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,67,0.00334999999999999,dummy-dehiw18d,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,26,6.5e-4,dummy-dehiw18d,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,302,0.0151,dummy-dehiw18d,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,1,2.5e-5,dummy-dehiw18d,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-dehiw18d,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-dehiw18d,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,39,0.00195,dummy-depoqq8h,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-depoqq8h,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,47,0.00235,dummy-depoqq8h,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-depoqq8h,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,39,0.00195,dummy-depoqq8h,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,0,0,dummy-depoqq8h,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,47,0.00235,dummy-depoqq8h,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-depoqq8h,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-depoqq8h,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-depoqq8h,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,81,0.00405,dummy-deqxj7d2,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,3,7.500000000000001e-5,dummy-deqxj7d2,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,43,0.00215,dummy-deqxj7d2,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-deqxj7d2,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,81,0.00405,dummy-deqxj7d2,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,3,7.500000000000001e-5,dummy-deqxj7d2,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,43,0.00215,dummy-deqxj7d2,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-deqxj7d2,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-deqxj7d2,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-deqxj7d2,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,52,0.0026,dummy-dgtf16qt,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-dgtf16qt,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,78,0.0039,dummy-dgtf16qt,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-dgtf16qt,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,52,0.0026,dummy-dgtf16qt,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,0,0,dummy-dgtf16qt,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,78,0.0039,dummy-dgtf16qt,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-dgtf16qt,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-dgtf16qt,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-dgtf16qt,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,52,0.0026,dummy-dif924ke,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,6,1.5e-4,dummy-dif924ke,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,110,0.0055,dummy-dif924ke,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-dif924ke,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,52,0.0026,dummy-dif924ke,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,6,1.5e-4,dummy-dif924ke,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,110,0.0055,dummy-dif924ke,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-dif924ke,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-dif924ke,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-dif924ke,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,76,0.0038,dummy-dj7fc58u,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,21,5.25e-4,dummy-dj7fc58u,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,8,4e-4,dummy-dj7fc58u,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-dj7fc58u,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,76,0.0038,dummy-dj7fc58u,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,21,5.25e-4,dummy-dj7fc58u,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,8,4e-4,dummy-dj7fc58u,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-dj7fc58u,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-dj7fc58u,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-dj7fc58u,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,68,0.0034,dummy-dj8w2qep,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,17,4.25e-4,dummy-dj8w2qep,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,16,8e-4,dummy-dj8w2qep,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-dj8w2qep,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,68,0.0034,dummy-dj8w2qep,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,17,4.25e-4,dummy-dj8w2qep,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,16,8e-4,dummy-dj8w2qep,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-dj8w2qep,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-dj8w2qep,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-dj8w2qep,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,60,0.003,dummy-djqrpl0b,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,30,7.5e-4,dummy-djqrpl0b,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,13,6.5e-4,dummy-djqrpl0b,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-djqrpl0b,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,60,0.003,dummy-djqrpl0b,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,30,7.5e-4,dummy-djqrpl0b,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,13,6.5e-4,dummy-djqrpl0b,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-djqrpl0b,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-djqrpl0b,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-djqrpl0b,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,51,0.00255,dummy-dkgartxy,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,24,6e-4,dummy-dkgartxy,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,4,1.9999999999999e-4,dummy-dkgartxy,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-dkgartxy,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,51,0.00255,dummy-dkgartxy,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,24,6e-4,dummy-dkgartxy,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,4,1.9999999999999e-4,dummy-dkgartxy,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-dkgartxy,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-dkgartxy,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-dkgartxy,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,89,0.00445,dummy-dkuqzu19,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,26,6.5e-4,dummy-dkuqzu19,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,11,5.5e-4,dummy-dkuqzu19,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-dkuqzu19,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,89,0.00445,dummy-dkuqzu19,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,26,6.5e-4,dummy-dkuqzu19,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,11,5.5e-4,dummy-dkuqzu19,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-dkuqzu19,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-dkuqzu19,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-dkuqzu19,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,67,0.00335,dummy-dln1hk4u,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,84,0.0021,dummy-dln1hk4u,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,199,0.00995,dummy-dln1hk4u,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,2,5e-5,dummy-dln1hk4u,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,67,0.00335,dummy-dln1hk4u,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,84,0.0021,dummy-dln1hk4u,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,199,0.00995,dummy-dln1hk4u,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,2,5e-5,dummy-dln1hk4u,ptm-J30
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-dln1hk4u,ptm-J30
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-dln1hk4u,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,warmup,44,0.0022,dummy-dlzvfg79,ptm-J30
0,trafo0_latent,kernel_00,1,divergent transition,posterior,13,3.25e-4,dummy-dlzvfg79,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,18,9e-4,dummy-dlzvfg79,ptm-J30
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-dlzvfg79,ptm-J30
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,44,0.0022,dummy-dlzvfg79,ptm-J30
