mcmc_duration_seconds,ess_bulk_tau,ess_tail_tau,rhat_tau,ess_bulk_tau_clipped,ess_tail_tau_clipped,rhat_tau_clipped,ess_bulk_min_delta,ess_tail_min_delta,rhat_max_delta,ess_bulk_median_delta,ess_tail_median_delta,rhat_median_delta,ess_bulk_per_minute_tau,ess_tail_per_minute_tau,ess_bulk_per_minute_tau_clipped,ess_tail_per_minute_tau_clipped,ess_bulk_min_per_minute_delta,ess_tail_min_per_minute_delta,ess_bulk_median_per_minute_delta,ess_tail_median_per_minute_delta,delta_acceptance_prob,delta_position_moved,tau_acceptance_prob,tau_position_moved,run,ess_bulk_loc_intercept,ess_tail_loc_intercept,rhat_loc_intercept,ess_bulk_scale_intercept,ess_tail_scale_intercept,rhat_scale_intercept,ess_bulk_per_minute_loc_intercept,ess_tail_per_minute_loc_intercept,loc_intercept_acceptance_prob,loc_intercept_position_moved,scale_intercept_acceptance_prob,scale_intercept_position_moved
94.6708664894104,211.4160869651845,84.29378072252001,1.0231288075377123,211.4160869651845,84.29378072252001,1.0231288075377123,654.7835711566114,7155.862718249422,1.0108980865173804,12784.841904374449,8609.542591501518,1.007013929494904,133.99016707352067,53.42326558209892,133.99016707352067,53.42326558209892,414.9852613189213,4535.20474689002,8102.709341403052,5456.510272332549,0.8326283243085238,99,0.8326283243085238,99,dummy-0jlldyvh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94.76357936859132,5490.148027063407,7351.420114506523,1.000996718763116,5490.148027063407,7351.420114506523,1.000996718763116,11681.411453834387,14336.144332627917,1.000531987020019,32434.74753260295,19672.832251237174,1.000306805620181,3476.1126987673138,4654.585757622678,3476.1126987673138,4654.585757622678,7396.139866181187,9076.996306903657,20536.210904262152,12455.945025916311,0.900730060996102,99,0.900730060996102,99,dummy-0jronrpo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79.73436260223389,1203.1565285534105,1010.2902725416142,1.0035638944692238,1203.1565285534105,1010.2902725416142,1.0035638944692238,3256.654525935982,9168.6181209345,1.0017959598737525,27289.360810302653,11249.127542126564,1.0011108814178642,905.3736602038394,760.2420634487967,905.3736602038394,760.2420634487967,2450.628125428628,6899.372733439995,20535.207094918016,8464.95325854256,0.890320424701708,99,0.890320424701708,99,dummy-0k3xpr8w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97.65603041648863,1120.7455532882702,1801.1746949046435,1.0016174485122042,1120.7455532882702,1801.1746949046435,1.001270450716119,4370.849354424477,6162.9344310872,1.0007500159039688,36337.98557751298,7275.482233366468,1.0004749330804232,688.5876162537766,1106.644220877849,688.5876162537766,1106.644220877849,2685.455881700359,3786.515428573037,22326.10853986393,4470.066335281664,0.8864866468752389,99,0.8864866468752389,99,dummy-0km4oamx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77.89439582824707,360.32893883377255,106.66095742807754,1.014724461636604,360.32893883377255,106.66095742807754,1.014724461636604,13133.99032715254,5289.3482187171485,1.0037094054470792,33531.534804952586,6370.3606195177035,1.0027976478517435,277.5518841907023,82.15812418387006,277.5518841907023,82.15812418387006,10116.76656901912,4074.2455185452945,25828.457450690912,4906.9208780287645,0.8597603898223133,99,0.8597603898223133,99,dummy-0ko7ft9r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97.01089668273926,1946.355739230434,3879.9599479451967,1.000463115106763,1946.355739230434,3879.9599479451967,1.000699457261898,19965.011138812493,6238.101563193507,1.000601254411527,40978.615658622846,8827.1831447949,1.0003219937859331,1203.7961543200995,2399.7056499543987,1203.7961543200995,2399.7056499543987,12348.104277876311,3858.1861068211897,25344.750163048848,5459.4999819430495,0.9028020178055512,99,0.9028020178055512,99,dummy-0ldvn2zu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112.67860460281372,1950.8896646115743,3717.9124535602623,1.0023752493721731,1950.8896646115743,3717.9124535602623,1.0023752493721731,21613.39764450083,7081.871877667469,1.0015731102783274,42339.65797702805,9782.903694060777,1.000755813403495,1038.8252524896063,1979.7436079364204,1038.8252524896063,1979.7436079364204,11508.87396272981,3771.011490227822,22545.357990333567,5209.278404828499,0.8946205296583037,99,0.8946205296583037,99,dummy-0m1g7ab6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.4150846004486,570.2649420241879,399.98383290803855,1.005971389768406,570.2649420241879,399.98383290803855,1.005971389768406,1832.7095612461112,8402.904060305342,1.0031243981599485,24440.90791765635,10540.047919170454,1.002210904989382,334.0903994263888,234.3310076646384,334.0903994263888,234.3310076646384,1073.6950919267708,4922.851409880221,14318.735182228786,6174.899699760216,0.8315500045984838,99,0.8315500045984838,99,dummy-0m8tzxkb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104.82765674591064,1171.17410343867,1009.8828224436973,1.0029746028064217,1171.17410343867,1009.8828224436973,1.0029746028064217,3164.1655926267986,8685.586135880834,1.0010990014832988,25696.744782531234,9844.5230200363,1.0006675979060602,670.3426212859754,578.0246475745589,670.3426212859754,578.0246475745589,1811.067245524536,4971.351877262865,14707.995340285235,5634.690305382795,0.8574168706985331,99,0.8574168706985331,99,dummy-0mheghfd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82.69127678871155,2330.579362503623,4757.476995344512,1.0010605962145136,2330.579362503623,4757.476995344512,1.0010605962145136,40515.06403302489,9443.673387781702,1.0007588238613596,48816.542803078104,11371.069230702804,1.000392806768463,1691.0461076507006,3451.979831561124,1691.0461076507006,3451.979831561124,29397.343182798024,6852.23913901706,35420.816825318776,8250.739138850815,0.909722160984261,99,0.909722160984261,99,dummy-0mo871oo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134.0532786846161,4698.726854359019,6187.924712083065,1.0009020566414284,4698.726854359019,6187.924712083065,1.0009020566414284,5561.981342271212,2761.7443078231563,1.0010859826234757,11419.386960746178,7676.837008602037,1.0004807753033909,2103.071361087825,2769.611354292011,2103.071361087825,2769.611354292011,2489.4495965399333,1236.110448736123,5111.126146020924,3436.023535088528,0.8753504467016543,99,0.8753504467016543,99,dummy-0npsoist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290.1860280036926,2543.604969797179,4194.12292761414,1.0013135597265237,2543.604969797179,4194.12292761414,1.0013135597265237,19688.974953332236,6460.658458287364,1.0007632654938607,35309.23178196886,8822.424418520997,1.0006152678616118,525.9257285326248,867.193287657689,525.9257285326248,867.193287657689,4070.969596044444,1335.8310534934133,7300.67509277591,1824.1590360254145,0.9044455915383612,99,0.9044455915383612,99,dummy-0o1z3gta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.73353552818298,6609.697553018746,10534.621766563328,1.0008881809135532,6609.697553018746,10534.621766563328,1.0008881809135532,12180.32167763032,11196.758745313376,1.0007347414169991,22686.169852567364,16862.741567944176,1.0002998202096105,3312.203648139806,5279.033173166599,3312.203648139806,5279.033173166599,6103.714364016239,5610.838448520317,11368.32872385739,8450.134622797475,0.9036417035716828,99,0.9036417035716828,99,dummy-0o46wrg9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.3514997959137,1879.3012383388573,3806.467534140608,1.00037944509818,1879.3012383388573,3806.467534140608,1.0006905591948023,30644.6710146906,9184.392967366872,1.000448414162516,48730.134818298,10083.039975823762,1.000201654074701,1134.9408366452174,2298.7881664352085,1134.9408366452174,2298.7881664352085,18506.819370199988,5546.60552859291,29428.92754617616,6089.313193984702,0.910416154110492,99,0.910416154110492,99,dummy-0ooknuhn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
