variable,ess_bulk_min,ess_bulk_median,ess_tail_min,ess_tail_median,rhat_max,rhat_median,ess_bulk_min_per_minute,ess_tail_min_per_minute,ess_bulk_median_per_minute,ess_tail_median_per_minute,model,job,run,fold,a,b,nparam,trafo_target_slope
scale_intercept,4454.676906467735,4454.676906467735,9000.576777514818,9000.576777514818,1.0014344258326429,1.0014344258326429,15.610193513392652,31.54005288804709,15.610193513392652,31.54005288804709,ptm-44-co,001g-ptm,20250905-211111,9,-4,4,20,continue_linearly
trafo0_latent,15307.978987424716,22891.362780340733,14741.696943380051,20740.782455226763,1.0005080570819869,1.0001268189923835,53.642614113203614,51.658233993994,80.21650285513947,72.68038390734723,ptm-44-co,001g-ptm,20250905-211111,9,-4,4,20,continue_linearly
trafo0_scale_square_transformed,16924.795769236076,16924.795769236076,21694.77869272637,21694.77869272637,1.0000799452138702,1.0000799452138702,59.3083051093636,76.02340208601596,59.3083051093636,76.02340208601596,ptm-44-co,001g-ptm,20250905-211111,9,-4,4,20,continue_linearly
g(age)_coef,5203.106626548621,6281.553796102983,7279.775450234637,8928.559619389798,1.0009402989323544,1.000516477894946,14.669674046527629,20.52464818651898,17.710255297167308,25.173241434861684,ptm-47-id,001g-ptm,20250906-070913,9,-4,7,30,identity
g(age)_variance,4265.991331257109,4265.991331257109,9752.201394957998,9752.201394957998,1.00133600240958,1.00133600240958,12.027564838963515,27.495422632732595,12.027564838963515,27.495422632732595,ptm-47-id,001g-ptm,20250906-070913,9,-4,7,30,identity
loc_intercept,4986.02982874291,4986.02982874291,9228.054651394035,9228.054651394035,1.0007497034650672,1.0007497034650672,14.057646253242504,26.017639755595475,14.057646253242504,26.017639755595475,ptm-47-id,001g-ptm,20250906-070913,9,-4,7,30,identity
s(age)_coef,5256.864536146368,5579.187236481171,8199.737760100568,9192.457704018354,1.00161855981513,1.0013629759437954,14.821239460774148,23.1183961508531,15.729998264136327,25.91727748118269,ptm-47-id,001g-ptm,20250906-070913,9,-4,7,30,identity
s(age)_variance,16916.885301980506,16916.885301980506,26151.19406938357,26151.19406938357,1.0000613339890596,1.0000613339890596,47.69558094318042,73.73085359579044,47.69558094318042,73.73085359579044,ptm-47-id,001g-ptm,20250906-070913,9,-4,7,30,identity
scale_intercept,4362.477366657023,4362.477366657023,8325.798514874623,8325.798514874623,1.0007496344907518,1.0007496344907518,12.299598220354616,23.473812696260573,12.299598220354616,23.473812696260573,ptm-47-id,001g-ptm,20250906-070913,9,-4,7,30,identity
trafo0_latent,17427.566361365472,28795.856307036505,20857.02558757067,24975.376784968063,1.0005302794410214,1.0001209457335232,49.135398579184205,58.80443913806637,81.1872322122832,70.41574638414168,ptm-47-id,001g-ptm,20250906-070913,9,-4,7,30,identity
trafo0_scale_square_transformed,12847.715946911434,12847.715946911434,21031.51978386368,21031.51978386368,1.0003294711931978,1.0003294711931978,36.22293731631345,59.29640925637378,36.22293731631345,59.29640925637378,ptm-47-id,001g-ptm,20250906-070913,9,-4,7,30,identity
g(age)_coef,5283.346693799931,6326.416850082396,7366.420227517682,8860.80885521046,1.0010003077009604,1.000514275099119,15.253053180950456,21.266898804012353,18.26440289682455,25.58120761852845,ptm-47-co,001g-ptm,20250906-072048,9,-4,7,30,continue_linearly
g(age)_variance,4256.284667414929,4256.284667414929,9690.93249298848,9690.93249298848,1.001179638049139,1.001179638049139,12.287919030854038,27.97777947489576,12.287919030854038,27.97777947489576,ptm-47-co,001g-ptm,20250906-072048,9,-4,7,30,continue_linearly
loc_intercept,4989.052925425702,4989.052925425702,9246.869891164422,9246.869891164422,1.0006218837177423,1.0006218837177423,14.403425329516406,26.695768114702012,14.403425329516406,26.695768114702012,ptm-47-co,001g-ptm,20250906-072048,9,-4,7,30,continue_linearly
s(age)_coef,5173.637227730451,5460.407226775307,8217.5591352795709,9347.469115915115,1.00175070782076,1.001376925149812,14.936321302958197,23.724141869227672,15.764227987799714,26.986198672076835,ptm-47-co,001g-ptm,20250906-072048,9,-4,7,30,continue_linearly
s(age)_variance,17012.232069218586,17012.232069218586,26269.613610689496,26269.613610689496,1.0000583151095008,1.0000583151095008,49.11441469153911,75.84053000290201,49.11441469153911,75.84053000290201,ptm-47-co,001g-ptm,20250906-072048,9,-4,7,30,continue_linearly
scale_intercept,4370.9353649933655,4370.9353649933655,7952.815112707618,7952.815112707618,1.000862756536332,1.000862756536332,12.61891627346338,22.95982430885111,12.61891627346338,22.95982430885111,ptm-47-co,001g-ptm,20250906-072048,9,-4,7,30,continue_linearly
trafo0_latent,17530.8417772799,28820.154623893533,21755.98539495274,24966.682616306774,1.0005698235250862,1.0001193397895498,50.61164398873805,62.80965862464028,83.2039570065189,72.07896050912825,ptm-47-co,001g-ptm,20250906-072048,9,-4,7,30,continue_linearly
trafo0_scale_square_transformed,12740.857338861568,12740.857338861568,20956.333633780763,20956.333633780763,1.0003733045952818,1.0003733045952818,36.78293055964227,60.501059256419694,36.78293055964227,60.501059256419694,ptm-47-co,001g-ptm,20250906-072048,9,-4,7,30,continue_linearly
g(age)_coef,4775.713888599301,5811.45246622292,5888.465193420751,8255.87385235026,1.00291149350289,1.0008316709069354,19.073827800091685,23.518069492032055,23.210486682162824,32.97331453940892,ptm-44-id,001g-ptm,20250905-203816,10,-4,4,20,identity
g(age)_variance,2678.666673935586,2678.666673935586,6039.236769724594,6039.236769724594,1.0029101796613444,1.0029101796613444,10.698385218272977,24.120239377131963,10.698385218272977,24.120239377131963,ptm-44-id,001g-ptm,20250905-203816,10,-4,4,20,identity
loc_intercept,5621.976490871645,5621.976490871645,9709.585312522586,9709.585312522586,1.0004161092180626,1.0004161092180626,22.45373445403372,38.77932442801203,22.45373445403372,38.77932442801203,ptm-44-id,001g-ptm,20250905-203816,10,-4,4,20,identity
s(age)_coef,5269.29694359155,5731.40547449021,8562.763691155864,9446.7580884233,1.0010560042448395,1.000806414314055,21.04515992248702,34.199008556161,22.890785257027225,37.729613048606886,ptm-44-id,001g-ptm,20250905-203816,10,-4,4,20,identity
s(age)_variance,15056.681129580966,15056.681129580966,25043.47251053524,25043.47251053524,1.000170980517277,1.000170980517277,60.13520696708835,100.02167075431298,60.13520696708835,100.02167075431298,ptm-44-id,001g-ptm,20250905-203816,10,-4,4,20,identity
scale_intercept,5302.8067206331725,5302.8067206331725,9407.06009414938,9407.06009414938,1.001247295600514,1.001247295600514,21.17899535145549,37.57106236394436,21.17899535145549,37.57106236394436,ptm-44-id,001g-ptm,20250905-203816,10,-4,4,20,identity
trafo0_latent,18983.903771721525,24431.439737864057,16457.519717193616,21492.842438322194,1.000524218155615,1.000159431064653,75.82022708264225,65.7300467374591,97.5772597225276,85.84073191271038,ptm-44-id,001g-ptm,20250905-203816,10,-4,4,20,identity
trafo0_scale_square_transformed,14414.888918179284,14414.888918179284,19886.045811169344,19886.045811169344,1.0002115663248248,1.0002115663248248,57.571939064264704,79.4233118387724,57.571939064264704,79.4233118387724,ptm-44-id,001g-ptm,20250905-203816,10,-4,4,20,identity
g(age)_coef,1960.2304792459972,4310.988457697466,2687.1753378613503,6143.830386801943,1.003591287270695,1.0012705029052396,7.259686441895737,9.951916661745008,15.965686070524464,22.753590780574623,ptm-44-co,001g-ptm,20250905-210108,10,-4,4,20,continue_linearly
g(age)_variance,1035.2283462186083,1035.2283462186083,2602.4799036638274,2602.4799036638274,1.0085681099870016,1.0085681099870016,3.8339538482230866,9.638248293742317,3.8339538482230866,9.638248293742317,ptm-44-co,001g-ptm,20250905-210108,10,-4,4,20,continue_linearly
loc_intercept,3465.03966037638,3465.03966037638,7383.337381612479,7383.337381612479,1.001079924210119,1.001079924210119,12.8327264112031,27.344087775765836,12.8327264112031,27.344087775765836,ptm-44-co,001g-ptm,20250905-210108,10,-4,4,20,continue_linearly
s(age)_coef,5162.2993411208545,5403.457261249744,8145.100272657495,9180.301226364709,1.0014800893814553,1.0012430347326338,19.11850414149145,30.16526609668756,20.01162916002952,33.99911849712392,ptm-44-co,001g-ptm,20250905-210108,10,-4,4,20,continue_linearly
s(age)_variance,15460.68233533431,15460.68233533431,26666.120630441612,26666.120630441612,1.0002024566250391,1.0002024566250391,57.2584229867992,98.7576085814341,57.2584229867992,98.7576085814341,ptm-44-co,001g-ptm,20250905-210108,10,-4,4,20,continue_linearly
scale_intercept,3936.7327689774056,3936.7327689774056,7504.564354578788,7504.564354578788,1.0018045117329883,1.0018045117329883,14.579635308652591,27.79305019184565,14.579635308652591,27.79305019184565,ptm-44-co,001g-ptm,20250905-210108,10,-4,4,20,continue_linearly
trafo0_latent,9220.647943113216,19947.2520786566,16225.17539659014,20283.738601857134,1.000897526541454,1.0000908599776974,34.148542004030524,60.089712455299406,73.8743719178376,75.12054509809508,ptm-44-co,001g-ptm,20250905-210108,10,-4,4,20,continue_linearly
trafo0_scale_square_transformed,12680.230360702812,12680.230360702812,18906.442353029062,18906.442353029062,1.000251085776791,1.000251085776791,46.9610575921244,70.0197475082438,46.9610575921244,70.0197475082438,ptm-44-co,001g-ptm,20250905-210108,10,-4,4,20,continue_linearly
g(age)_coef,4982.498173667449,6606.675130065591,8100.904789698537,8986.79646529276,1.001209521065876,1.0006214848760104,14.60956505674838,23.753284279984264,19.3719388863216,26.35087521061959,ptm-47-id,001g-ptm,20250906-073227,10,-4,7,30,identity
g(age)_variance,3751.9726084457448,3751.9726084457448,7664.157584843874,7664.157584843874,1.001831396700139,1.001831396700139,11.001446664631445,22.47266430175744,11.001446664631445,22.47266430175744,ptm-47-id,001g-ptm,20250906-073227,10,-4,7,30,identity
loc_intercept,5392.482271994241,5392.482271994241,8609.363148656212,8609.363148656212,1.0002671787082182,1.0002671787082182,15.811710877572391,25.244174033461466,15.811710877572391,25.244174033461466,ptm-47-id,001g-ptm,20250906-073227,10,-4,7,30,identity
s(age)_coef,5271.9687239831455,5713.950954033674,8659.50255303564,9533.018679535227,1.000904442947487,1.0006772329132192,15.458343859960078,25.391191626776244,16.75431385709447,27.95249526069632,ptm-47-id,001g-ptm,20250906-073227,10,-4,7,30,identity
s(age)_variance,15515.66911564763,15515.66911564763,25784.586966042887,25784.586966042887,1.0001566643196698,1.0001566643196698,45.49468347866673,75.60496514231787,45.49468347866673,75.60496514231787,ptm-47-id,001g-ptm,20250906-073227,10,-4,7,30,identity
scale_intercept,4279.162987490959,4279.162987490959,8669.79634390662,8669.79634390662,1.0013845836701027,1.0013845836701027,12.54726201096878,25.421374840531335,12.54726201096878,25.421374840531335,ptm-47-id,001g-ptm,20250906-073227,10,-4,7,30,identity
trafo0_latent,18188.7153804676,31212.66535737016,23149.912860418663,25339.05987457751,1.0004388096699923,1.000166080772319,53.33252745660856,67.87963511553028,91.52105013163848,74.29860098513518,ptm-47-id,001g-ptm,20250906-073227,10,-4,7,30,identity
trafo0_scale_square_transformed,11744.542259164527,11744.542259164527,19257.254121473707,19257.254121473707,1.0004383310981697,1.0004383310981697,34.437073174218256,56.46567185691932,34.437073174218256,56.46567185691932,ptm-47-id,001g-ptm,20250906-073227,10,-4,7,30,identity
g(age)_coef,4982.498173667449,6606.675130065591,8100.904789698537,8986.79646529276,1.001209521065876,1.0006214848760104,15.038020904168064,24.449898690177143,19.940061240372607,27.123669371483484,ptm-47-co,001g-ptm,20250906-072514,10,-4,7,30,continue_linearly
g(age)_variance,3751.9726084457448,3751.9726084457448,7664.157584843874,7664.157584843874,1.001831396700139,1.001831396700139,11.324086944148856,23.13172187053427,11.324086944148856,23.13172187053427,ptm-47-co,001g-ptm,20250906-072514,10,-4,7,30,continue_linearly
loc_intercept,5392.482271994241,5392.482271994241,8609.363148656212,8609.363148656212,1.0002671787082182,1.0002671787082182,16.275422148708145,25.984511883075996,16.275422148708145,25.984511883075996,ptm-47-co,001g-ptm,20250906-072514,10,-4,7,30,continue_linearly
s(age)_coef,5271.9687239831455,5713.950954033674,8659.50255303564,9533.018679535227,1.000904442947487,1.0006772329132192,15.91169190916601,26.13584107275142,17.245668918911377,28.77226025697759,ptm-47-co,001g-ptm,20250906-072514,10,-4,7,30,continue_linearly
s(age)_variance,15515.66911564763,15515.66911564763,25784.586966042887,25784.586966042887,1.0001566643196698,1.0001566643196698,46.82890958924752,77.82223781835994,46.82890958924752,77.82223781835994,ptm-47-co,001g-ptm,20250906-072514,10,-4,7,30,continue_linearly
scale_intercept,4279.162987490959,4279.162987490959,8669.79634390662,8669.79634390662,1.0013845836701027,1.0013845836701027,12.91523653702924,26.166909471957073,12.91523653702924,26.166909471957073,ptm-47-co,001g-ptm,20250906-072514,10,-4,7,30,continue_linearly
trafo0_latent,18188.7153804676,31212.66535737016,23149.912860418663,25339.05987457751,1.0004388096699923,1.000166080772319,54.89661462537062,69.87034643876225,94.20509506648598,76.47756181822847,ptm-47-co,001g-ptm,20250906-072514,10,-4,7,30,continue_linearly
trafo0_scale_square_transformed,11744.542259164527,11744.542259164527,19257.254121473707,19257.254121473707,1.0004383310981697,1.0004383310981697,35.447011889861116,58.12164499449079,35.447011889861116,58.12164499449079,ptm-47-co,001g-ptm,20250906-072514,10,-4,7,30,continue_linearly
g(age)_coef,4280.634240014293,5868.786670802775,4729.817797178273,7863.216639746713,1.0014933459142543,1.0007901122237175,15.72865771605415,17.37912678819994,21.56412614998136,28.8924108296028,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
g(age)_variance,2416.9088194259625,2416.9088194259625,5065.5593244766205,5065.5593244766205,1.0022080019933073,1.0022080019933073,8.880630630926449,18.61276724142477,8.880630630926449,18.61276724142477,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc_intercept,4807.219044100085,4807.219044100085,8069.078638616087,8069.078638616087,1.0008612147246692,1.0008612147246692,17.663528036091865,29.64882512136633,17.663528036091865,29.64882512136633,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
s(age)_coef,5648.55994994781,5969.113224932061,9069.794029889752,9456.344684983413,1.0012377604851537,1.0004294207264524,20.75493047521958,33.32582927028378,21.93276358575664,34.746161539518816,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
s(age)_variance,19427.43437435571,19427.43437435571,28895.57201036301,28895.57201036301,1.000250074320487,1.000250074320487,71.38368952875668,106.17318279897628,71.38368952875668,106.17318279897628,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
scale_intercept,6599.87256236962,6599.87256236962,9742.526814187737,9742.526814187737,1.0007752172514577,1.0007752172514577,24.25041026227515,35.79770215297038,24.25041026227515,35.79770215297038,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
trafo0_latent,18898.358639628543,24647.283526055748,17612.90990500852,22528.10296693266,1.000283338212593,1.0000968215690822,69.43966659411657,64.71644521505623,90.56337553627957,82.77671034041083,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
trafo0_scale_square_transformed,15908.863411772889,15908.863411772889,22644.551225745345,22644.551225745345,1.0002047233316116,1.0002047233316116,58.455138473685075,83.2045849734206,58.455138473685075,83.2045849734206,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
g(age)_coef,2342.3237426820874,4400.428850281841,4275.650180028544,6482.743022053597,1.002858090152714,1.0008031721254915,7.970687008720719,14.549598214277854,14.974207207403015,22.060108363838022,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
g(age)_variance,1659.780600013035,1659.780600013035,3716.46179054698,3716.46179054698,1.0041038591123512,1.0041038591123512,5.648062829565131,12.646737584788386,5.648062829565131,12.646737584788386,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
loc_intercept,4345.113142613753,4345.113142613753,8524.624512554512,8524.624512554512,1.0009709053727518,1.0009709053727518,14.785973538224832,29.00842126060564,14.785973538224832,29.00842126060564,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
s(age)_coef,5410.357809758951,5803.540670428488,8305.127698398841,8927.137994428453,1.0012976931697224,1.000319784761731,18.410891680326277,28.26149615663053,19.748852553318923,30.378133278780325,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
s(age)_variance,19282.45714629617,19282.45714629617,27186.807354943492,27186.807354943492,1.0002729075070824,1.0002729075070824,65.61622028226056,92.51391182352556,65.61622028226056,92.51391182352556,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale_intercept,4863.310210076808,4863.310210076808,8875.713387867758,8875.713387867758,1.0008684415238411,1.0008684415238411,16.54934491098624,30.203140626836937,16.54934491098624,30.203140626836937,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
trafo0_latent,13975.067257109264,21111.853023123753,16020.656641395552,20036.06816573313,1.0003777377945453,1.0001069591548912,47.55571785507776,54.51664833338897,71.84146646985214,68.18068114341241,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
trafo0_scale_square_transformed,13265.196543149988,13265.196543149988,20253.80623801972,20253.80623801972,1.0001665649698297,1.0001665649698297,45.140100758891215,68.92162142952819,45.140100758891215,68.92162142952819,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
g(age)_coef,5365.468143042307,6384.388623769768,8290.213628541349,9346.70059161321,1.00162510006898,1.0006668700029415,11.641280266107731,17.987004627155198,13.851998617013813,20.279229742787862,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
g(age)_variance,4309.729729042396,4309.729729042396,9634.873264700138,9634.873264700138,1.0005019359211835,1.0005019359211835,9.350679252847344,20.904468540783263,9.350679252847344,20.904468540783263,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
loc_intercept,5451.479047117001,5451.479047117001,9189.758394121864,9189.758394121864,1.0005964769169622,1.0005964769169622,11.82789530389772,19.938717403907468,11.82789530389772,19.938717403907468,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
s(age)_coef,5616.208640019336,6098.702841970302,8739.368267786826,9530.979566695654,1.0006886166698568,1.0003496503312712,12.185303699208882,18.961520717621504,13.23215554548568,20.679053791481113,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
s(age)_variance,18275.809698299636,18275.809698299636,27787.04258789787,27787.04258789787,1.0001986531244578,1.0001986531244578,39.65242493590149,60.28863500968884,39.65242493590149,60.28863500968884,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
scale_intercept,4723.024597010765,4723.024597010765,9269.881148329574,9269.881148329574,1.0008749420791898,1.0008749420791898,10.247391573617122,20.112557116036584,10.247391573617122,20.112557116036584,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
trafo0_latent,19317.98458452556,27951.92422881616,22030.792039157608,24304.8393619453,1.0003764190034632,1.0001450097436475,41.91359760777495,47.7994869738893,60.64637329859371,52.73341287135125,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
trafo0_scale_square_transformed,10871.805548839731,10871.805548839731,18767.97945614792,18767.97945614792,1.0004121122280791,1.0004121122280791,23.58819995172052,40.720269518492856,23.58819995172052,40.720269518492856,ptm-47-id,001h-ptm,20250906-020617,-1,-4,7,30,identity
g(age)_coef,5365.468143042307,6384.388623769768,8290.213628541349,9346.70059161321,1.00162510006898,1.0006668700029415,9.982105980447235,15.423405532275703,11.877741543479887,17.388931102680903,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
g(age)_variance,4309.729729042396,4309.729729042396,9634.873264700138,9634.873264700138,1.0005019359211835,1.0005019359211835,8.0179730371099,17.92505769717997,8.0179730371099,17.92505769717997,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
loc_intercept,5451.479047117001,5451.479047117001,9189.758394121864,9189.758394121864,1.0005964769169622,1.0005964769169622,10.142123696899626,17.096950308759986,10.142123696899626,17.096950308759986,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
s(age)_coef,5616.208640019336,6098.702841970302,8739.368267786826,9530.979566695654,1.0006886166698568,1.0003496503312712,10.448592435624567,16.259028648661534,11.34624164915525,17.731770200817483,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
s(age)_variance,18275.809698299636,18275.809698299636,27787.04258789787,27787.04258789787,1.0001986531244578,1.0001986531244578,34.000960293367996,51.69599308035818,34.000960293367996,51.69599308035818,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
scale_intercept,4723.024597010765,4723.024597010765,9269.881148329574,9269.881148329574,1.0008749420791898,1.0008749420791898,8.786881371527102,17.246013503736517,8.786881371527102,17.246013503736517,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
trafo0_latent,19317.98458452556,27951.92422881616,22030.792039157608,24304.8393619453,1.0003764190034632,1.0001450097436475,35.939859171736686,40.986861743506665,52.00274469456927,45.21757950670038,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
trafo0_scale_square_transformed,10871.805548839731,10871.805548839731,18767.97945614792,18767.97945614792,1.0004121122280791,1.0004121122280791,20.22629010071765,34.91661025199899,20.22629010071765,34.91661025199899,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
g(age)_coef,4711.542744975441,5969.1162688003815,5946.591998378463,9441.649507800144,1.0014117207974929,1.00049495984297,6882.692423891828,8686.87092754553,8719.774720162492,13792.503443947166,gaussian,002-gaussian,20250826-163641,1,NA,NA,NA,NA
g(age)_variance,4653.77347183804,4653.77347183804,7764.951470606188,7764.951470606188,1.0006602740923167,1.0006602740923167,6798.302201818485,11343.157761992776,6798.302201818485,11343.157761992776,gaussian,002-gaussian,20250826-163641,1,NA,NA,NA,NA
s(age)_coef,2339.3960326956717,2491.944694510135,4490.586849267415,4741.748499988367,1.0022243942880673,1.0015858381486344,3417.424869569135,6559.916731996501,3640.270246503249,6926.817444599134,gaussian,002-gaussian,20250826-163641,1,NA,NA,NA,NA
s(age)_variance,23922.773643897846,23922.773643897846,47841.76507078003,47841.76507078003,1.000059281717486,1.000059281717486,34946.74713350034,69887.96914756353,34946.74713350034,69887.96914756353,gaussian,002-gaussian,20250826-163641,1,NA,NA,NA,NA
g(age)_coef,5416.1910466506215,6525.472344996414,7232.27391326345,9824.61303446008,1.0011237764212313,1.000438474438976,1325.2249817704062,1769.5812393453398,1596.642159583518,2403.8706384895945,gaussian,002-gaussian,20250817-145958,2,NA,NA,NA,NA
g(age)_variance,5244.452546602669,5244.452546602669,9146.122898695268,9146.122898695268,1.0009909126910257,1.0009909126910257,1283.2042796505891,2237.8587548511177,1283.2042796505891,2237.8587548511177,gaussian,002-gaussian,20250817-145958,2,NA,NA,NA,NA
s(age)_coef,2539.728781657432,2634.789119648751,4834.886145772995,5190.282643514972,1.0008077136904512,1.0005072679594336,621.4167852249426,1182.9922263093538,644.6759970209405,1269.9500742110874,gaussian,002-gaussian,20250817-145958,2,NA,NA,NA,NA
s(age)_variance,31803.70793054174,31803.70793054174,54579.46694718138,54579.46694718138,1.0000893048526522,1.0000893048526522,7781.680501936373,13354.416871030784,7781.680501936373,13354.416871030784,gaussian,002-gaussian,20250817-145958,2,NA,NA,NA,NA
g(age)_coef,4660.743368676815,6010.772675707722,5903.371249117294,8928.931397936783,1.0010031897905551,1.0004496808765848,1129.6098418539625,1430.781687731887,1456.8122367041954,2164.0772697621674,gaussian,002-gaussian,20250817-152350,3,NA,NA,NA,NA
g(age)_variance,3342.839517676487,3342.839517676487,5488.245061816817,5488.245061816817,1.0008086929387516,1.0008086929387516,810.1935936407817,1330.168847742145,810.1935936407817,1330.168847742145,gaussian,002-gaussian,20250817-152350,3,NA,NA,NA,NA
s(age)_coef,2533.2044039384464,2702.263335117763,4654.326821813786,5879.896467020198,1.002924294168116,1.0021438047865283,613.9648549087692,1128.0546833923513,654.9391410702672,1425.0921779703174,gaussian,002-gaussian,20250817-152350,3,NA,NA,NA,NA
s(age)_variance,27657.032547578132,27657.032547578132,47951.944257243485,47951.944257243485,1.000175068716446,1.000175068716446,6703.148766392844,11621.96325441382,6703.148766392844,11621.96325441382,gaussian,002-gaussian,20250817-152350,3,NA,NA,NA,NA
g(age)_coef,5053.357503224139,6993.288789876275,7535.445623774515,11130.696380769292,1.0011303630588302,1.0005154668264062,1229.5587141437873,1833.4884927015753,1701.5734918082337,2708.2676657512884,gaussian,002-gaussian,20250817-151721,4,NA,NA,NA,NA
g(age)_variance,4869.393278887524,4869.393278887524,7996.26885374019,7996.26885374019,1.000702765331185,1.000702765331185,1184.7974212846393,1945.6137911239953,1184.7974212846393,1945.6137911239953,gaussian,002-gaussian,20250817-151721,4,NA,NA,NA,NA
s(age)_coef,2211.2682376899575,2310.265092295864,4163.271983099101,4418.509689725095,1.0018444888805205,1.0016672493480816,538.0351833857712,1012.9873738211028,562.1226233058356,1075.0905885965935,gaussian,002-gaussian,20250817-151721,4,NA,NA,NA,NA
s(age)_variance,27264.207573237913,27264.207573237913,53015.633832619314,53015.633832619314,1.0001160671698577,1.0001160671698577,6633.7962403236725,12899.509785951905,6633.7962403236725,12899.509785951905,gaussian,002-gaussian,20250817-151721,4,NA,NA,NA,NA
g(age)_coef,4247.280921937535,5991.663735898359,5318.0354395465265,8295.408336926605,1.001057311320806,1.0002847267989383,1055.0798472881802,1321.0692022863093,1488.4072364561014,2060.6873720340036,gaussian,002-gaussian,20250817-152854,5,NA,NA,NA,NA
g(age)_variance,3581.182629403005,3581.182629403005,5146.080921903966,5146.080921903966,1.000354862812967,1.000354862812967,889.6123640481853,1278.3534626050116,889.6123640481853,1278.3534626050116,gaussian,002-gaussian,20250817-152854,5,NA,NA,NA,NA
s(age)_coef,2302.508730518524,2399.9515853907556,4568.667005278767,4859.68262501333,1.0021077351034575,1.0017833715078512,571.9731292619487,1134.9163323157652,596.17920235377,1207.2083989982652,gaussian,002-gaussian,20250817-152854,5,NA,NA,NA,NA
s(age)_variance,24065.929090972382,24065.929090972382,45216.78506765564,45216.78506765564,1.000120808423407,1.000120808423407,5978.289935803957,11232.437778634465,5978.289935803957,11232.437778634465,gaussian,002-gaussian,20250817-152854,5,NA,NA,NA,NA
g(age)_coef,4865.310353378785,6183.856150361206,6204.273491715464,9979.514530769076,1.0010144941668098,1.0004882804414397,1179.484736922828,1504.086143670425,1499.1364198610966,2419.308166593603,gaussian,002-gaussian,20250817-151723,6,NA,NA,NA,NA
g(age)_variance,4018.425298460385,4018.425298460385,6936.32450048723,6936.32450048723,1.0008174273153532,1.0008174273153532,974.1765605367908,1681.5553961499973,974.1765605367908,1681.5553961499973,gaussian,002-gaussian,20250817-151723,6,NA,NA,NA,NA
s(age)_coef,2165.433665954485,2264.0107732405795,4237.888336168308,4966.6639629599385,1.002180726149187,1.001329214485167,524.9605415281333,1027.3804230849323,548.858337353883,1204.0556330939191,gaussian,002-gaussian,20250817-151723,6,NA,NA,NA,NA
s(age)_variance,28282.42799484442,28282.42799484442,49032.443233991115,49032.443233991115,1.000034103252027,1.000034103252027,6856.436634072371,11886.809721884343,6856.436634072371,11886.809721884343,gaussian,002-gaussian,20250817-151723,6,NA,NA,NA,NA
g(age)_coef,4434.062527143047,6259.732115262087,5682.866247264561,8621.818181849825,1.0014051011773422,1.0008392939265325,1076.3855746245963,1379.5374362972416,1519.5738239225443,2092.9792174037652,gaussian,002-gaussian,20250817-151136,7,NA,NA,NA,NA
g(age)_variance,2989.8681121901586,2989.8681121901586,6031.481080949003,6031.481080949003,1.0014045417957398,1.0014045417957398,725.8018772381054,1464.1650155839648,725.8018772381054,1464.1650155839648,gaussian,002-gaussian,20250817-151136,7,NA,NA,NA,NA
